eng_Latn,pan_Guru
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","ਚੰਡੀਗੜ੍ਹ : ਪੰਜਾਬ ਤੇ ਹਰਿਆਣਾ ਹਾਈਕੋਰਟ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਸਕੇ ਚਾਚਾ-ਤਾਇਆ, ਮਾਮਾ-ਭੂਆ ਅਤੇ ਮਾਸੀ ਦੇ ਬੱਚਿਆਂ ਵਿਚਾਲੇ ਵਿਆਹ ਗੈਰਕਾਨੂੰਨੀ ਹੁੰਦੀ ਹੈ।
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","ਚੰਡੀਗੜ੍ਹ : ਅਤੇ ਹਰਿਆਣਾ ਹਾਈ ਕੋਰਟ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਪਹਿਲੇ ਚਾਚੇ-ਤਾਏ, ਮਾਮੇ ਅਤੇ ਮਾਸੀ ਦੇ ਬੱਚਿਆਂ ਵਿਚਕਾਰ ਵਿਆਹ ਗੈਰ ਕਾਨੂੰਨੀ ਹੈ।
"
"The five Lok Sabha members include Paswan’s uncle Pashupati Nath Paras and cousin Prince Raj.
","ਇਨ੍ਹਾਂ ਪੰਜਾਂ ਸੰਸਦ ਮੈਂਬਰਾਂ ਦੀ ਅਗਵਾਈ ਰਾਮ ਵਿਲਾਸ ਪਾਸਵਾਨ ਦੇ ਛੋਟੇ ਭਰਾ ਅਤੇ ਹਾਜੀਪੁਰ ਤੋਂ ਐੱਮ. ਪੀ. ਪਸ਼ੁਪਤੀ ਨਾਥ ਪਾਰਸ ਕਰ ਰਹੇ ਹਨ।
"
"But I know many of them–my own father, the father of my children, brothers, grandfathers, uncles, cousins and in-laws.
","ਮੈਂ ਉਸ ਦੇ ਮਾਪਿਆਂ, ਦਾਦਾ-ਦਾਦੀ, ਚਾਚੇ-ਤਾਏ, ਭੂਆ-ਫੁੱਫੜ ਅਤੇ ਭਤੀਜੇ-ਭਤੀਜੀਆਂ ਤੱਕ ਨੂੰ ਜਾਣਦਾ ਹਾਂ।
"
"“When our fathers and uncles quarrel over something, we cousins do not boycott each other and remain in touch.
","ਜਦ ਸਾਡੇ ਪਿਓ ਅਤੇ ਚਾਚੇ ਵਿੱਚ ਝਗੜਾ ਹੁੰਦਾ ਹੈ, ਤਾਂ ਸਾਡੇ ਚਚੇਰੇ ਭਰਾ ਇੱਕ-ਦੂਜੇ ਦਾ ਬਾਈਕਾਟ ਨਹੀਂ ਕਰਦੇ ਅਤੇ ਸੰਪਰਕ ਵਿਚ ਰਹਿੰਦੇ ਹਨ।
"
"15-year-old girl raped by cousin, impregnated
","15 ਸਾਲਾ ਵਿਦਿਆਰਥਣ ਨਾਲ ਉਸਦੇ ਚਾਚੇ ਨੇ ਹੀ ਕੀਤਾ ਬਲਾਤਕਾਰ
"
"One of the accused boys is the girl’s cousin, said a police officer.
","ਫੜੇ ਗਏ ਮੁਲਜ਼ਮਾਂ ਵਿੱਚੋਂ ਇਕ ਜਣਾ ਥਾਣੇਦਾਰ ਨਾਲ ਪੁੱਤਰ ਦੱਸਿਆ ਗਿਆ ਹੈ।
"
"Both men are cousins.
","ਦੋਵੇਂ ਸੱਸ ਨੂੰਹ ਹਨ।
"
"It was designed by the architect Pierre Jeanneret, a cousin of Le Corbusier.
","ਇਸ ਨੂੰ ਕੋਰਬੁਜਿਏ ਦੇ ਚਚੇਰੇ ਭਰਾ ਆਰਕੀਟੈਕਟ ਪੀਅਰ ਜੇਨਰੇ ਦੁਆਰਾ ਡਿਜ਼ਾਇਨ ਕੀਤਾ ਗਿਆ ਸੀ।
"
"Your friend, ally, and close cousin,
","ਤੁਹਾਡਾ ਆਪਣਾ ਪਿਆਰਾ ਦੋਸਤ, ਹਾਣੀ-ਸਾਥੀ ਤੇ ਹਮਰਾਹੀ ਭਰਾ,
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","ਚੰਡੀਗੜ੍ਹ : ਪੰਜਾਬ ਤੇ ਹਰਿਆਣਾ ਹਾਈਕੋਰਟ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਸਕੇ ਚਾਚੇ-ਤਾਏ, ਮਾਮਾ-ਭੂਆ ਤੇ ਮਾਸੀ ਦੇ ਬੱਚਿਆਂ ਦਰਮਿਆਨ ਵਿਆਹ ਗ਼ੈਰ-ਕਾਨੂੰਨੀ ਹੁੰਦਾ ਹੈ।
"
"""I say I am the cousin of Ali Gufron and Amrozi who were executed for carrying out the Bali bombings.
","'ਮੈਂ ਕਹਿੰਦਾ ਹਾਂ ਕਿ ਮੈਂ ਅਲੀ ਗੁਫਰਨ ਅਤੇ ਅਮਰੋਜ਼ੀ ਦਾ ਚਚੇਰਾ ਭਰਾ ਹਾਂ ਜਿਨ੍ਹਾਂ ਨੂੰ ਬਾਲੀ ਬੰਬ ਧਮਾਕਿਆਂ ਨੂੰ ਅੰਜਾਮ ਦੇਣ ਲਈ ਮੌਤ ਦੇ ਘਾਟ ਉਤਾਰਿਆ ਗਿਆ ਸੀ।
"
"Sushant Singh Rajput ’s cousin, BJP MLA Neeraj Singh Bablu , has sent a legal notice to Shiv Sena MP Sanjay Raut .
","ਸੁਸ਼ਾਂਤ ਦੇ ਚਚੇਰੇ ਭਰਾ ਅਤੇ ਭਾਜਪਾ ਵਿਧਾਇਕ ਨੀਰਜ ਕੁਮਾਰ ਬਬਲੂ ਨੇ ਸ਼ਿਵ ਸੈਨਾ ਸੰਸਦ ਸੰਜੇ ਰਾਉਤ ਨੂੰ ਈ ਮੇਲ ਦੇ ਰਾਹੀ ਕੋਰਟ ਨੋਟਿਸ ਭੇਜਿਆ ਹੈ।
"
"Also Read: Solapur: Man mistakes cousin's wife for own, axes her to death
","ਇਹ ਵੀ ਪੜ੍ਹੋ : ਸੁਲਤਾਨਪੁਰ ਲੋਧੀ ’ਚ ਵੱਡੀ ਵਾਰਦਾਤ, ਪਤੀ ਨੇ ਪਿਓ ਨਾਲ ਮਿਲ ਕੇ ਕਤਲ ਕੀਤੀ ਪਤਨੀ
"
"Three cousins killed in road accident
","ਸੜਕ ਹਾਦਸੇ 'ਚ ਤਿੰਨ ਸਕੇ ਭਰਾਵਾਂ ਦੀ ਮੌਤ
"
"Based on the cousin’s complaint, police arrested the accused on charges of abetment to suicide and are tracing his mother, father and sister.
","ਪੁਲਿਸ ਨੇ ਮਿ੍ਰਤਕ ਦੇ ਪਿਤਾ ਦੀ ਸ਼ਿਕਾਇਤ ’ਤੇ ਕਥਿਤ ਪ੍ਰੇਮਿਕਾ, ਉਸ ਦੀ ਮਾਂ ਤੇ ਭਰਾ ਦੇ ਖ਼ਿਲਾਫ਼ ਖ਼ੁਦਕੁਸ਼ੀ ਲਈ ਮਜਬੂਰ ਕਰਨ ਦੀਆਂ ਧਾਰਾਵਾਂ ਤਹਿਤ ਪਰਚਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"He got his basic classical music training from his father and later studied music under his cousin, Ustad Nissar Hussain Khan.
","ਉਸ ਨੇ ਆਪਣੇ ਸੰਗੀਤ ਦੀ ਸਿਖਲਾਈ ਆਪਣੇ ਪਿਤਾ ਸ਼੍ਰੀ ਕੇਸਰ ਸਿੰਘ ਨਰੂਲਾ ਦੇ ਯੋਗ ਸਿਖਲਾਈ ਅਧੀਨ ਅਤੇ ਬਾਅਦ ਵਿੱਚ ਰਾਮਪੁਰ ਸਹਿਸਵਾਨ ਘਰਾਣਾ ਦੇ ਉਸਤਾਦ ਗੁਲਾਮ ਸਾਦਿਕ ਖਾਨ ਤੋਂ ਲਈ ਸੀ।
"
"The police have arrested the cousin of the murdered in connection with the case.
","ਇਕ ਪ੍ਰਵਾਸੀ ਮਜ਼ਦੂਰ ਦੇ ਕਤਲ ਦੇ ਮਾਮਲੇ ਵਿਚ ਪੁਲਿਸ ਵੱਲੋਂ ਮਿ੍ਤਕ ਦੇ ਸਾਥੀ ਨੂੰ ਗਿ੍ਫ਼ਤਾਰ ਕੀਤਾ ਗਿਆ ਹੈ।
"
"Anshula and Arjun are Boney Kapoor's children with his first wife Mona Shourie while Rhea is his cousin sister and chacha Anil Kapoor's younger daughter.
","ਅਰਜੁਨ ਕਪੂਰ ਅਤੇ ਅੰਸ਼ੁਲਾ ਬੋਨੀ ਕਪੂਰ ਦੀ ਪਹਿਲੀ ਪਤਨੀ ਮੋਨਾ ਸ਼ੌਰੀ ਦੇ ਬੱਚੇ ਹਨ।
"
"Man killed by cousin over illicit relationship
","ਨਾਜਾਇਜ਼ ਸਬੰਧਾਂ 'ਚ ਰੋੜਾ ਬਣੇ ਵਿਅਕਤੀ ਦਾ ਕਤਲ
"
"Police have arrested one accused, her cousin's friend while the search for another accused is still going on.
","ਪੁਲਸ ਨੇ ਮਿ੍ਰਤਕਾ ਦੇ ਭਰਾ ਅਤੇ ਇਕ ਹੋਰ ਦੋਸ਼ੀ ਨੂੰ ਗਿ੍ਰਫਤਾਰ ਕਰ ਲਿਆ ਹੈ ਜਦਕਿ ਇਕ ਹੋਰ ਦੀ ਭਾਲ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ।
"
"The Punjab and Haryana High Court has said that marriage between first cousins is illegal.
","ਪੰਜਾਬ ਤੇ ਹਰਿਆਣਾ ਹਾਈਕੋਰਟ ਨੇ ਕਿਹਾ ਹੈ ਕਿ ਸਕੇ ਚਾਚੇ-ਤਾਏ, ਮਾਮਾ-ਭੂਆ ਤੇ ਮਾਸੀ ਦੇ ਬੱਚਿਆਂ ਦਰਮਿਆਨ ਵਿਆਹ ਗ਼ੈਰ-ਕਾਨੂੰਨੀ ਹੁੰਦਾ ਹੈ. . .
"
"Besides Ranbir and Riddhima, Kareena Kapoor and Karisma Kapoor are his cousins, too.
","ਸਲਮਾਨ ਤੋਂ ਇਲਾਵਾ ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ-ਨਾਲ ਕਰਿਸ਼ਮਾ ਕਪੂਰ, ਰੰਭਾ ਵਰਗੇ ਕਲਾਕਾਰ ਸਨ।
"
"The court directed the police to lodge an FIR against MP Prince Raj and his cousin Chirag Paswan.
","ਕੋਰਟ ਨੇ ਪੁਲਿਸ ਨੂੰ ਐੱਮਪੀ ਪ੍ਰਿੰਸ ਰਾਜ ਤੇ ਉਨ੍ਹਾਂ ਦੇ ਚਚੇਰੇ ਭਰਾ ਚਿਰਾਗ ਪਾਸਵਾਨ ਖਿਲਾਫ਼ ਐਫਆਈਆਰ ਦਰਜ ਕਰਨ ਦੇ ਹੁਕਮ ਦਿੱਤੇ ਸਨ।
"
"Punjab Chief Minister Parkash Singh Badal retains his Lambi seat defeating his nearest Congress rival and cousin, Mahesh Inder Singh Badal, by a margin of 24,739 votes.
","ਲੰਬੀ ਤੋਂ ਪਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਨੇ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਕਾਂਗਰਸ ਦੇ ਉਮੀਦਵਾਰ ਮਹੇਸ਼ਇੰਦਰ ਸਿੰਘ ਬਾਦਲ ਨੂੰ 24,739 ਵੋਟਾਂ ਦੇ ਫਰਕ ਨਾਲ ਹਰਾਇਆ।
"
"His second cousin is actress Sarah Drew.
","ਉਸ ਦਾ ਦੂਜਾ ਚਚੇਰੇ - ਅਦਾਕਾਰਾ ਸਾਰਾ Dryu.
"
"A cousin of hardcore criminal Ramanjit alias Rami Mashana, who is convicted in several murder cases, Romi developed links with many seasoned criminals and terrorists in the maximum security jail Nabha where he was lodged following his arrest.
","ਕਈ ਕਤਲ ਕੇਸਾਂ ਦਾ ਦੋਸ਼ੀ ਖ਼ਤਰਨਾਕ ਅਪਰਾਧੀ ਰਮਨਜੀਤ ਉਰਫ ਰਮੀ ਮਸਹਾਨਾ ਦਾ ਰਿਸ਼ਤੇਦਾਰੀ ਦਾ ਭਰਾ ਰੋਮੀ ਨੂੰ ਗ੍ਰਿਫ਼ਤਾਰ ਕਰਨ ਤੋਂ ਬਾਅਦ ਅਤਿ ਸੁਰੱਖਿਅਤ ਨਾਭਾ ਜੇਲ੍ਹ ਵਿੱਚ ਬੰਦ ਕੀਤਾ ਗਿਆ ਸੀ ਜਿੱਥੇ ਉਸ ਨੇ ਖ਼ਤਰਨਾਕ ਅਪਰਾਧੀਆਂ ਤੇ ਅੱਤਵਾਦੀਆਂ ਨਾਲ ਸੰਪਰਕ ਬਣਾਇਆ।
"
"Are they brothers or cousins?
","ਕੀ ਉਹ ਭਰਾ ਹਨ?
"
"Are we not cousins?
","ਕੀ ਅਸੀਂ ਭਿ੍ਰਸ਼ਟ ਨਹੀਂ ਹਾਂ?
"
"CONTROVERSIES: He shot down the proposal to buy new bulletproof luxury cars for the cavalcade of his estranged uncle and former chief minister Parkash Singh Badal, his cousin and Akali Dal chief Sukhbir Singh Badal and other VIP protectees.
","ਉਨ੍ਹਾਂ ਆਪਣੇ ਚਾਚੇ ਤੇ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਅਤੇ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਤੇ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੇ ਪ੍ਰਧਾਨ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਦੇ ਕਾਫ਼ਲਿਆਂ ਲਈ ਬੁਲੇਟ–ਪਰੂਫ਼ ਸ਼ਾਹੀ SUV ਕਾਰਾਂ ਖ਼ਰੀਦਣ ਦੀ ਤਜਵੀਜ਼ ਵੀ ਲਾਂਭੇ ਕਰਵਾ ਗਏ ਹਨ।
"
"Afterward, we moved into the home of my father’s cousin.
","ਇਸ ਮਗਰੋਂ ਉਹ ਨੇੜੇ ਰਹਿੰਦੀ ਸਾਡੀ ਮਾਸੀ ਦੇ ਘਰ ਚਲਾ ਗਿਆ।
"
"And my daughter’s cousins are here.
","ਉੱਥੇ ਤਾਂ ਮੇਰੀ ਧੀ ਦੇ ਸਹੁਰੇ ਨੇ।
"
"28-year-old man commits suicide after killing minor cousin
","ਮਾਮੂਲੀ ਵਿਵਾਦ ਦੇ ਚੱਲਦਿਆਂ 28 ਸਾਲਾਂ ਦੇ ਨੌਜਵਾਨ ਦੀ ਕੀਤੀ ਹੱਤਿਆ
"
"The interrogation of the two accused further revealed that both Bikram and Maninder, along with their cousins Ranjit Singh, Iqbal Singh and Sarwan Singh, dealt in drugs and weapons smuggled from across the border.
","ਪੁੱਛਗਿਛ ਦੌਰਾਨ ਪਤਾ ਲੱਗਾ ਕਿ ਬਿਕਰਮ ਤੇ ਮਨਿੰਦਰ ਦੋਵੇਂ ਉਸ ਦੇ ਕਜ਼ਨ ਭਰਾ ਰਣਜੀਤ ਸਿੰਘ ਉਰਫ ਚੀਤਾ, ਇਕਬਾਲ ਸਿੰਘ ਉਰਫ ਸ਼ੇਰਾਤੇ ਸਰਵਣ ਸਿੰਘ ਸਮੇਤ ਸਰਹੱਤ ਤੋਂ ਪਾਰ ਨਸ਼ਿਆਂ ਤੇ ਹਥਿਆਰਾਂ ਦੀ ਸਮਗਲਿੰਗ ਕਰਦੇ ਹਨ।
"
"Sonam's cousin, actor Arjun Kapoor also wished the actor.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਅਦਾਕਾਰਾ ਸੋਨਮ ਕਪੂਰ ਨੇ ਵੀ ਭਰਾ ਅਰਜੁਨ ਕਪੂਰ ਨੂੰ ਜਨਮਦਿਨ ਦੀ ਕਾਮਨਾ ਕੀਤੀ ਹੈ।
"
"Brothers arrested for killing cousin
","ਸੱਸ ਦਾ ਕਤਲ ਕਰਨ ਵਾਲੀਆਂ ਨੂੰਹਾਂ ਗ੍ਰਿਫਤਾਰ
"
"Theodore Roosevelt, the twenty-sixth U.S. President and a Republican was his fifth cousin.
","ਉਹ ਅਮਰੀਕਾ ਦੇ ਪੱਚੀਵੇਂ ਰਾਸ਼ਟਰਪਤੀ ਥਿਓਡੋਰ ਰੂਜਵੈਲਟ ਦੀ ਭਤੀਜੀ ਸੀਅਤੇ ਈਲਿਅਟ ਅਤੇ ਐਨਾ ਰੂਜਵੈਲਟ ਦੀ ਪੁਤਰੀ ਸੀ।
"
"Harsimrat Kaur, wife of Sukhbir Badal, Punjab's deputy chief minister and Akali Dal president, is pitted against Sukhbir's cousin Manpreet Badal.
","ਪ੍ਰੋ. ਬਲਜਿੰਦਰ ਕੌਰ ਦਾ ਟਾਕਰਾ ਅਕਾਲੀ ਦਲ ਪ੍ਰਧਾਨ ਸੁਖਬੀਰ ਬਾਦਲ ਦੀ ਪਤਨੀ ਤੇ ਕੇਂਦਰੀ ਮੰਤਰੀ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਨਾਲ ਹੋਣਾ ਤੈਅ ਹੈ।
"
"One of the accused is the victim’s cousin.
","ਇਹਨਾਂ ਵਿੱਚੋਂ ਇਕ ਮੁੰਡਾ ਪੀੜਤਾ ਦਾ ਚਚੇਰਾ ਭਰਾ ਹੈ।
"
"The police also filed chargesheet against Rocky's cousin Teni Yadav, his father Bindi Yadav and his lawmaker mother's bodyguard Rajesh Kumar in the teenage murder case.
","ਪੁਲਸ ਨੇ ਚਾਰਜਸ਼ੀਟ 'ਚ ਰਾਕੀ ਦੇ ਨਾਲ ਉਸ ਦੇ ਚਚੇਰੇ ਭਰਾ ਤੇਜੀ ਯਾਦਵ, ਪਾਪਾ ਬਿੰਦੀ ਯਾਦਵ ਅਤੇ ਮਨੋਰਮਾ ਦੇਵੀ ਦੇ ਬਾਡੀਗਾਰਡ ਰਾਜੇਸ਼ ਕੁਮਾਰ ਨੂੰ ਦੋਸ਼ੀ ਬਣਾਇਆ ਸੀ।
"
"The two civilians killed were Sayed Maroof Sadat, a former spokesman for the Nangarhar department of agriculture, and his cousin, Sharif Sadat told the AP.
","ਨੰਗਰਹਾਰ ਦੇ ਖੇਤੀਬਾੜੀ ਵਿਭਾਗ ਦੇ ਸਾਬਕਾ ਬੁਲਾਰਾ ਨੇ ਕਿਹਾ ਕਿ ਹਮਲੇ ਵਿੱਚ ਮਾਰੇ ਗਏ ਨਾਗਰਿਕਾਂ ਦੀ ਪਛਾਣ ਸਈਦ ਮਾਰੂਫ ਸਾਦਤ ਅਤੇ ਉਸ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਸ਼ਰੀਫ ਸਾਦਤ ਦੇ ਰੂਪ ਵਿੱਚ ਹੋਈ ਹੈ।
"
"The mother of the girls had informed the police that her cousin had sexually abused the girl.
","ਪੁਲਸ ਨੂੰ ਮਿ੍ਰਤਕ ਦੀ ਬੇਟੀ ਨੇ ਦੱਸਿਆ ਕਿ ਉਸ ਦੇ ਪਿਤਾ ਨੇ ਮਾਂ ਨਾਲ ਕੁੱਟਮਾਰ ਕੀਤੀ ਸੀ।
"
"Besides Vishal, his father Sanji Ram, his juvenile cousin and Khajuria, the crime branch has charge sheeted four others.
","ਨਾਬਾਲਗ ਤੋਂ ਇਲਾਵਾ ਸਾਂਜੀ ਰਾਮ, ਉਸ ਦੇ ਬੇਟੇ ਵਿਸ਼ਾਲ ਅਤੇ ਪੰਜ ਹੋਰਾਂ ਨੂੰ ਇਸ ਮਾਮਲਾ ‘ਚ ਦੋਸ਼ੀ ਦੱਸਿਆ ਗਿਆ ਹੈ।
"
"All grandees were addressed by theking as “my cousin” (mi primo), whereas ordinary nobles were only qualified as “ my kinsman” (mi parienie).
","ਇਨ੍ਹਾਂ ਸਾਰੇ ਗ੍ਰੈਂਡੀਆਂ ਨੂੰ ਬਾਦਸ਼ਾਹ 'ਮੇਰਾ ਚਚੇਰਾ ਭਰਾ' ਕਹਿ ਕੇ ਸੰਬੋਧਨ ਕਰਦਾ ਸੀ ਜਦੋਂ ਕਿ ਸਧਾਰਣ ਪਤਵੰਤਿਆਂ ਨੂੰ ਮੇਰਾ ਰਿਸ਼ਤੇਦਾਰ ਕਹਿ ਕੇ ਸੰਬੋਧਨ ਕੀਤਾ ਜਾਂਦਾ ਸੀ ।
"
"She loved her grandparents and her cousins.
","ਆਪ, ਆਪਣੇ ਚਾਚਾ ਜੀ ਅਤੇ ਚਾਚੀ ਜੀ ਨੂੰ ਬਹੁਤ ਪਿਆਰ ਕਰਦੇ ਸਨ ।
"
"So are her cousins Sonam and Harshvardhan Kapoor.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਸੋਨਮ ਕਪੂਰ ਤੇ ਭਰਾ ਹਰਸ਼ਵਰਧਨ ਕਪੂਰ ਦੀ ਜੋੜੀ ਵੀ ਜ਼ਬਰਦਸਤ ਹੈ।
"
"But it’s not my real life cousin.
","ਪਰ ਇਹ ਮੇਰਾ ਅਸਲ ਨਾਂ ਨਹੀਂ ਹੈ.
"
"And she's my cousin.
","ਤੇ ਉਹ ਮੇਰੀ ਮਰਜਾਣੀ ਹੈ,
"
"Aishwarya Rai Bachchan and Abhishek Bachchan recently attended her cousin's wedding with their daughter Aaradhya.
","ਹਾਲ ‘ਚ ਬੇਟੀ ਅਤੇ ਪਤਨੀ ਨਾਲ ਰੋਮ ਪਹੁੰਚੇ ਅਭਿਸ਼ੇਕ ਬੱਚਨ ਏਥੇ ਪਤਨੀ ਐਸ਼ਵਰੀਆ ਰਾਏ ਬੱਚਨ ਦਾ ਜਨਮਦਿਨ ਮਨਾਉਂਦੇ ਨਜ਼ਰ ਆਏ ਸੀ।
"
"Anshul is the cousin of SP president Akhilesh Yadav and son of SP patriarch Mulayam Singh Yadav’s younger brother Rajpal Yadav.
","ਇੱਥੋ ਸ਼ਿਵਪਾਲ ਦੇ ਚਚੇਰੇ ਭਰਾ ਅਤੇ ਸਪਾ ਦੇ ਸੀਨੀਅਰ ਆਗੂ ਰਾਮਗੋਪਾਲ ਯਾਦਵ ਦੇ ਪੁੱਤਰ ਅਕਸ਼ੈ ਯਾਦਵ ਲੋਕ ਸਭਾ ਮੈਂਬਰ ਹਨ।
"
"The news about the recovery of the jawan’s body was conveyed to his wife by an officer of his battalion, his cousin Dinesh Negi said.
","ਨੇਗੀ ਦੇ ਚਚੇਰੇ ਭਰਾ ਦਿਨੇਸ਼ ਨੇਗੀ ਨੇ ਦੱਸਿਆ ਕਿ ਜਵਾਨ ਦੀ ਲਾਸ਼ ਮਿਲਣ ਦੀ ਜਾਣਕਾਰੀ ਉਨ੍ਹਾਂ ਦੀ ਬਟਾਲੀਅਨ ਦੇ ਇਕ ਅਧਿਕਾਰੀ ਨੇ ਉਨ੍ਹਾਂ ਦੀ ਪਤਨੀ ਨੂੰ ਦਿੱਤੀ ਹੈ।
"
"A senior journalist associated with a leading Karachi daily told IANS that Asad, a small-time tissue paper manufacturer, rose to become a prominent industrialist of Karachi, during his cousin, Gen Musharraf's tenure.
","ਕਰਾਚੀ ਦੇ ਇਕ ਪ੍ਰਮੁੱਖ ਅਖ਼ਬਾਰ ਨਾਲ ਜੁੜੇ ਇਕ ਪੱਤਰਕਾਰ ਨੇ ਆਈਏਐਨਐਸ ਨੂੰ ਦੱਸਿਆ ਕਿ ਟਿਸ਼ੂ ਪੇਪਰ ਬਣਾਉਣ ਵਾਲਾ ਅਸਦ ਮੁਸ਼ੱਰਫ ਦੇ ਕਾਰਜਕਾਲ ਦੌਰਾਨ ਕਰਾਚੀ ਵਿੱਚ ਇਕ ਵੱਡਾ ਉਦਯੋਗਪਤੀ ਬਣ ਗਿਆ ਸੀ।
"
"Are these your American cousins?
","ਕੀ ਇਹ ਤੁਹਾਡੇ ਚਚੇਰੇ ਭਰਾ ਹਨ?
"
"Anil Kapoor’s father Surinder Kapoor was Prithviraj’s cousin and was also one of the founding fathers of Indian cinema.
","ਇਨ੍ਹਾਂ ਦਾ ਚਚੇਰਾ ਭਰਾ ਸੁਰਿੰਦਰ ਕਪੂਰ ਵੀ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਰਿਹਾ ਜੋ ਅਨਿਲ ਕਪੂਰ, ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਸੰਜੇ ਕਪੂਰ ਦੇ ਪਿਤਾ ਸਨ।
"
"The two civilians killed were Sayed Maroof Sadat, a former spokesman for the Nangarhar department of agriculture, and his cousin, Sharif Sadat told the AP.
","ਨੰਗਰਹਾਰ ਦੇ ਖੇਤੀਬਾੜੀ ਵਿਭਾਗ ਦੇ ਇੱਕ ਸਾਬਕਾ ਬੁਲਾਰੇ ਨੇ ਦੱਸਿਆ ਕਿ ਹਮਲੇ ਵਿੱਚ ਮਾਰੇ ਗਏ ਨਾਗਰਿਕਾਂ ਦੀ ਪਛਾਣ ਸਈਦ ਮਾਰੂਫ ਸਾਦਤ ਅਤੇ ਉਸਦੇ ਰਿਸ਼ਤੇਦਾਰ ਸਾਦਤ ਸਆਦਤ ਵਜੋਂ ਹੋਈ ਹੈ।
"
"Ajit Deol, Dharmendra’s cousin and Abhay Deol’s father, too became Dharam’s associate in showbiz.
","ਬਾਲੀਵੁੱਡ ਅਦਾਕਾਰ ਅਭੈ ਦਿਉਲ ਦੇ ਪਿਤਾ ਅਤੇ ਫ਼ਿਲਮ ਉਦਯੋਗ ਜਗਤ ਦੇ ਪ੍ਰਸਿੱਧ ਕਲਾਕਾਰ ਧਰਮਿੰਦਰ ਦੇ ਛੋਟੇ ਭਰਾ ਅਜੀਤ ਸਿੰਘ ਦਿਓਲ ਦਾ ਦੇਹਾਂਤ ਹੋ ਗਿਆ।
"
"Sub-Inspector Praveen Kaur, who is investigating the case, said, One of the accused youths is a cousin of the victim’s friend.
","ਸਬ-ਇੰਸਪੈਕਟਰ ਪਰਵੀਨ ਕੌਰ ਨੇ ਕਿਹਾ ਕਿ ਮੁਲਜ਼ਮਾਂ ਵਿਚੋਂ ਇਕ ਪੀੜਤਾ ਦੀ ਇਕ ਦੋਸਤ ਦਾ ਰਿਸ਼ਤੇ ਦਾ ਭਰਾ ਹੈ।
"
"All my cousins are beautiful.
","ਸਾਰੀਆਂ ਵਹੁਟੀਆਂ ਬੇਹਦ ਖੂਬਸੂਰਤ ਹਨ।
"
"Man killed by cousin over illicit relationship
","ਨਾਜਾਇਜ਼ ਸਬੰਧਾਂ ਦੇ ਚਲਦਿਆਂ ਇਕ ਵਿਅਕਤੀ ਦਾ ਕਤਲ
"
"Police have filed a case against the girl's father and cousin and arrested them.
","ਪੁਲਿਸ ਨੇ ਮੁਲਜ਼ਮ ਮਾਂ ਤੇ ਚਾਚੀ ਖਿਲਾਫ ਮਾਮਲਾ ਦਰਜ ਕਰ ਉਨ੍ਹਾਂ ਨੂੰ ਗ੍ਰਿਫ਼ਤਾਰ ਕਰ ਲਿਆ ਹੈ।
"
"Another paternal cousin, Ayan Mukerji, is a scriptwriter and film director.
","ਇਕ ਹੋਰ ਮਤਰੇਈ ਭਰਾ, ਅਯਾਨ ਮੁਖਰਜੀ, ਇੱਕ ਸਕ੍ਰਿਪਟ ਲੇਖਕ ਅਤੇ ਫ਼ਿਲਮ ਨਿਰਦੇਸ਼ਕ ਹੈ।
"
"Bollywood actor Ranbir Kapoor is her cousin.
","ਬਾਲੀਵੁੱਡ ਦੇ ਚਾਕਲੇਟੀ ਬੁਆਏ ਰਣਬੀਰ ਕਪੂਰ ਹਨ।
"
