eng_Latn,pan_Guru
"All the patients currently being treated for COVID-19 would be provided proper care in line with the government’s medical protocol, the Chief Minister assured the Ragi’s son Amiteshwar Singh and nephew Jagpreet Singh.
","ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਭਾਈ ਨਿਰਮਲ ਸਿੰਘ ਦੇ ਪੁੱਤਰ ਅਮਿਤੇਸਵਰ ਸਿੰਘ ਤੇ ਭਤੀਜੇ ਜਗਪ੍ਰੀਤ ਸਿੰਘ ਨੂੰ ਯਕੀਨ ਦਿਵਾਇਆ ਕਿ ਇਨਾਂ ਸਾਰੇ ਮਰੀਜਾਂ ਦਾ ਕੋਵਿਡ-19 ਤੋਂ ਬਚਾਅ ਲਈ ਇਲਾਜ ਚੱਲ ਰਿਹਾ ਹੈ ਅਤੇ ਸਰਕਾਰ ਦੇ ਮੈਡੀਕਲ ਪ੍ਰੋਟੋਕੋਲ ਮੁਤਾਬਕ ਇਨਾਂ ਸਾਰੇ ਮਰੀਜਾਂ ਦੀ ਪੂਰੀ ਦੇਖਭਾਲ ਹੋਵੇਗੀ।
"
"Amritsar : Manpreet Singh Badal, Peoples Party of Punjab (PPP) supremo and estranged nephew of Chief Minister Parkash Singh Badal will contest the Lok Sabha polls from Bathinda seat.
","ਜਲੰਧਰ, (ਦੇਸ਼ ਪੰਜਾਬ ਟਾਇਮਜ਼ ਬਿਊਰੋ)- ਬਠਿੰਡਾ ਤੋਂ ਸ਼੍ਰੋਮਣੀ ਅਕਾਲੀ ਦਲ ਦੀ ਉਮੀਦਵਾਰ ਅਤੇ ਮੁੱਖ ਮੰਤਰੀ ਪੰਜਾਬ ਸ. ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਦੀ ਨੂੰਹ ਹਰਸਿਮਰਤ ਕੌਰ ਬਾਦਲ ਇਸ ਲੋਕ ਸਭਾ ਹਲਕੇ ਤੋਂ ਜੇਤੂ ਰਹੇ ਹਨ।
"
"NCP leader Ajit Pawar, the nephew of party chief Sharad Pawar took oath as the deputy CM of the state.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਸੂਬੇ ਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"Imran Khan is Aamir Khan's nephew.
","ਦਰਅਸਲ ਇਮਰਾਨ ਆਮਿਰ ਖਾਨ ਦੀ ਭੈਣ ਦਾ ਬੇਟਾ ਹੈ।
"
"Her nephew is also seen in the picture.
","ਤਸਵੀਰ ‘ਚ ਉਨ੍ਹਾਂ ਦੀ ਬੇਟੀ ਵੀ ਦਿਖਾਈ ਦੇ ਰਹੀ ਹੈ ।
"
"Relatives of two former Chief Ministers - Deepak Joshi, the son of former Chief Minister Kailash Joshi and Surendra Patwa, nephew of former Chief Minister Sunderlal Patwa - have been inducted as Ministers of State.
","ਸੰਭਾਵਨਾ ਹੈ ਕਿ ਉਹ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਕੈਲਾਸ਼ ਜੋਸ਼ੀ ਦੇ ਪੁੱਤਰ ਦੀਪਕ ਜੋਸ਼ੀ ਤੇ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਸੁੰਦਰ ਲਾਲ ਪਟਵਾ ਦੇ ਭਤੀਜੇ ਸੁਰੇਂਦਰ ਪਟਵਾ ਨੂੰ ਰਾਜ ਮੰਤਰੀ ਬਣਾ ਸਕਦੇ ਹਨ।
"
"He is the son of film producers Boney Kapoor and Mona Shourie Kapoor, the nephew of actors Anil Kapoor and Sanjay Kapoor, the stepson of actress Sridevi, and the half brother of actress Janhvi Kapoor.
","ਉਹ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਅਦਾਕਾਰ ਸੰਜੇ ਕਪੂਰ ਦੀ ਭਤੀਜੀ ਹੈ; ਅਦਾਕਾਰਾ ਸ਼੍ਰੀਦੇਵੀ ਅਤੇ ਨਿਰਮਾਤਾ ਮੋਨਾ ਸ਼ੌਰੀ (ਬੋਨੀ ਦੀਆਂ ਪਤਨੀਆਂ) ਉਸ ਦੀ ਮਾਸੀ ਹਨ।
"
"Actor Amrita Arora shared a sweet picture of her nephew and Malaika Arora's teenager son, Arhaan Khan.
","ਬਾਲੀਵੁੱਡ ਅਭਿਨੇਤਾ ਆਯੁਸ਼ਮਾਨ ਖੁਰਾਣਾ ਨੇ ਆਪਣੀ ਭਤੀਜੀ ਅਰਜੋਈ ਖੁਰਾਣਾ ਅਤੇ ਛੋਟੇ ਭਰਾ ਅਪਾਰਸ਼ਕਤੀ ਖੁਰਾਣਾ ਦੀ ਇੱਕ ਬਹੁਤ ਹੀ ਪਿਆਰੀ ਤਸਵੀਰ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਸਾਂਝੀ ਕੀਤੀ ਹੈ।
"
"He says it would be better if he knew his brother and nephews had been jailed, or even killed.
","ਉਸ ਨੇ ਕਿਹਾ ਕਿ ਇਹ ਬਹਿਤਰ ਹੁੰਦਾ ਕਿ ਉਹ ਜਾਣਦਾ ਕਿ ਉਸ ਦਾ ਭਰਾ ਅਤੇ ਭਤੀਜੇ ਜੇਲ੍ਹ 'ਚ ਹਨ ਜਾਂ ਫਿਰ ਉਹ ਵੀ ਮਾਰੇ ਗਏ ਹਨ।
"
"TORONTO: A 43-year-old man has been charged with shooting dead his 19-year-old nephew and attempted murder of his wife.
","ਟੋਰਾਂਟੋ, ਆਈਏਐਨਐਸ : ਕੈਨੇਡਾ 'ਚ 43 ਸਾਲਾ ਵਿਅਕਤੀ ਨੂੰ ਆਪਣੇ 19 ਸਾਲਾ ਰਿਸ਼ਤੇਦਾਰ ਦੀ ਗੋਲ਼ੀ ਮਾਰ ਕੇ ਹੱਤਿਆ ਕਰਨ ਤੇ ਆਪਣੀ ਪਤਨੀ ਦੀ ਹੱਤਿਆ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰਨ ਦਾ ਦੋਸ਼ੀ ਪਾਇਆ ਗਿਆ ਹੈ।
"
"Both leaders joined TMC in the presence of West Bengal Chief Minister Mamata Banerjee and party General Secretary and CM's nephew Abhishek Banerjee.
","ਦੋਵੇਂ ਹਸਤੀਆਂ ਨੇ ਤਿ੍ਰਣਮੂਲ ਕਾਂਗਰਸ ਦੀ ਮੁਖੀ ਅਤੇ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੀ ਮੌਜੂਦਗੀ ’ਚ ਪਾਰਟੀ ਜੁਆਇਨ ਕੀਤੀ ਅਤੇ ਆਲ ਇੰਡੀਆ ਤਿ੍ਰਣਮੂਲ ਕਾਂਗਰਸ ਨੇ ਟਵੀਟ ਕਰਕੇ ਇਸ ਗੱਲ ਦੀ ਜਾਣਕਾਰੀ ਦਿੱਤੀ।
"
"""Saddened to know about the demise of Abhay Singh Sandhu Ji, nephew of Shaheed-e-Azam Bhagat Singh Ji who passed away after a long illness,"" Amarinder Singh tweeted.
","ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਲੰਬੀ ਬਿਮਾਰੀ ਤੋਂ ਬਾਅਦ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਅਭੈ ਸਿੰਘ ਸੰਧੂ ਦੀ ਮੌਤ ਬਾਰੇ ਜਾਣ ਕੇ ਦੁੱਖ ਹੋਇਆ ਹੈ।
"
"All the patients currently being treated for COVID-19 would be provided proper care in line with the government’s medical protocol, the Chief Minister assured the Ragi’s son Amiteshwar Singh and nephew Jagpreet Singh.
","ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਭਾਈ ਨਿਰਮਲ ਸਿੰਘ ਦੇ ਪੁੱਤਰ ਅਮਿਤੇਸ਼ਵਰ ਸਿੰਘ ਤੇ ਭਤੀਜੇ ਜਗਪ੍ਰੀਤ ਸਿੰਘ ਨੂੰ ਯਕੀਨ ਦਿਵਾਇਆ ਕਿ ਇਨ੍ਹਾਂ ਸਾਰੇ ਮਰੀਜ਼ਾਂ ਦਾ ਕੋਵਿਡ-19 ਤੋਂ ਬਚਾਅ ਲਈ ਇਲਾਜ ਚੱਲ ਰਿਹਾ ਹੈ ਅਤੇ ਸਰਕਾਰ ਦੇ ਮੈਡੀਕਲ ਪ੍ਰੋਟੋਕੋਲ ਮੁਤਾਬਕ ਇਨ੍ਹਾਂ ਸਾਰੇ ਮਰੀਜ਼ਾਂ ਦੀ ਪੂਰੀ ਦੇਖਭਾਲ ਹੋਵੇਗੀ।
"
"Ajit Pawar is Sharad Pawar’s nephew.
","’ ਪਾਰਥ ਪਵਾਰ; ਸ੍ਰੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਰਾ ਅਜੀਤ ਪਵਾਰ ਦਾ ਪੁੱਤਰ ਹੈ।
"
"Comment is survived by his wife; two children; his mother; a sister; two brothers; and nieces and nephews.
","ਮਿ੍ਤਕ ਆਪਣੇ ਪਿੱਛੇ ਆਪਣੀ ਪਤਨੀ, ਦੋ ਬੱਚੇ, ਮਾਂ-ਪਿਓ, ਇਕ ਭਰਾ ਤੇ ਤਿੰਨ ਭੈਣਾਂ ਨੂੰ ਛੱਡ ਗਿਆ ਹੈ।
"
"His nephew Nirav Modi is also an accused in the case.
","ਇਸੇ ਮਾਮਲੇ ਵਿਚ ਉਸ ਦਾ ਭਾਣਜਾ ਨੀਰਵ ਮੋਦੀ ਵੀ ਦੋਸ਼ੀ ਹੈ।
"
"Actor Soha Ali Khan shared a cute picture of her daughter Inaaya and nephew Taimur enjoying on the swings.
","ਸੋਹਾਲੀ ਖਾਨ ਨੇ ਆਪਣੀ ਮਾਂ ਸ਼ਰਮੀਲਾ ਟੈਗੋਰ ਦੇ ਨਾਲ ਆਪਣੀ ਬੇਟੀ ਅਨਾਯਾ ਦੀ ਤਸਵੀਰ ਸ਼ੇਅਰ ਕੀਤੀ।
"
"Bubby is Parkash SIngh Badal's nephew and Sukhbir Badal's cousin.
","ਪਰਨੀਤ ਕੌਰ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਦੀ ਧੀ ਅਤੇ ਸੁਖਬੀਰ ਸਿੰਘ ਬਾਦਲ ਦੀ ਭੈਣ ਹੈ।
"
"The action shortly after NCP chief Sharad Pawar indicated that his nephew Ajit Pawar had gone rogue and said that he had taken a “personal decision” not supported by the party.
","ਇਸ ਤੋਂ ਬਾਅਦ ਐਨਸੀਪੀ ਪ੍ਰਧਾਨ ਸ਼ਰਦ ਪਵਾਰ ਨੇ ਇਸ ਨੂੰ ਅਜੀਤ ਪਵਾਰ ਦਾ ਨਿੱਜੀ ਫੈਸਲਾ ਕਿਹਾ ਤੇ ਸਪੱਸ਼ਟ ਕਰ ਦਿੱਤਾ ਕਿ ਐਨਸੀਪੀ ਇਸ ਦਾ ਸਮਰਥਨ ਨਹੀਂ ਕਰਦੀ।
"
"He is the grandson of actor and filmmaker Raj Kapoor, grandnephew of actors and filmmakers, Shashi Kapoor and Shammi Kapoor, nephew of actor Randhir Kapoor and great grandson of Prithviraj Kapoor.
","ਉਹ ਅਭਿਨੇਤਾ ਅਤੇ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਰਾਜ ਕਪੂਰ ਦੀ ਪੋਤੀ, ਅਦਾਕਾਰ ਹਰੀ ਸ਼ਿਵਦਾਸਾਨੀ ਦੀ ਦੋਤੀ ਅਤੇ ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਪ੍ਰਿਥਵੀ ਰਾਜ ਕਪੂਰ ਦੀ ਪੜਪੋਤੀ ਹੈ।
"
"Then Uncle Maxim together with his nephew, Evelina and his sister visit the monastery.
","ਫਿਰ ਅੰਕਲ ਮੈਕਸਿਮ, ਆਪਣੇ ਭਤੀਜੇ ਦੇ ਨਾਲ-ਨਾਲ, ਐਵਲਿਨ ਅਤੇ ਉਸ ਦੀ ਭੈਣ ਮੱਠ ਦਾ ਦੌਰਾ ਕੀਤਾ.
"
"Anil will soon be seen in Mubarakan where he will share screen space with his nephew Arjun Kapoor for the first time.
","ਫ਼ਿਲਮ ਵਿਚ ਅਰਜੁਨ ਅਪਣੇ ਚਾਚਾ ਅਨਿਲ ਕਪੂਰ ਨਾਲ ਪਹਿਲੀ ਵਾਰ ਵੱਡੇ ਪਰਦੇ ‘ਤੇ ਨਜ਼ਰ ਆਉਣਗੇ।
"
"In this video, Salman Khan is seen painting with his nephew Ahil.
","ਇਸ ਵੀਡੀਓ 'ਚ ਸਲਮਾਨ ਖ਼ਾਨ ਆਪਣੇ ਭਾਣਜੇ ਨਾਲ ਨਜ਼ਰ ਆ ਰਿਹਾ ਹੈ।
"
"My nephew!
","ਮੇਰੇ ਵਾਰਸੋ !
"
"His nephew, Dilshaad, who was among those beaten up, told the Indian Express that he was playing cricket with his cousins when two men on a bike came to them and said, “What are you doing here?
","ਇਸ ਹਮਲੇ ਵਿੱਚ ਹਮਲਾਵਰਾਂ ਦੀ ਕੁੱਟ ਦਾ ਸ਼ਿਕਾਰ ਹੋਏ ਮੋਹੱਮਦ ਸਾਜਿਦ ਦੇ ਭਤੀਜੇ ਦਿਲਸ਼ਾਦ ਨੇ ਇੰਡੀਅਨ ਐਕਸਪ੍ਰੈਸ ਅਖਬਾਰ ਨਾਲ ਗੱਲ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਉਹ ਗਲੀ ਵਿਚ ਆਪਣੇ ਭਰਾਵਾਂ ਨਾਲ ਕ੍ਰਿਕਟ ਖੇਡ ਰਿਹਾ ਸੀ ਜਦੋਂ ਦੋ ਬੰਦੇ ਮੋਟਰਸਾਈਕਲ 'ਤੇ ਆਏ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਕਿਹਾ, ""ਤੁਸੀਂ ਇੱਥੇ ਕੀ ਕਰ ਰਹੇ ਹੋ?
"
"Mehul Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank (PNB) fraud case.
","13,500 ਕਰੋੜ ਰੁਪਏ ਦੇ ਪੀ ਐਨ ਬੀ ਘੁਟਾਲੇ ਵਿੱਚ ਨੀਰਵ ਮੋਦੀ ਤੇ ਉਸ ਦੇ ਮਾਮਾ ਮੋਹੁਲ ਚੋਕਸੀ ਦੋਸ਼ੀ ਕਰਾਰ ਦਿੱਤਾ ਗਿਆ ਹੈ।
"
"Actor Johnny Walker's son Nasir Khan, a nephew of Shakeela, announced the news of her death on social media.
","ਅਦਾਕਾਰਾ ਦੇ ਦੇਹਾਂਤ ਦੀ ਜਾਣਕਾਰੀ ਜਾਨੀ ਵਾਕਰ ਦੇ ਬੇਟੇ ਨਾਸਿਰ ਖ਼ਾਨ ਨੇ ਆਪਣੇ ਟਵਿੱਟਰ 'ਤੇ ਦਿੱਤੀ ਹੈ।
"
"Mark is already aware of what happened to his nephew, and is trying to figure out what's wrong.
","ਮਾਰਕ ਪਹਿਲਾਂ ਹੀ ਜਾਣਦਾ ਸੀ ਕਿ ਉਸ ਦੇ ਭਤੀਜੇ ਦਾ ਕੀ ਹੋਇਆ, ਅਤੇ ਉਹ ਇਹ ਜਾਣਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹੈ ਕਿ ਕੀ ਗਲਤ ਹੈ.
"
"Professor of economics Jagmohan Singh, nephew of Bhagat Singh, says, “BG Horniman is an example for journalism in India.
","ਸ਼ਹੀਦ–ਏ–ਆਜ਼ਮ ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਤੇ ਅਰਥ–ਸ਼ਾਸਤਰ ਦੇ ਪ੍ਰੋਫ਼ੈਸਰ ਜਗਮੋਹਨ ਸਿੰਘ ਦਾ ਕਹਿਣਾ ਹੈ ਕਿ ‘ਬੀਜੀ ਹੌਰਨੀਮੈਨ ਭਾਰਤ ਵਿੱਚ ਪੱਤਰਕਾਰੀ ਦੀ ਇੱਕ ਮਿਸਾਲ ਹਨ।
"
"He said that investigations revealed that the accused Dinesh and Rahul from Madhya Pradesh, the nephews of Madan Lal who supplied the Identity proofs of Madan Lal to open a bank account in his (Madan Lal’s) name using his ID Proofs and usurp the fraudulently obtained money.
","ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਜਾਂਚ ਤੋਂ ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਰਹਿਣ ਵਾਲੇ ਦੋਸ਼ੀ ਦਿਨੇਸ਼ ਅਤੇ ਰਾਹੁਲ, ਮਦਨ ਲਾਲ ਦੇ ਭਤੀਜੇ ਹਨ ਜਿਹਨਾਂ ਨੇ ਮਦਨ ਲਾਲ ਦੇ ਪਛਾਣ ਪੱਤਰਾਂ ਦੀ ਵਰਤੋਂ ਕਰਕੇ ਉਸ (ਮਦਨ ਲਾਲ) ਦੇ ਨਾਂ ‘ਤੇ ਬੈਂਕ ਖਾਤਾ ਖੋਲ੍ਹਣ ਲਈ ਉਸ ਦੇ ਪਛਾਣ ਪੱਤਰ ਭੇਜੇ ਸਨ ਤਾਂ ਜੋ ਧੋਖਾਧੜੀ ਵਿਚ ਪ੍ਰਾਪਤ ਹੋਏ ਪੈਸੇ ਇਸ ਖਾਤੇ ਰਾਹੀਂ ਵਸੂਲੇ ਜਾ ਸਕਣ।
"
"Saif Ali Khan's sister Saba Pataudi shared an unseen photo with her nephew Jeh Ali Khan.
","ਸੈਫ ਅਲੀ ਖਾਨ ਦੀ ਭੈਣ ਸਬਾ ਪਟੌਦੀ ਨੇ ਵੀ ਨੇਹਾ ਦੀ ਫੋਟੋ 'ਤੇ ਟਿੱਪਣੀ ਕੀਤੀ ਤੇ ਦਿਲ ਦੀ ਇਮੋਜੀ ਸਾਂਝੀ ਕੀਤੀ।
"
"The Holy Quran Sharif has been safely recovered from the nephew of Shaukat Ali and has been placed in the mosque with dignity.
","ਪਵਿੱਤਰ ਕੁਰਾਨ ਸ਼ਰੀਫ ਜੋ ਦੋਸ਼ੀ ਸ਼ੋਕਤ ਅਲੀ ਦੇ ਭਤੀਜੇ ਪਾਸੋਂ ਸਹੀ ਸਲਾਮਤ ਬ੍ਰਾਮਦ ਕਰ ਲਈ ਗਈ ਹੈ ਅਤੇ ਮਰਿਆਦਾ ਸਹਿਤ ਮਸਜਿਦ ਵਿਚ ਰੱਖਿਆ ਗਿਆ।
"
"New Delhi: Taking its probe further in the Railway bribery scam, CBI has recorded the statement of Chairman Railway Board Vinay Mittal in connection with the case allegedly involving former Railway Minister Pawan Bansal's nephew Vijay Singla.
","ਨਵੀਂ ਦਿੱਲੀ : ਰੇਲ ਰਿਸ਼ਵਤ ਕਾਂਡ ਦੀ ਜਾਂਚ ਦੇ ਸਿਲਸਿਲੇ 'ਚ ਸੀਬੀਆਈ ਨੇ ਰੇਲਵੇ ਬੋਰਡ ਦੇ ਚੇਅਰਮੈਨ ਵਿਨੇ ਮਿੱਤਲ ਤੋਂ ਪੁੱਛਗਿੱਛ ਕੀਤੀ ਹੈ।
"
"His nephew Nirav Modi is also an accused in the case.
","ਇਸ ਮਾਮਲੇ ‘ਚ ਦੋਸ਼ੀ ਉਸ ਦਾ ਭਾਣਜਾ ਨੀਰਵ ਮੋਦੀ ਵੀ ਫਰਾਰ ਹੈ।
"
"My nephew!
","ਮੇਰੀ ਆਂਦਰ!
"
"Among those killed were her brother, her niece, and her nephew.
","ਮ੍ਰਿਤਕਾਂ ਵਿੱਚ ਪਤੀ-ਪਤਨੀ, ਉਹਨਾਂ ਦੀ ਭੈਣ ਅਤੇ ਭਾਣਜਾ ਸ਼ਾਮਲ ਸਨ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਗੁਰੂ ਅਮਰਦਾਸ ਜੀ ਦਾ ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਨਾਲ ਮੇਲ ਕਰਵਾਉਣ ਵਾਲੇ ਬੀਬੀ ਅਮਰੋ ਜੀ ਸਨ।
"
"Apart from his parents and brothers, Salman is most close to his nephew Ahil and sister Arpita Khan Sharma.
","ਸਲਮਾਨ ਖ਼ਾਨ ਆਪਣੀਆਂ ਭੈਣਾਂ ਅਲਵੀਰਾ ਤੇ ਅਰਪਿਤਾ ਖ਼ਾਨ ਦੇ ਕਾਫ਼ੀ ਕਰੀਬ ਹਨ।
"
"The nephew of Weizmann's brother (Ezer) became the seventh president of Israel.
","ਭਤੀਜੇ Weizmann ਭਰਾ (ਏਜ਼ਰ) ਇਸਰਾਏਲ ਦੇ ਸਤਵ ਪ੍ਰਧਾਨ ਬਣ ਗਿਆ.
"
"A division bench of Justices N Kirubakaran and Abdul Quddhose passed an order in which it stated that Deepak and Deepa, nephew and niece of Jayalalithaa, were her legal heir as per section 15(2)(a) of the Hindu Succession Act, 1956.
","ਬੈਂਚ ਨੇ ਕਿਹਾ ਕਿ ਜੈਲਿਲਤਾ ਦੇ ਭਤੀਜੇ ਤੇ ਭਤੀਜੀ ਦੀਪਕ ਅਤੇ ਦੀਪਾ ਹਿੰਦੂ ਉੱਤਰਾਧਿਕਾਰ ਕਾਨੂੰਨ, 1956 ਦੀ ਧਾਰਾ 15(2)(A) ਦੇ ਤਹਿਤ ਉਨ੍ਹਾਂ ਦੇ ਕਾਨੂੰਨੀ ਵਾਰਸ ਸਨ।
"
"From Belgium comes nephew Albert, who also tries to influence Victoria.
","ਬੈਲਜੀਅਮ ਤੱਕ ਭਤੀਜੇ ਐਲਬਰਟ ਨੇ ਵੀ ਵਿਕਟੋਰੀਆ ਨੂੰ ਪ੍ਰਭਾਵਿਤ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕਰ ਰਿਹਾ ਹੈ ਹੈ.
"
"Banerjee, the nephew of West Bengal Chief Minister Mamata Banerjee is on a visit to Tripura.
","ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦਿੱਲੀ ਦੌਰੇ ਉਤੇ ਹਨ।
"
"Akhsay is the cousin of chief minister Akhilesh Yadav and nephew of SP chief Mulayam Singh Yadav .
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"ED has summoned West Bengal Chief Minister Mamata Banerjee’s nephew and Trinamool Congress MP Abhishek Banerjee and his wife for interrogation in the case.
","ਬੰਗਾਲ - ਇਨਫੋਰਸਮੈਂਟ ਡਾਇਰੈਕਟੋਰੇਟ (ਈਡੀ) ਤ੍ਰਿਣਮੂਲ ਕਾਂਗਰਸ ਦੇ ਸੰਸਦ ਮੈਂਬਰ ਅਤੇ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਤੋਂ ਇੱਕ ਵਾਰ ਫਿਰ ਪੁੱਛਗਿੱਛ ਕਰਨ ਦੀ ਤਿਆਰੀ ਕਰ ਰਹੀ ਹੈ।
"
"The Delhi crime branch police have registered a FIR against Sasikala Natarajan's nephew and AIADMK Amma party's deputy general secretary TTV Dinakaran .
","ਦਿੱਲੀ ਪੁਲਸ ਦੀ ਟਰਾਈਮ ਬ੍ਰਾਂਚ ਨੇ ਆਲ ਇੰਡੀਆ ਅੰਨਾ ਡੀ ਐਮ ਕੇ ਦੀ ਆਗੂ ਸ਼ਸ਼ੀਕਲਾ ਦੇ ਭਤੀਜੇ ਟੀ ਟੀ ਵੀ ਦਿਨਾਕਰਨ ਖ਼ਿਲਾਫ਼ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਅਤੇ ਸਾਜ਼ਿਸ਼ ਦਾ ਕੇਸ ਦਰਜ ਕੀਤਾ ਹੈ।
"
"Ratul Puri, who is the nephew of Madhya Pradesh Chief Minister Kamal Nath, is currently in judicial custody in the case.
","ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਕਮਲਨਾਥ ਦੇ ਭਾਂਜੇ ਰਤੁਲ ਪੁਰੀ ਵੀ ਇਸੇ ਜੇਲ੍ਹ ‘ਚ ਬੰਦ ਹਨ।
"
"It is said that, NCP's Maharashtra chief Sunil Tatkare’s nephew and MLA Avdhoot Tatkare will be joining Shiv Sena.
","ਅਜਿਹੇ ਅੰਦਾਜੇ ਹਨ ਕਿ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਰਾਇਗੜ ਜ਼ਿਲ੍ਹੇ ਦੀ ਸ਼੍ਰੀ ਵਰਧਨ ਸੀਟ ਦੀ ਪ੍ਰਧਾਨਗੀ ਕਰਨ ਵਾਲੇ ਵਿਧਾਇਕ ਅਵਧੂਤ ਤਟਕਰੇ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਚਾਚਾ ਅਤੇ ਐਨਸੀਪੀ ਸੰਸਦ ਸੁਨੀਲ ਤਟਕਰੇ ਸ਼ਿਵਸੈਨਾ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋ ਸਕਦੇ ਹਨ।
"
"Ahaziah was the son of Jehoram and the nephew of Israel’s Ahaziah and Jehoram.
","ਯਹੋਰਾਮ ਪਸ਼ਹੂਰ ਦਾ ਪੁੱਤਰ ਅਤੇ ਪਸ਼ਹੂਰ ਮਲਕੀਯਾਹ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"NCP president Sharad Pawar will retain 'Z+' security, whereas his nephew Ajit Pawar will continue to be under 'Z' category security cover.
","ਐੱਨਸੀਪੀ ਪ੍ਰਧਾਨ ਸ਼ਰਦ ਪਵਾਰ ਦੀ ‘ਜ਼ੈੱਡ ਪਲੱਸ’ ਸੁਰੱਖਿਆ ਜਾਰੀ ਰਹੇਗੀ ਜਦਕਿ ਉਨ੍ਹਾਂ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੂੰ ‘ਜ਼ੈੱਡ’ ਸ਼੍ਰੇਣੀ ਦੀ ਸੁਰੱਖਿਆ ਮਿਲਦੀ ਰਹੇਗੀ।
"
"“Never did I think we would have this many people for my brother,” said Floyd’s sibling, while a nephew of his said, “don’t stop until we get justice for my uncle.
","ਇਸ ਮੌਕੇ 'ਤੇ ਫਲਾਈਡ ਦੇ ਭਰਾ-ਭੈਣ ਨੇ ਕਿਹਾ,''ਅਸੀਂ ਕਦੇ ਸੋਚਿਆ ਨਹੀਂ ਸੀ ਕਿ ਸਾਡੇ ਭਰਾ ਦੇ ਲਈ ਸਾਡੇ ਕੋਲ ਬਹੁਤ ਸਾਰੇ ਲੋਕ ਹੋਣਗੇ।
"
