eng_Latn,mar_Deva
"grandfather. father. elder brother. younger brother. son. nephew. daughter. niece grandson. granddaughter. grandmother. aunt. cousin.
","वडिल, नातवंडे, बहीण, भाऊ, बहिणीची अपत्ये, भावाची अपत्ये, मुलीची नातवंडे, भावाचा मुलगा, बहिणीचा मुलगा.
"
"Actor Jeetendra denies allegations of sexual assault levelled by his cousin
","अभिनेता जितेंद्र यांच्यावर चुलत बहिणीने लावला लैंगिक शोषणाचा आरोप
"
"And wasn't she his cousin?
","ती त्याच्या प्रजाजनांपैकी एक नव्हती का?
"
"Tanmay is the grandson of senior BJP MLC and ex-minister, Shobha Fadnavis, and son of Abhijit Fadnavis — the cousin of Devendra Fadnavis, a former Chief Minister of the state.
","अभिजीत फडणवीस हे माजी मंत्री आणि भाजपच्या ज्येष्ठ नेत्या शोभाताई फडणवीस यांचे एकुलते एक सुपुत्र होते.
"
"An accountability court has extended the judicial remand of former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz and her cousin Yousaf Abbas in a corruption case.
","एव्हनफिल्ड भ्रष्टाचार प्रकरणात इस्लामाबाद हायकोर्टाने पाकिस्तानचे माजी पंतप्रधान नवाज शरीफ, त्यांची मुलगी मरियम नवाज आणि जावई कॅप्टन मोहम्मद सफदर यांच्यावरील शिक्षेला स्थगिती दिली आहे. .
"
"My parents, my in-laws, my husband, my daughters, brothers and sisters-in-law and my cousins.
","मला माझे आई वडील भाऊ बहीण त्यांचे स्पाऊस मुले बायको मुले यांचेबद्दल ममत्व आहे.
"
"Sajad Mufti is the cousin of PDP Chief and former Jammu and Kashmir Chief Minister Mehbooba Mufti.
","मेहबूबा मुफ्ती ही पीडीपीची विद्यमान पक्षाध्यक्ष तर मुफ्ती महंमद सईद हे वरिष्ठ सल्लागार आहेत.
"
"Actor Arjun Kapoor was recently spotted with Janhvi Kapoor and Khushi Kapoor at their cousin's wedding.
","आताच्या या भागात अभिनेता अर्जुन कपूर आणि त्याची सावत्र बहिण जान्हवी कपूर देखील या शोमध्ये आली होती.
"
"Former Pakistan all-rounder Shahid Afridi fell in love with his cousin.
","पाकिस्तानचा माजी अष्टपैलू खेळाडू शाहिद आफ्रिदी त्याच्या चुलत बहिणीच्या प्रेमात पडला.
"
"Malaika Arora spent Holi with boyfriend Arjun Kapoor and his cousin Rhea Kapoor.
","मलायका अरोराने अर्जुन कपूर आणि अरबाज खानने गर्लफ्रेंड जॉर्जियासोबत दिवाळी साजरी केली.
"
"Photos of his daughter, Suhana, posing with cousins Alia and Arjun Chhiba (children of Gauri’s brother Vikrant Chhiba) were also shared online while son Aryan broke months-long Instagram hiatus with a photo of himself with AbRam.
","अलिकडेच गौरी खानने शेअर केलेल्या फोटोत मुलगी सुहाना खान, लहान मुलगा अबराम आपले कजिन्स आलिया आणि अर्जुन छिब्‍बा (गौरी खानचा भाऊ विक्रांत छिब्बाची मुले) यांच्यासोबत दिसत आहेत.
"
"According to the police, the accused was in a relationship with his wife's cousin.
","पोलिसांनी दिलेल्या माहितीनुसार, शेजारी राहणाऱ्या मित्राच्या पत्नीसोबत आरोपीच्या भावाला विवाह करायचा होता.
"
"A relative includes children, parents, stepchildren, siblings, aunts, uncles, cousins, and in-laws of the participant.
","हे पालक, मुले, दत्तक मुले, पती-पत्नी, भाऊ, बहिणी, आणि आजी आजोबा समावेश यांचा समावेश आहे.
"
"Pune woman gangraped, killed by husband's cousin, his friend: Police
","पुणे : Pune Crime: पोलीस अधिकाऱ्यानेच केला पत्नीवर अनैसर्गिक अत्याचार; गोळीही झाडून ठार मार मारण्याचा प्रयत्न
"
"She is a cousin of late actress Divya Bharti.
","कारण हा आहे दिवंगत अभिनेत्री दिव्या भारतीचा सावत्र मुलगा.
"
"The Osmanabad-Latur-Beed constituency witnessed a tussle between Munde cousins – rural development department minister Pankaja Munde and leader of opposition in the legislative council Dhananjay Munde.
","पालकमंत्री पंकजा मुंडे आणि विधान परिषदेचे विरोधी पक्षनेते धनंजय मुंडे यांचे सर्चस्व असलेल्या या मतदार संघात दोघांचे समर्थक आमने - सामने होते.
"
"Tanmay is the grandson of senior BJP MLC and ex-minister, Shobha Fadnavis, and son of Abhijit Fadnavis — the cousin of Devendra Fadnavis, a former Chief Minister of the state.
","तन्मय फडणवीस हे विरोधीपक्ष नेते देवेंद्र फडणवीस यांचे पुतणे असून राज्याच्या माजी मंत्री शोभा फडणवीस यांचे ते नातू आहेत.
"
"They are cousins of Ranbir Kapoor, Riddhima Kapoor Sahni, Kareena Kapoor Khan and Karisma Kapoor.
","करिना कपूर, करिश्मा कपूर, रणबीर कपूर आणि रिद्धिमा कपूर यांच्या त्या आजी होत्या.
"
"He is also a cousin of SAD chief Sukhbir Singh Badal.
","शिरोमणी अकाली दलचे प्रमुख सुखबीर सिंग बादल यांच्या त्या चुलत बहिणदेखील आहेत.
"
"Both are cousins of the groom.
","दोघेही नात्याने चुलते-पुतणे आहेत.
"
"All the cousins getting together.
","साऱ्या भावंडांनी एकत्र यावे.
"
"A cousin of Pakistan's Akmal brothers (Kamran, Umar and Adnan), Babar wants to be the best in the game.
","पाकिस्तानसाठी खेळलेले कामरान, उमर आणि अदनान अकमल हे बाबरचे भाऊ.
"
"Pankaja Munde was also defeated by her cousin Dhananjay Munde from Parli constituency in the recently concluded assembly polls.
","नुकत्याच झालेल्या परळी विधानसभा मतदारसंघातून पंकजाताई मुंडे या पराभूत झाल्या.
"
"Husband murdered wife, buried her body with cousin’s help
","मुलीच्या मदतीने खून करून जाळला पतीचा मृतदेह
"
"Priyanka's mother Madhu Chopra and cousin Parineeti Chopra were also a part of the celebrations.
","प्रियांकाची आई मधु चोप्रा आणि बहीण अभिनेत्री परिणिती या देखील बर्थ-डे सेलिब्रेशनमध्ये सहभागी झाल्या होत्या.
"
"His grandparents, wife, children and cousins are in the house.
","घरामधे आई वडिल, भावंडं आणि पत्नी.
"
"All my siblings were there…along with my sis-in-law, several cousins, nieces and nephews, my Aunt, & my mom & dad.
","माझे आई वडील, भावोजी, बहीण, भाऊ, वहीनी, भाचा, भाची, पुतण्या सगळ्यांची साथ होतीच.
"
"Both cousins are married.
","दोन्ही बहीणींची लग्न झाली आहेत.
"
"Ali Zafar's wife Ayesha is also a distant cousin of Bollywood superstar Aamir Khan.
","तर आमिर खानची एक दूरची नातेवाईक पाकिस्तानी गायक आणि अभिनेता अली जफरची पत्नी आहे.
"
"The Punjab and Haryana High Court has said that marriage between first cousins is illegal.
","सख्ख्या चुलत भावंडांशी (फर्स्ट कझिन) विवाह बेकायदा आहे, असे मत पंजाब आणि हरियाणा उच्च न्यायालयाने व्यक्त केले आहे.
"
"Others who attended were Arjun Kapoor, Jacqueline Fernandez, Malaika Arora, Karan Johar, Boney Kapoor Karishma Kapoor, the cousins -Janhvi, Khushi, Shanaya and Anshula Kapoor, Anupam Kher and many others.
","ऐश्वर्या राय-बच्चन, काजोल, जॅकलीन फर्नांडीस, जान्हवी कपूर, करिश्मा कपूर यासह अन्य अभिनेत्रींनी देखील एकापेक्षा एक सुंदर आउटफिट्स परिधान करून उपस्थिती दर्शवली होती.
"
"All of my friends, relatives, and cousins visited me.
","निरोपासाठी माझे आई-बाबा, मित्र-मैत्रिणी, नातेवाईक सारे आलेले.
"
"Actor Arjun Kapoor has shared a couple of childhood throwback pictures on Instagram, which also include sister Anshula , half-sister Janhvi, and cousin Rhea Kapoor.
","अंशुलाने तिच्या भावंडांसोबतचा तिचा लहानपणीचा फोटो इन्स्टाग्रामवर शेअर केला असून या फोटोत चिमुकली जान्हवी कपूर , अर्जुन कपूर , रिया कपूर आणि अंशुला कपूर दिसत आहे.
"
"Bhosale’s cousin, MLA Shivendra Raje, also quit the NCP and joined the BJP.
","दरम्यान, शिवेंद्र राजे भोसले यांनीही आपल्या विधानसभा सदस्यत्वाचा राजीनामा देत भाजप प्रवेश केला.
"
"And they are cousins.
","आणि ती तुडुम्ब असतात.
"
"A friend, a colleague, a spouse, a sibling, a cousin— they can be anyone.
","नातेवाईक, मित्र, प्रेयसी, सहकारी मग यातील ते कुणीही असोत.
"
"Nationalist Congress Party (NCP) candidate from Parli seat, Dhananjay Munde, is ahead of his cousin and Maharashtra Rural Development Minister Pankaja Munde, the Bharatiya Janata Party candidate.
","भाजप युतीकडून ग्रामविकासमंत्री पंकजा मुंडे यांना उमेदवारी असणार आहे तर त्यांच्या विरोधात आघाडी कडून राष्ट्रवादी कॉंग्रेसचे नेते धनंजय मुंडे निवडणुकीच्या रिंगणात उतरणार आहेत.
"
"His wife Dimple Yadav, cousins Dharmendra Yadav and Akshay Yadav also lost.
","अखिलेश यादव यांची पत्नी डिम्पल यादव, धर्मेंद्र यादव आणि अक्षय यादव या यादव परिवारातील सदस्यांना पराभव पत्करावा लागला.
"
"She was residing at her cousin’s house in the town.
","तो दरी गावातील त्याच्या मावशीच्या घरी राहत होता.
"
"Also he has many nephews, nieces and cousins.
","कारण त्याला खूप भाच्या-भाचे, पुतण्या आणि पुतणे आहेत.
"
"If one does not have a sister, then meal should be consumed at the house of any cousin sister or assuming any known woman as sister.
","सख्खी बहीण नसेल, तर कोणत्याही बहिणीकडे किंवा अन्य कोणत्याही स्त्रीला भगिनी मानून तिच्याकडे जेवावे.
"
"SP general secretary and Shivpal’s cousin, Ram Gopal Yadav’s son Akshay Yadav, who is also sitting MP, is contesting from same seat.
","सपा नेते राम गोपाल यादव यांचे पुत्र अक्षय यादवही याच जागेवरुन रिंगणात आहेत.
"
"The initial sweep netted cousins of Prince Mohammed, such as billionaire investor Prince Alwaleed bin Talal, National Guard minister Prince Miteb bin Abdullah and former Riyadh governor Prince Turki bin Abdullah.
","ताब्यात घेण्यात आलेल्या व्यक्तींमध्ये अब्जाधीश गुंतवणूकदार प्रिन्स अल्वाईद बिन तलाल, प्रिन्स मितेब बिन अब्दुल्लाह, रियाध प्रांताचे माजी गव्हर्नर प्रिंस तुर्की बिन अब्दुल्लाह यांचा समावेश आहे.
"
"All my aunts and uncles...and all my cousins.
","माझ्या तमाम बंधूनो, भगिनीन्नो, आणि मातांनो,
"
"Ajit Pawar's cousin Jagdish Kadam's house in Pune has been raided by the ED.
","पुणे : अजित पवारांचे मामेभाऊ जगदीश कदम यांच्या पुण्यातील घरी ईडीने छापा टाकला आहे.
"
"Ajit, the nephew of Pawar, represents the second generation of Pawar family in politics, along with his cousin and Pawars daughter Supriya Sule.
","खुद्द पवारांच्या कुटुंबात सुप्रिया सुळे, अजित पवार यांच्यानंतर तिसऱ्या पिढीचे युवा नेते पार्थ पवार राजकारणाच्या आखाड्यात उतरले आहेत.
"
"Actually, he is my friend’s cousin.
","खरं तर तो माझा काॅलेजपासूनचा दोस्त.
"
"Mr. Mahadik’s cousin, Amal Mahadik, is a BJP MLA from the Kolhapur South Assembly constituency and Mr. Amal’s wife is the Kolhapur Zilla Parishad president from the BJP.
","माजी आमदार महादेवराव महाडिक यांचे पुत्र अमल महाडिक कोल्हापूर दक्षिण विधानसभा मतदारसंघातून भाजपच्या तिकिटावर निवडून आले आहेत.
"
"BJP minister Pankaja Munde is pitted against her cousin and NCP leader Dhananjay Munde in Parli Assembly seat.
","मुंबई | राष्ट्रवादीचे नेते धनंजय मुंडे यांनी परळीत भाजप नेत्या आणि मंत्री पंकजा मुंडे यांचा धक्कादायकरित्या पराभव केला.
"
"Also my Mother and cousin.
","अगदी माझी आई आणि आज्जी पण.
"
"BJP minister Pankaja Munde is pitted against her cousin and NCP leader Dhananjay Munde in Parli Assembly seat.
","भाजप नेत्या पंकजा मुंडे आणि राष्ट्रवादीचे मंत्री धनंजय मुंडे या दोघांचेही बीडवर वर्चस्व आहे.
"
"All your family everyone, aunties, uncles , cousins and grandparents are in my prayers.
","माझे सख्खे आज्जी आजोबा, मामा-मामी, आत्या, आत्तेभावडं हे सगळेच ठाण्याचे.
"
"The two girls are cousins.
","या दोन्ही सुना सख्ख्या बहिणी आहेत.
"
"Both of them were cousins.
","हे दोघेही मामा-भाचे होते.
"
"Another cousin was left seriously wounded.
","तर आणखी एक म्हैस गंभीर जखमी झाली.
"
"Parli: In a major setback, BJP leader Pankaja Munde lost her Parli seat to her rival candidate from the Nationalist Congress Party (NCP) and cousin Dhananjay Munde in the Maharashtra Assembly elections.
","बीड – विधानसभा निवडणुकीत परळी मतदारसंघातून राष्ट्रवादी काँग्रेसचे नेते आणि परळी विधानसभेचे नवनिर्वाचित आमदार धनंजय मुंडे यांचा विजय झाला धनंजय मुंडे यांनी भाजपच्या पंकजा मुंडे यांचा पराभव केला.
"
"A trip with friends or cousins will give you immense joy.
","नातेवाईक किंवा मित्रमैत्रिणींसह सहलीचा बेत आनंददायी ठरेल.
"
"Sushant Singh Rajput's cousin Niraj Kumar Singh Bablu who is also an MLA from BJP demanded CBI Inquiry.
","सांगितले जात आहे की, भाजप आमदार नीरज बबलू यांनी सुशांत सिंह राजपूत मृत्यू प्रकरणात सीबीआयची चौकशीची मागणी केली होती.
"
"Aishwarya shared other pictures in which Aaradhya posed with Agastya and elder cousin, Navya Naveli Nanda (Shwetas daughter).
","ऐश्वर्याची मुलगी आराध्याने तिच्या भावंडांसोबत नव्या नवेली नंदा आणि अगस्त्यासोत फोटो काढला.
"
"Jofra Archer brings out his best despite receiving news of cousin’s murder during World Cup
","जिगरबाज जोफ्रा आर्चर, स्पर्धेदरम्यान भावाची हत्या झाली तरीही त्याने वर्ल्ड कप जिंकला
"
"The police has arrested the deceased's mother Balvinder, uncle Sadev and cousin Gurdeep Singh, who is a Punjab Police employee and is posted in the chief minister's security wing.
","पंजाब पोलिसांनी या प्रकरणी मृत मुलीच्या कुटुंबीयांविरोधात गुन्हा नोंदवून मुलीची आई बलविंदर कौर, चुलतभाऊ गुरदीप सिंग आणि काका सादेव या तिघांना अटक केली आहे.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","बेला पोलिसांनी मुलीचे वडील गजानन काळे व आजोबाविरोधात गुन्हा दाखल करून अटक केली.
"
"All my aunts, uncles, grandparents, and cousins on both my mom’s side and my dad’s side of the family.
","माझे सख्खे आज्जी आजोबा, मामा-मामी, आत्या, आत्तेभावडं हे सगळेच ठाण्याचे.
"
"After which Rajput's cousin Neeraj Kumar Bablu has sent a legal notice to Shiv Sena MP Raut over his controversial remarks regarding Sushant's family.
","त्यानंतर, संजय राऊत यांच्या विधानावरुन सुशांतच्या कुटुंबीयांनी राऊत यांना कायदेशीर नोटीस बजावली.
"
"In the recently concluded Maharashtra Assembly elections, Munde defeated his cousin, BJP leader Pankaja Munde, from Parli.
","नुकत्याच पार पडलेल्या विधानसभा निवडणुकीमध्ये परळी मतदारसंघातून भाजपच्या उमेदवार पंकजा मुंडे (Pankaja Munde) यांचा फार मोठा पराभव झाला.
"
"A cousin brother of the deceased has submitted a complaint in this regard to the police.
","याप्रकरणी तक्रारदाराच्या चुलत भावाच्या पत्नीने पोलिसात तक्रार केली.
"
"After Shiv Sena MP Sanjay Raut made serious allegations against Sushant Singh Rajput's father, the actor's cousin has said that they will file a defamation case against the politician.
","सुशांतच्या प्रकरणावरून भाजप नेत्यांनी बेछुट आरोप केल्यानंतर शिवसेनेचे खासदार संजय राऊत यांनी या प्रकरणात उडी घेत सुशांतच्या वडिलांबद्दल गंभीर आरोप केला होता.
"
"In Parli municipal council in Beed district, Women and Child Development Minister Pankaja Munde of the BJP was outsmarted by her cousin and NCP leader Dhananjay Munde.
","बीड जिल्ह्यामध्ये सध्या ग्रामविकास मंत्री पंकजा मुंडे आणि विधान परिषदेचे विरोधी पक्षनेते धनंजय मुंडे या बहीण-भावांमध्ये सत्तासंघर्ष शिगेला पोहोचला आहे.
"
"Besides Mulayam Singh and Akhilesh Yadav, other prominent candidates are Akhilesh Yadav's cousins, Dharmendra Yadav and Akshay Yadav.
","मुलायम सिंह यादव, अखिलेश यादव यांच्यासह यादव कुटुंबीयांपैकी आणखी काही जण निवडणुकीच्या रिंगणात आहेत.
"
"In Beed, rural development minister and BJP’s OBC face Pankaja Munde is facing her cousin Dhananjay Munde (NCP) and for both it is a battle of prestige.
","राज्याच्या ग्रामविकासमंत्री तथा बीड जिल्ह्याच्या पालकमंत्री पंकजा मुंडे आणि विधान परिषदेचे विरोधी पक्षनेते धनंजय मुंडे या बहीण भावामध्ये निवडणुकीपूर्वीच श्रेयवादावरून लढाई रंगल्याचे चित्र बीडमध्ये पाहायला मिळत आहे.
"
"Alia Bhatt was Ranbir Kapoor's plus-one at Riddhima's birthday celebrations, which were also joined by Ranbir and Riddhima's cousins Kareena and Karisma Kapoor.
","या वाढदिवसानिमित्ताने करीनाचे आई-वडिल बबिता आणि रणधीर कपूर यांच्यासह पति सैफ अली खान आणि बहिण करिश्मा कपूर ही परिवार मंडळी उपस्थित होती.
"
"The two girls are cousins.
","या दोन्ही मुली बहिणी आहेत.
"
"The show of bonhomie between Shiv Sena executive president Uddhav Thackeray and his estranged cousin and MNS chief Raj Thackeray has been disappearing fast.
","महाराष्ट्र नवनिर्माण सेनेचे अध्यक्ष राज ठाकरे आणि शिवसेनेचे कार्यप्रमुख उद्धव ठाकरे या चुलत भावांमध्ये भाऊबंदकीचा वाद विकोपाला गेला आहे.
"
"New Delhi: Actress Kareena Kapoor Khan shared a cute pic of son Taimur Ali Khan on her cousin Armaan Jain's birthday.
","मुंबई : बॉलिवूड अभिनेत्री करीना कपूर (Kareena Kapoor-Khan) हिचा मुलगा तैमूर अली खान (Taimur) त्याचा मोठा भाऊ इब्राहिम अली खानसोबत (Ibrahim Ali Khan) नेहमीच धमाल करताना दिसतो.
"
"He was in a relationship with his wife’s cousin.
","पत्नीच्या मोठ्या बहिणीशी त्याचे प्रेमसंबंध होते.
"
"Among the early voters were former Deputy Chief Minister and NCP senior leader Ajit Pawar and his family, cousin and sitting Baramati MP Supriya Sule.
","राज्याचे माजी उपमुख्यमंत्री आणि राष्ट्रवादीचे नेते अजित पवार आणि राष्ट्रवादीच्या खासदार सुप्रिया सुळे यांनी रक्षाबंधन साजराे केला यावेळी त्यांचे कुटुंबीयही उपस्थित होते.
"
"Apart from that, Aryan Khan's other cousin Arjun Chhiba also shared another picture with the star kid on his special day.
","दरम्यान कजिन अर्जुन चिबानेसुद्धा आर्यन खानचा फोटो शेअर करत त्याला वाढदिवसाच्या शुभेच्छा दिल्या आहेत.
"
"New Delhi: Actor Salman Khan and cricketer Gautam Gambhir will soon be related by the broad and inclusive Indian definition of family when Gauti's cousin marries Salman's sister's brother-in-law.
","नवी दिल्ली : चित्रपट अभिनेता सलमान खान आणि क्रिकेटर गौतम गंभीर आता नातेवाईक होणार आहेत.
"
"All the cousins and friends attended.
","त्यामध्ये मित्र आणि नातेवाइक सारेच हजर होते.
"
"My wife, son and my cousin were with me.
","माझ्यासोबत माझा मुलगा, नवरा आणि आई राहत असे.
"
"A cousin of mine experienced the same thing.
","या सारखाच एक अनुभव माझ्या आते भावाला आला होता.
"
"A lion and a tiger are much closer cousins.
","मांजर आणि सिंह भले एकमेकांच्या अगदी जवळ आहेत.
"
"Previously, Udyanraje’s cousin, Shivendraraje Bhosale, who was also with the NCP, had quit the party and joined the BJP.
","माजी खासदार उदयनराजे भोसले व शिवेंद्रसिंहराजे भोसले यांनी राष्ट्रवादीला सोडचिठ्ठी देत भाजपत प्रवेश केला.
"
"A husband, son, brother, father, cousin, or uncle disappears.
","कोणी बाप, कोणी आई तर कोणी पती तर कोणी पत्नी, भाऊ, बहीण गमावले आहेत.
"
"Arjun Kapoor and Anshula Kapoor share a close bond with their cousins.
","अर्जुन कपूर- अंशुला कपूर यांच्या नात्यातही गोडवा आहे.
"
"Actress Priyanka Chopra's cousin Meera Chopra was served a dish with live maggots crawling in her food at a luxury hotel in Ahemdabad.
","प्रियांका चोप्राची बहिण मीरा चोप्राने अहमदाबादमधील (Ahmadabad) एका फाईव्ह स्टार हॉटेलवर किडे असलेले खाद्यपदार्थ दिल्याचा आरोप केला आहे.
"
"Also present at the wedding was Kareena's sister Karisma and cousin Ranbir Kapoor.
","करिनाची बहिण करिश्मा कपूरही या सेलिब्रेशनमध्ये सहभागी झाली होती.
"
"An important contest is lined up in Osmanabad where two cousins from bitter rival political families are pitted against each other - the Shiv Sena's Omraje Nimbalkar and the NCP's Ranajagjitsinh Patil.
","कळंब पंचायत समिती सभापती निवडीवरून शिवसेना खासदार ओमराजे निंबाळकर आणि भाजप आमदार राणाजगजितसिंह पाटील या दोन चुलत भावांमध्ये मोठा राजकीय संघर्ष सुरू आहे.
"
"Armaan is the son of Raj Kapoor's daughter Rima Jain, and is the cousin of actors Ranbir Kapoor, Karisma and Kareena Kapoor.
","अरमान हा दिवंगत अभिनेते राज कपूर यांची मुलगी रिमा यांचा मुलगा असून, अभिनेत्री करिष्मा व करिना कपूरचा आत्येभाऊ आहे.
"
"Jaipur/Mumbai: In a tragic incident reported from Bundi district of Rajasthan, two cousins allegedly committed suicide by jumping before a running train.
","जयपूर | राजस्थानमधील बूंदी गावातील दोन तरुणांनी एकाच वेळी रेल्वे समोर उडी मारुन आत्महत्या केल्याची धक्कादायक घटना समोर आली आहे.
"
"Kajol and Rani Mukherjee are first cousins.
","राणी मुखर्जी आणि काजोल चुलत बहिणी आहेत.
"
"The tragic news of her demise was shared by her cousin sister Soumya Amish Verma on Facebook.
","दिव्याची बहीण सौम्या अमीश वर्माने दिव्याच्या निधनाबाबत फेसबुक पोस्टवर माहिती दिली आहे.
"
"The deceased Ranjit Bachchan received bullet injuries on his head and died on the spot while his cousin Aditya Srivastav sustained a bullet injury on his hand.
","यामध्ये रणजीत बच्चन यांचा जागीच मृत्यू झाला, तर आदित्य श्रीवास्तव यांना देखील गोळी लागल्याने ते जखमी झाले.
"
"Also Read: Man raped 9-year-old cousin and threatened her of dire consequence
","हे पण वाचा : – 9 वर्षाच्या मुलीवर वडिलांनीच केला बलात्कार करण्याचा प्रयत्न केला
"
"All my cousins, aunts, uncles, and grandparents.
","माझे सख्खे आज्जी आजोबा, मामा-मामी, आत्या, आत्तेभावडं हे सगळेच ठाण्याचे.
"
"Afterward, we moved into the home of my father's cousin.
","यानंतर आम्ही दहिसर येथील माझ्या आजीच्या घरी शिफ्ट झालो.
"
"The other kids from the family include cousins Kiaan Raj and Samaira Kapoor, Karisma Kapoor’s children, along with BFF Amrita Arora’s and Natasha Poonawala’s kids.
","याशिवाय तैमूरची भावंडं म्हणजेच किआन राज आणि समायरा कपूर ही करिष्माची मुलं याशिवाय अमृता अरोरा आणि नताशा पूनावाला या देखील टिमच्या पार्टीत मुलांसह हजेरी लावणार आहेत.
"
"Babar marries his cousin.
","बाबर आझम आपल्या चुलतभावाशी लग्न करणार आहे.
"
"Along with her two cousins.
","तिच्या दोन सख्ख्या बहिणींसह…
"
"This included his mother, father, uncle, aunt, nephew and two cousin brothers.
","त्यात तिचे आईवडील, दोन भाऊ, वहिनी, मावशीची मुलगी आणि पुतण्याचा समावेश होता.
"
"Bollywood superstar Shah Rukh Khan’s paternal cousin Noor Jahan has announced that she will contest the upcoming election from Peshwar.
","बाॅलिवूड अभिनेता शाहरुख खानची चुलत बहिण नूर जहाँ पाकिस्तानमधून निवडणुक लढविणार आहे.
"
"Zayn is the daughter of Aamir Khan's cousin and filmmaker Mansoor Khan.
","निखत खान ही आमिर खानची बहीण आणि सिनेमा निर्माती आहे.
"
"grandfather. father. elder brother. younger brother. son. nephew. daughter. niece grandson. granddaughter. grandmother. aunt. cousin.
","आई-वडील, बहीण, भाऊ, काका, मामा, आत्या यांच्याबरोबर घालवलेले लहानपणीचे
"
"Three people including the woman's father and her cousins have been arrested.
","महिलेच्या सासऱ्यासह तिघा जणांना अटक करण्यात आली आहे.
"
"Anil Kapoors father Surinder Kapoor was the cousin of the great actor Prithviraj Kapoor.
","सुरिंदर कपूर हे अभिनेता अनिल कपूर, बोनी कपूर आणि संजय कपूरचे वडिल आहेत.
"
"After watching Sanju fans contend that Ranbir Kapoor is the greatest actor in the entire Kapoor clan that includes legends like Raj Kapoor, Shammi Kapoor, Sashi Kapoor, Prithviraj Kapoor, his father Rishi Kapoor and cousins Karishma Kapoor and Kareena Kapoor.
","पृथ्वीराज कपूर, त्यांचे चिरंजीव राज कपूर, शम्मी कपूर व शशी कपूर तसेच नंतरच्या पिढीतील करिश्मा, करिना, संजना आणि रणबीर या कपूर कुटुंबीयांना प्रेक्षकांचे अमाप प्रेम मिळाले ते यापैकी प्रत्येकजण गुणवंत कलाकार होता म्हणूनच.
"
"Ali’s wife Ayesha Zafar and Aamir Khan are distant cousins.
","तर आमिर खानची एक दूरची नातेवाईक पाकिस्तानी गायक आणि अभिनेता अली जफरची पत्नी आहे.
"
"Bollywood Actor Arjun Rampal, is her maternal cousin.
","बॉलीवूड अभिनेता अर्जुन रामपालचा विघ्नहर्ता.
"
"His cousin and Ajit Pawar’s son Parth is contesting the Lok Sabha elections from Maval constituency in Pune district.
","मावळ लोकसभा मतदार संघातून शरद पवारांचे नातू, अजित पवारांचे पुत्र पार्थ निवडणुकीच्या रिंगणात आहेत.
"
"Her brother Varun Tej and cousins Ram Charan, Sai Dharam Tej, Allu Arjun and Allu Sirish are also actors in Tollywood.
","अल्लू अर्जुन, राम चरण, अल्लू शिरीष, वरुण तेज आणि निहारिका कोनिडेला हे तेलुगु कलाकार नात्याने साई धरम तेज याचे भाऊ, बहीण आहेत.
"
"So, they adopt Gangadhar’s cousin’s son and name him Damodar Rao.
","गंगाधरराव नेवाळकरांच्या चुलत भावाच्या मुलाला त्यांनी दत्तक घेतले व त्याचे नाव दामोदर ठेवले.
"
"And she’s my cousin.
",". माझी देखील बहीणच आहे ती.
"
"After all, we are all fathers, mothers, sons, daughters, brothers, sisters, cousins, in-laws, friends and neighbors.
","आम्हीसुद्धा आपले मुलगे, भाऊ, मुली, बहीण, काका,मावशी, आजी अगदी रक्ताचे नातेवाईक आहोत.
"
"Earlier this month, Priyanka was Nick's date for his cousin's wedding where she met his parents.
","प्रियांका काही दिवसांपूर्वी निकच्या भावाच्या लग्नात त्याच्या आई वडिलांना भेटली होती.
"
"He married his cousin Naheed Nusrat who was his uncle’s daughter.
","नुसरत याने आपली बहीण नाहीद हिच्यासोबत लग्न केलेय.
"
"Bollywood couple Aishwarya Rai and Abhishek Bachchan along with their daughter Aaradhya were recently spotted while attending the former's cousin Shloka Shetty's wedding.
","ऐश्वर्या राय,अभिषेक बच्चन आणि त्यांची मुलगी आराध्या बच्चन यांनी काही दिवसांपूर्वीच त्यांच्या नातेवाईकांच्या लग्नसोहळ्याला हजेरी लावली होती.
"
"Sachin was Akshay Kumar's first cousin.
","सचिन कुमार हे अक्षय कुमार यांचा आतेभाऊ होता.
"
"""""""A cousin posted this on Facebook.""
",""""""" असा टोला लगावत फेसबुक पोस्ट टाकली आहे.""
"
"Karisma Kapoor and Kareena Kapoor turned royal baraatis for their younger cousin's wedding.
","करीना कपूर खान आणि करिश्मा कपूर या दोन्ही बहिणींनी आपल्या भावाच्या लग्नात जोरदार डान्स केला.
"
"The police investigation revealed that Reshma was using a SIM card bought by her cousin Arya, who was summoned following the arrest.
","पोलीस तपासात समोर आलं, की रेश्मा आपली बहीण आर्याचं सिम कार्ड वापरत होती.
"
"Accused was the cousin of the victims mother.
","त्यातील आरोपी हा पीडित मुलीचा सावत्र बाप होता.
"
"Sussanne Khan is Fardeen Khan’s cousin.
","फराह खान ही सुझान खानची बहीण आहे.
"
"Best of luck to you and your cousin.
","तुम्हाला आणि चिरंजीवांना शुभेच्छा.
"
"Police have filed a case against the girl's father and cousin and arrested them.
","पोलिसांनी मुलीवर आत्याचार केल्याप्रकरणी बाल अत्याच्यार कायद्यांतर्गत मुलीच्या आत्याला आणि तिच्या नवऱ्याला अटक केली आहे.
"
