eng_Latn,tel_Telu
"Such events had surfaced in 2019 wherein a man married two women, who were cousins, at the same wedding ceremony in Madhya Pradesh's Bhind district.
","2019 లో కూడా ఇదే విధమైన కేసు వెలుగులోకి వచ్చింది, ఇందులో మధ్యప్రదేశ్ యొక్క భింద్ జిల్లాలో జరిగిన ఒకే వివాహ వేడుకలో ఒక వ్యక్తి ఇద్దరు మహిళలను వివాహం చేసుకున్నాడు.
"
"Sujata is my cousin.
","సుజాతక్క నా తోబుట్టువు.
"
"Summer squashes are members of the gourd family, cousins of winter squash.
","వేసవి స్క్వాష్లు గుమ్మడి కుటుంబం, శీతాకాల స్క్వాష్ యొక్క బంధువుల సభ్యులు.
"
"Supergirl follows the adventures of Superman's cousin, Kara Danvers, on her own superhero missions.
","సూపర్మ్యాన్ యొక్క బంధువు కారా డాన్వెర్స్ యొక్క సూపర్ హీరో మిషన్ల మీద సూపర్గర్ల్ ను అనుసరిస్తుంది.
"
"THE Queen's cousin who made it into the history books by marrying a man in the royal family's first gay wedding has revealed that his relatives 'don't discuss' his relationship.
","రాచరిక కుటుంబం యొక్క మొదటి స్వలింగ వివాహంలో ఒక వ్యక్తిని వివాహం చేసుకొని చరిత్ర పుస్తకాల్లోకి ప్రవేశించిన క్వీన్స్ కజిన్ అతని బంధువులు అతని సంబంధాన్ని 'చర్చించవద్దు' అని వెల్లడించాడు.
"
"TSV files are the lesser-used cousin of CSV files, which you can convert from the command line.
","TSV ఫైల్స్ CSV ఫైళ్ళ యొక్క తక్కువ ఉపయోగించిన దాయాదులు, మీరు కమాండ్ లైన్ నుండి మార్చవచ్చు.
"
"Talking about his education, Shelton took a modeling class with his cousin, Charli at the age of 7.
","తన విద్య గురించి మాట్లాడుతూ, షెల్టాన్ తన బంధువు చార్లీతో 7 సంవత్సరాల వయసులో మోడలింగ్ క్లాస్ తీసుకున్నాడు.
"
"Tata's first cousin was Ratanji Dadabhoy Tata, who played important role in the establishment of Tata Group.
","టాటా మొదటి బంధువు రతన్జీ దాదాభాయ్ టాటా, టాటా గ్రూప్ స్థాపనలో ముఖ్యమైన పాత్ర పోషించాడు.
"
"Testing with all three companies, if that is an option for you, will give you the best chance of matching with distant cousins.
","మూడు సంస్థలతో పరీక్షించడం, అది మీ కోసం ఒక ఎంపిక అయితే, మీరు సుదూర బంధువులతో సరిపోలే ఉత్తమ అవకాశం ఇస్తుంది.
"
"Thanks to his success, and the crucial influence of Gilles' cousin, Georges de Ka Trémoille, Gilles became a favorite of King Charles VII, who appointed Gilles Marshall of France in 1429; Gilles was only 24 years old.
","అతని విజయానికి ధన్యవాదాలు మరియు గిల్లెస్ బంధువు జార్జెస్ డి కా ట్రెమోయిల్ యొక్క కీలకమైన ప్రభావము, గిల్లెస్ కింగ్ చార్లెస్ VII , ఎవరు 1429 లో ఫ్రాన్స్ యొక్క గిల్లెస్ మార్షల్ ను నియమించారు; గిల్లెస్ కేవలం 24 సంవత్సరాలు మాత్రమే.
"
"That means a set of basic blood tests and, if indicated, further tests to check for chronic infections, such as mononucleosis and tuberculosis; autoimmune diseases such as lupus or multiple sclerosis; emotional or psychiatric conditions; and the nervous-system disorder fibromyalgia, which is considered a close cousin to ME/CFS.
","అంటే ప్రాథమిక రక్త పరీక్షల సమితి అని మరియు, మోనోన్యూక్లియోసిస్ మరియు క్షయవ్యాధి వంటి దీర్ఘకాలిక అంటురోగాల కోసం తనిఖీ చేయడానికి మరిన్ని పరీక్షలు సూచించినట్లయితే; లూపస్ లేదా మల్టిపుల్ స్క్లేరోసిస్ వంటి స్వయం ప్రతిరక్షక వ్యాధులు; భావోద్వేగ లేదా మనోవిక్షేప పరిస్థితులు; మరియు నాడీ / CFS కు దగ్గరి బంధువుగా పరిగణించబడే నాడీ-వ్యవస్థ రుగ్మత ఫైబ్రోమైయాల్జియా .
"
"That probably means you, Uncle Larry, Grandma and your next-door neighbor's cousin's child won't be able to lie on it all at one time.
","అది బహుశా మీరు, అంకుల్ లారీ, గ్రాండ్ మరియు మీ తదుపరి తలుపు పొరుగు యొక్క బంధువు యొక్క బిడ్డ ఒకే సమయంలో అది అబద్ధం చేయలేరు.
"
"That would make the new virus more like a severe seasonal flu than a disease similar to its genetic cousins SARS, severe acute respiratory syndrome, or MERS, Middle East respiratory syndrome.
","ఇది కొత్త వైరస్ను దాని జన్యు బంధువులైన SARS, తీవ్రమైన అక్యూట్ రెస్పిరేటరీ సిండ్రోమ్ లేదా MERS, మిడిల్ ఈస్ట్ రెస్పిరేటరీ సిండ్రోమ్ వంటి వ్యాధి కంటే తీవ్రమైన కాలానుగుణ ఫ్లూ లాగా చేస్తుంది.
"
"That would make the new virus more like a severe seasonal flu than a disease similar to its genetic cousins sars, severe acute respiratory syndrome, or mers, middle east respiratory syndrome.
","ఇది కొత్త వైరస్ను దాని జన్యు బంధువులైన SARS, తీవ్రమైన అక్యూట్ రెస్పిరేటరీ సిండ్రోమ్ లేదా MERS, మిడిల్ ఈస్ట్ రెస్పిరేటరీ సిండ్రోమ్ వంటి వ్యాధి కంటే తీవ్రమైన కాలానుగుణ ఫ్లూ లాగా చేస్తుంది.
"
"The 2007 Chevy Silverado truck, sitting next to its cousin, the 2007 GMC Sierra.
","2007 చెవీ సిల్వరాడో ట్రక్, దాని బంధువు పక్కన కూర్చొని, 2007 GMC సియెర్రా.
"
"The 58-year-old Nithin Kapoor is the cousin of the famous Bollywood actor Jitendra.
","58 ఏళ్ల నితిన్ ప్రముఖ బాలీవుడ్ నటుడు జితేంద్రకు వరసకు సోదరుడవుతారు.
"
"The American Cocker Spaniel was bred smaller as American Woodcocks are smaller than their European cousins, and the breeds appearance changed slightly during the first part of the 20th century as the preference by American breeders was for a more stylized appearance.
","అమెరికన్ ఉడ్ కాక్ లు యూరోప్ లోని తమ జాతి పక్షుల కన్నా చిన్నవి కావటంతో అమెరికన్ కాకర్ స్పానియల్ చిన్నదిగా ఉంటుంది, మరియు అమెరికన్ పెంపకందార్లు మరింత అందమైన రూపు కోరుకోవటంతో 20వ శతాబ్దపు మొదటి భాగంలో ఆ జాతి రూపు కొద్దిగా మారింది.
"
"The American Cocker Spaniel was bred smaller as American woodcocks are smaller than their European cousins, and the breeds appearance changed slightly during the first part of the 20th century as the preference by American breeders was for a more stylized appearance.
","అమెరికన్ ఉడ్ కాక్ లు యూరోప్ లోని తమ జాతి పక్షుల కన్నా చిన్నవి కావటంతో అమెరికన్ కాకర్ స్పానియల్ చిన్నదిగా ఉంటుంది, మరియు అమెరికన్ పెంపకందార్లు మరింత అందమైన రూపు కోరుకోవటంతో 20వ శతాబ్దపు మొదటి భాగంలో ఆ జాతి రూపు కొద్దిగా మారింది.
"
"The Bornean Orang-utan is more various and far-reaching than its cousins on Sumatra with three unmistakable sub-types of Bornean Orang-utan found in varying geographic districts on the island.
","బోర్నియన్ ఒరాంగ్-ఉటాన్ సుమత్రాలోని దాని దాయాదుల కంటే చాలా ఎక్కువ మరియు విస్తృతంగా ఉంది, ఈ ద్వీపంలోని విభిన్న భౌగోళిక ప్రాంతాలలో కనిపించే బోర్నియన్ ఒరాంగ్-ఉటాన్ యొక్క మూడు విభిన్న ఉప జాతులు ఉన్నాయి.
"
"The Bornean Orang-utan tends to be slightly larger in size than the Sumatran Orang-utan, which is more lightly coloured along with having a longer beard than its cousin.
","బోర్నియన్ ఒరాంగ్-ఉటాన్ సుమత్రాన్ ఒరాంగ్-ఉటాన్ కంటే కొంచెం పెద్దదిగా ఉంటుంది, ఇది దాని బంధువు కంటే పొడవాటి గడ్డం కలిగి ఉండటంతో పాటు మరింత తేలికగా రంగులో ఉంటుంది.
"
"The EOS 80D is a kind of cousin to the greater perfectly-acknowledged Rebel series.
","EOS 80D బాగా ప్రసిద్ధి చెందిన రెబెల్ సిరీస్కు ఒక బంధువు.
"
"The EOS 80D is a sort of cousin to the more nicely-recognized Rebel series.
","EOS 80D బాగా ప్రసిద్ధి చెందిన రెబెల్ సిరీస్కు ఒక బంధువు.
"
"The EOS 80D is a sort of cousin to the more nicely-regarded Rebel series.
","EOS 80D బాగా ప్రసిద్ధి చెందిన రెబెల్ సిరీస్కు ఒక బంధువు.
"
"The EOS 80D is usually a type of cousin to the greater well-identified Rebel series.
","EOS 80D బాగా ప్రసిద్ధి చెందిన రెబెల్ సిరీస్కు ఒక బంధువు.
"
"The Empress Matilda (or Empress Maud) is best known in history for the civil war sparked by her fight against her cousin, Stephen, to win the throne of England for herself and her descendants.
","ఎంప్రెస్ మటిల్డా (లేదా ఎమ్ప్రెస్ మౌడ్) ఆమె తన బంధువు స్టీఫెన్పై పోరాడటం ద్వారా తనకు మరియు ఆమె వారసుల కోసం ఇంగ్లండ్ సింహాసనాన్ని అధిగమించడానికి పౌర యుద్ధం కోసం చరిత్రలో మంచి పేరు పొందింది.
"
"The K/T meteor impact, 65 million years ago, wiped out all of the world's dinosaurs, as well as their pterosaur and marine reptile cousins.
","65 మిలియన్ సంవత్సరాల క్రితం K / T ఉల్క ప్రభావం , ప్రపంచంలోని అన్ని డైనోసార్ల తుడిచిపెట్టేసింది, అలాగే వారి పెర్సోసర్ మరియు సముద్రపు సరీసృప కజిన్లు.
"
"The LXDE desktop environment is Xfce's faster, less user-friendly cousin.
","LXDE ఇది తేలికైన మరియు వేగవంతమైనది డెస్క్టాప్ పర్యావరణం, ఉన్నంత XFCE y సహచరుడు.
"
"The Mahabharata records the feud between Aryan cousins that culminated in an epic battle in which both gods and mortals from many lands allegedly fought to the death, and the Ramayana recounts the kidnapping of Sita, Rama's wife, by Ravana, a demonic king of Lanka (Sri Lanka), her rescue by her husband (aided by his animal allies), and Rama's coronation, leading to a period of prosperity and justice.
","మహాభారతం ఆర్యన్ కజిన్లకు మధ్య ఉన్న సంభంధాన్ని చారిత్రాత్మక యుద్ధంలో అధిగమించింది, దీనిలో దేవతలు మరియు అనేక దేశాల నుండి మానవులు చంపబడ్డారని ఆరోపించారు, మరియు రామాయణ రావణుడు, రామనుడిని లంక యొక్క దెయ్యి రాజు, రామ యొక్క భార్యను అపహరించి, శ్రీలంక), ఆమె భర్త (తన జంతువుల మిత్రులతో సహాయంతో), మరియు రామ పట్టాభిషేకము, ఆమె శ్రేయస్సు మరియు న్యాయం యొక్క కాలమునకు దారి తీసింది.
"
"The Maybach 62 cost $500,000, and the V-12 powered vehicle was nearly as inefficient as its British cousin, the Rolls Royce.
","మేబ్యాక్ 62 ధర $ 500,000, మరియు V-12 శక్తితో ఉన్న వాహనం దాదాపుగా దాని బ్రిటీష్ బంధువు రోల్స్ రాయ్స్ వలె అసమర్థంగా ఉంది.
"
"The Nile perch looks very much like a large version of its Australian cousin, barramundi.
","నైలు పెర్చ్ దాని ఆస్ట్రేలియన్ బంధువు, బర్రముండి యొక్క చాలా పెద్ద రూపం వలె కనిపిస్తోంది.
"
"The Office mobile apps can do a lot of things that their desktop and laptop cousins can do.
","ఆఫీస్ మొబైల్ అనువర్తనాలు వారి డెస్క్టాప్ మరియు ల్యాప్టాప్ దాయాదులు చేయగల అనేక విషయాలను చేయగలవు.
"
"The Police confirmed that the two are cousins.
","వీరిద్దరు బంధువులు అయ్యింటారని పోలీసులు ప్రాథమికంగా నిర్ధారణకు వచ్చారు.
"
"The Punjab and Haryana High Court has said that marriage between first cousins is illegal.
","మొదటి కజిన్స్ మధ్య వివాహం చట్ట విరుద్ధమని పంజాబ్, హర్యానా హైకోర్టు వెల్లడించింది.
"
"The Punjab and Haryana High Court has stated that marriage between first cousins is illegal.
","మొదటి కజిన్స్ మధ్య వివాహం చట్ట విరుద్ధమని పంజాబ్, హర్యానా హైకోర్టు వెల్లడించింది.
"
"The Punjab and Haryana high court has said that marriage between first cousins is illegal.
","మొదటి కజిన్స్ మధ్య వివాహం చట్ట విరుద్ధమని పంజాబ్, హర్యానా హైకోర్టు వెల్లడించింది.
"
"The Queen's cousin who made history with royal family's first ever gay wedding claims the Firm 'don't discuss' his marriage - The Sun
","రాజ కుటుంబం యొక్క మొట్టమొదటి స్వలింగ వివాహంతో చరిత్ర సృష్టించిన క్వీన్స్ కజిన్ తన వివాహం గురించి 'చర్చించవద్దు' అని పేర్కొంది
"
"The Renault Kwid has an electric cousin called the City K-ZE and it has just been launched in the Chinese market.
","రెనాల్ట్ క్విడ్కు సిటీ K-ZE అనే ఎలక్ట్రిక్ కజిన్ ఉంది మరియు ఇది చైనా మార్కెట్లో ప్రారంభించబడింది.
"
"The Renault Kwid has an electrical cousin called the City K-ZE and it's just introduced on the Chinese market.
","రెనాల్ట్ క్విడ్కు సిటీ K-ZE అనే ఎలక్ట్రిక్ కజిన్ ఉంది మరియు ఇది చైనా మార్కెట్లో ప్రారంభించబడింది.
"
"The Richer sections of the community primarily in the Coastal Andhra did take part in the renaissance but to a larger extent the middle farmers from Rayalaseema and Telangana could not take advantage of this because of not being blessed with natural resources like their Coastal cousins.
","ఆ సమాజంలోని ధనిక వర్గం ముఖ్యంగా ఆంధ్ర తీరప్రాంతం వారు పునరుద్ధరణలో పాలు పంచుకున్నారు కానీ రాయలసీమ మరియు తెలంగాణాలోని మధ్య తరగతి కర్షకులు దీని నుండి అంతగా ప్రయోజనం పొందలేదు ఎందుకనగా ఈ ప్రాంతం వారికి వారి తీరప్రాంత ప్రజల వలె సహజ వనరులు లేవు.
"
"The SW8-MK2 provides a good bass response for both movie and music listening in a small (13x12) or medium (15x20) size room, but it doesn't reach down into the bottom depths of room-shaking LFE territory like its larger, more expensive cousins.
","SW8-MK2 ఒక చిన్న (13x12) లేదా మీడియం (15x20) పరిమాణ గదిలో వింటూ మూవీ మరియు మ్యూజిక్ రెండింటికీ మంచి బాస్ స్పందనను అందిస్తుంది, అయితే అది గది పెద్దదిగా ఉన్న LFE భూభాగం యొక్క దిగువ లోతుల్లోకి చేరుకోలేదు, ఖరీదైన దాయాదులు.
"
"The Shia adherents believe that after the death of Prophet Muhammad's (PBUH), the leadership should have passed directly to his cousin and son-in-law, Ali ibn Abu Talib (PBUH).
","ప్రవక్త ముహమ్మద్ మరణం తరువాత, నాయకత్వం తన బంధువు మరియు అల్లుడు, అలీ బిన్ అబూ తాలిబ్ నేరుగా జారీ ఉండాలి షియా ముస్లింలు నమ్ముతారు.
"
"The Significance of the VisitationArriving at the house of Zachary (or Zacharias) and Elizabeth, Mary greets her cousin, and something wonderful happens: John the Baptist leaps in Elizabeth's womb (Luke 1:41).
","జాకరీ (లేదా జాచారియస్) మరియు ఎలిజబెత్ యొక్క ఇంటిలో చేరినప్పుడు, మేరీ తన బంధువుని పలకరిస్తాడు, మరియు అద్భుతమైన అద్భుతమవుతుందిః ఎలిజబెత్ గర్భంలో జాన్ బాప్టిస్ట్ కుప్పలు (లూకా 1:41).
"
"The United Arab Emirates Royals have announced that they will play a mediating role in bringing about reconciliation between the cousin countries.
","దాయాది దేశాల మధ్య సయోధ్య కుదర్చడానికి తాము మధ్యవర్తిత్వ పాత్ర వహిస్తామని యునైటెడ్ అరబ్ ఎమిరేట్స్ రాయల్స్ ప్రకటించింది.
"
"The Visitation is mentioned only in Luke's Gospel, and Luke tells us that Mary stayed with her cousin about three months, returning home just before Elizabeth gave birth.
","లూకా సువార్తలో మాత్రమే ఆ ఆగమనం ప్రస్తావించబడింది, మరియు మేరీ ఆమెకు మూడు నెలలు తన బంధువుతో నివసించిందని, ఎలిజబెత్ జన్మనిచ్చిన ముందే ఇంటికి తిరిగి వచ్చాడని లూకా మనకు చెబుతాడు.
"
"The Visitation is only mentioned in Luke's Gospel, and Luke tells us that Mary stayed with her cousin about three months, before returning home just before Elizabeth gave birth.
","లూకా సువార్తలో మాత్రమే ఆ ఆగమనం ప్రస్తావించబడింది, మరియు మేరీ ఆమెకు మూడు నెలలు తన బంధువుతో నివసించిందని, ఎలిజబెత్ జన్మనిచ్చిన ముందే ఇంటికి తిరిగి వచ్చాడని లూకా మనకు చెబుతాడు.
"
"The angel Gabriel, as we have seen, told Mary at the Annunciation that Elizabeth was six months pregnant and Luke seems to indicate that the Blessed Virgin departed for her cousin's home very soon after the Annunciation.
","మేము చూసినట్లుగా, గాబ్రియేల్ దేవదూత, ఎలిజబెత్కు ఆరు నెలల గర్భవతి అని యాన్యుషన్ వద్ద మేరీకి తెలిపాడు, మరియు ఆడంబరం తరువాత చాలా కాలం తరువాత బ్లెస్డ్ వర్జిన్ తన బంధువు ఇంటికి వెళ్ళిపోయాడని లూకా తెలుస్తోంది.
"
"The angel Gabriel, as we have seen, told Mary at the Annunciation that Elizabeth was six months pregnant, and Luke seems to indicate that the Blessed Virgin departed for her cousin's home very soon after the Annunciation.
","మేము చూసినట్లుగా, గాబ్రియేల్ దేవదూత, ఎలిజబెత్కు ఆరు నెలల గర్భవతి అని యాన్యుషన్ వద్ద మేరీకి తెలిపాడు, మరియు ఆడంబరం తరువాత చాలా కాలం తరువాత బ్లెస్డ్ వర్జిన్ తన బంధువు ఇంటికి వెళ్ళిపోయాడని లూకా తెలుస్తోంది.
"
"The antagonism between the Houses of Lancaster and York began in 1399 when Henry Bolingbroke, Duke of Lancaster (left) deposed his unpopular cousin King Richard II.
","1399 లో హాంగ్రీ బోలింగ్బ్రోక్, లాంకాస్టర్ డ్యూక్ (ఎడమ) అతని అప్రసిద్ధ బంధువు అయిన కింగ్ రిచర్డ్ II ను తొలగించిన సమయంలో, లాంకాస్టర్ మరియు యార్క్ యొక్క ఇళ్ళు మధ్య విరోధం ప్రారంభమైంది.
"
"The antagonism between the houses of Lancaster and York began in 1399 when Henry Bolingbroke, Duke of Lancaster (left) deposed his unpopular cousin King Richard II.
","1399 లో హాంగ్రీ బోలింగ్బ్రోక్, లాంకాస్టర్ డ్యూక్ (ఎడమ) అతని అప్రసిద్ధ బంధువు అయిన కింగ్ రిచర్డ్ II ను తొలగించిన సమయంలో, లాంకాస్టర్ మరియు యార్క్ యొక్క ఇళ్ళు మధ్య విరోధం ప్రారంభమైంది.
"
"The band consist of three brothers, their father and a cousin.
","అసలు బ్యాండ్లో ముగ్గురు సోదరులు, వారి బంధువు మరియు ఒక స్నేహితుడు ఉన్నారు.
"
"The band consists of three brothers, their father and a cousin.
","అసలు బ్యాండ్లో ముగ్గురు సోదరులు, వారి బంధువు మరియు ఒక స్నేహితుడు ఉన్నారు.
"
"The book was initially financed by abolitionists, including Wendell Phillips and Gerrit Smith, the latter a supporter of John Brown and first cousin of suffragist Elizabeth Cady Stanton.
","ఈ ప్రచురణ ప్రారంభంలో వెండెల్ ఫిలిప్స్ మరియు గెరిట్ స్మిత్, జాన్ బ్రౌన్ మరియు ఎలిజబెత్ కాడీ స్టాంటన్ యొక్క మొదటి బంధువు యొక్క మద్దతుదారులతో సహా నిధులు సమకూర్చారు.
"
"The boy who came is his cousin.
","వచ్చిన బాలుడు తన బంధువు.
"
"The chief also threatened Mandela with an arranged marriage, causing him to flee to Johannesburg with his cousin and pursue a career on his own.
","మండేలా ఒక వివాహం చేసుకున్న వివాహంతో కూడా చీఫ్ బెదిరించాడు, దీనితో అతను తన బంధువుతో జోహాన్నెస్బర్గ్కు పారిపోవడానికి మరియు అతని స్వంత వృత్తిని కొనసాగించాడు.
"
"The cousin immediately reported this to the girl's mother.
","ఈ విషయాన్ని బాలుడి తల్లి వెంటనే భర్తకు తెలియజేసింది.
"
"The daughter of Catherine and John was Maria Manuela, who was Philip's first wife; she was thus his double first cousin.
","కేథరీన్ మరియు జాన్ కుమార్తె మారియా మాన్యుల , ఫిలిప్ యొక్క మొదటి భార్య అయిన; ఆమె తన డబుల్ తొలి బంధువు.
"
"The degree of cousin relationship is based on the most recent direct ancestor that two people have in common.
","బంధువు సంబంధం యొక్క డిగ్రీ ఇద్దరు వ్యక్తులు ఉమ్మడిగా కలిగి ఉన్న ఇటీవలి ప్రత్యక్ష పూర్వీకులపై ఆధారపడతారు.
"
"The difference between the VIZIO S2121w-DO and its sound bar cousins is that it can not only serve as the audio system for the TV but can be used as a platform to set the TV on top of.
","Vizio S2121w-DO మరియు దాని ధ్వని బార్ బంధువుల మధ్య తేడా ఏమిటంటే అది TV కోసం ఆడియో వ్యవస్థగా పనిచేయడమే కాదు, పైన TV సెట్ చేయడానికి ఒక వేదికగా ఉపయోగించవచ్చు.
"
"The difference between the Vizio S2121w-DO and its sound bar cousins is that it can not only serve as the audio system for the TV but can be used as a platform to set the TV on top of.
","Vizio S2121w-DO మరియు దాని ధ్వని బార్ బంధువుల మధ్య తేడా ఏమిటంటే అది TV కోసం ఆడియో వ్యవస్థగా పనిచేయడమే కాదు, పైన TV సెట్ చేయడానికి ఒక వేదికగా ఉపయోగించవచ్చు.
"
"The dromedary (Camelus dromedarius or one-humped camel) is one of a half-dozen of camel species left on the planet, including llamas, alpacas, vicunas, and guanacos in South America, as well as its cousin, the two-humped Bactrian camel.
","గ్రహం మీద విడిపోయిన ఒంటె జాతుల సగం-డజనులో డ్రోమేడియరీ (కామెలస్ డ్రోమెడారిస్ లేదా ఒక-హంప్డ్ ఒంటె) ఒకటి, దక్షిణ అమెరికాలో లాలాస్, ఆల్పాకాస్ , వికునాస్ మరియు గ్వానకోస్, అలాగే దాని బంధువు, రెండు-బంధిత బాక్ట్రియన్ ఒంటె.
"
"The elder girls were sisters and the 13-year-old was their cousin.
","పెద్ద అమ్మాయిలు ఇద్దరూ అక్కా చెల్లెల్లు కాగా, 13 సంవత్సరాల బాలిక వారి బంధువు.
"
"The elder girls were sisters, with the 13-year-old their cousin.
","పెద్ద అమ్మాయిలు ఇద్దరూ అక్కా చెల్లెల్లు కాగా, 13 సంవత్సరాల బాలిక వారి బంధువు.
"
"The exam results provide some good info regarding your ethnic mix (the proportion of the ancestry which comes from Central Europe, Africa, Asia, etc.), helping to recognize cousins (first, second, 3rd, etc.) on all of your ancestral lines.
","పరీక్ష ఫలితాలు మీ జాతి మిశ్రమాన్ని (మీ మధ్య వంశీయుల శాతం మధ్య ఆఫ్రికా, ఆఫ్రికా, ఆసియా, మొదలైనవి) నుండి అందించబడతాయి మరియు మీ పూర్వీకుల్లో ఏదైనా దాడులకు (1 వ, 2 వ, 3 వ, మొదలైనవి) గుర్తించడానికి సహాయపడుతుంది పంక్తులు.
"
"The famous actor Pavan Kalyan is his uncle, and Allu Arjun is his cousin.
","ప్రముఖ నటుడు పవన్ కళ్యాణ్ అతని మామయ్య మరియు అల్లు అర్జున్ తన బంధువు.
"
"The fifth degree of blood, but distant relationship - cousins uncles, aunts and nephews.
","రక్తసంబంధం ఐదవ డిగ్రీ, కానీ దూరపు బంధువులు - పినతండ్రులు, అత్తమామలు మరియు మేనల్లుళ్ళు.
"
"The film was supposed to be directed by Lokesh Kanagaraj itself but now as he is busy Ajay Devgan has brought in his cousin and editor Dharmendra Sharma.
","లోకేష్ కనకరాజ్ స్వయంగా దర్శకత్వం వహించాల్సి ఉంది, కానీ ఇప్పుడు అతను బిజీగా ఉన్నందున. . అజేయ్ దేవగణ్ తన బంధువు అయిన ఎడిటర్ ధర్మేంద్ర శర్మను ఈ సినిమాకు డైరెక్టర్ గా తీసుకోబోతున్నట్లు తెలుస్తోంది.
"
"The first dinosaurs existed on pretty much an equal footing with their archosaur, crocodile and pterosaur cousins; if you traveled back to the late Triassic period, you would never have guessed that these reptiles, above and beyond all the others, were fated to inherit the earth.
","మొట్టమొదటి డైనోసార్ వారి ఆర్చోసార్, మొసలి మరియు తెరుచుకున్న కజిన్లతో అందంగా చాలా సమానంగా ఉండేది; మీరు చివరి ట్రయాసిక్ కాలానికి తిరిగి ప్రయాణించినట్లయితే, ఈ సరీసృపాలు, మిగిలిన అన్నింటికంటే, భూమిని వారసత్వానికి స్వీకరించినట్లు మీరు ఊహిస్తారు.
"
"The following year, Sidney Sheldon (who would go on to create I Dream of Jeannie in 1965) created the concept for The Patty Duke Show, in which the actress would play identical cousins whose personalities couldn't have been more different - a concept inspired by his noticing she seemed to have two personalities.
","మరుసటి సంవత్సరం, సిడ్నీ షెల్డన్ (అతను సృష్టించడానికి వెళ్తాడు ఐ డ్రీమ్ ఆఫ్ జెన్నీ 1965 లో) కోసం భావనను సృష్టించింది పాటీ డ్యూక్ షో , దీనిలో నటి ఒకేలాంటి దాయాదుల పాత్ర పోషిస్తుంది, వారి వ్యక్తిత్వాలు మరింత భిన్నంగా ఉండవు - అతని దృష్టికి ప్రేరణ పొందిన ఆమెకు ఇద్దరు వ్యక్తిత్వాలు ఉన్నట్లు అనిపించింది.
"
"The game marks the third battle royale game under the PUBG umbrella - although, unlike its mobile cousin PUBG Mobile, PUBG: New State will be developed by PUBG Studio, the company behind PlayerUnknown's Battlegrounds, the PC and console version of the original game.
","న్యూ స్టేట్ PUBG గొడుగు కింద మూడవ యుద్ధ రాయల్ ఆటను సూచిస్తుంది - అయినప్పటికీ, దాని మొబైల్ కజిన్ PUBG మొబైల్ మాదిరిగా కాకుండా, PUBG: ప్లేయర్ అజ్ఞాత యుద్దభూమి వెనుక ఉన్న సంస్థ PUBG స్టూడియో చేత అభివృద్ధి చేయబడుతుంది, అసలు ఆట యొక్క PC మరియు కన్సోల్ వెర్షన్.
"
"The ground floor part of my cousin's house had been abandoned for about three months.
","నా బంధువు ఇంటిలోని అంతస్తు భాగం మూడు నెలల పాటు విడిచిపెట్టబడింది.
"
"The house of education, short travels, the family tribe (siblings, cousins, aunts, uncles), neighborly exchanges and more.
","విద్య, చిన్న ప్రయాణాల, కుటుంబ తెగ (తోబుట్టువుల, దాయాదులు, అత్తమామలు, పినతండ్రులు), పొరుగు ఎక్స్చేంజ్లు మరియు మరిన్ని.
"
"The identity of Cleopatra's mother is unknown, but she is generally believed to be Cleopatra V Tryphaena of Egypt, the sister or cousin and wife of Ptolemy XII Auletes, or possibly another Ptolemaic family member who was the daughter of Ptolemy X and Cleopatra Berenice III Philopator if Cleopatra V was not the daughter of Ptolemy X and Berenice III.
","క్లియోపాత్రా యొక్క తల్లిని గురించి ఏవిధమైన ఆధారాలు లేవు, కానీ ఆమె సాధారణంగా క్లియోపాత్రా V వ ట్రైఫైనా ఆఫ్ ఈజిప్ట్ గా, టోలెమి XII యొక్క సోదరి లేదా సహజన్మురాలు మరియు భార్య, లేదా క్లియోపాత్రా V టోలెమి X మరియు బెరేనిసు III ల కుమార్తె కాకపోతే ఇతర టోలెమి కుటుంబానికి చెందిన టోలెమి X మరియు క్లియోపాత్రా బెరేనిసు III ఫిలపాటర్ కుమార్తె గాని అయి ఉంటుందని నమ్ముతున్నారు.
"
"The impetus for building a golf course at Pebble Beach came from Samuel Morse (whose distant cousin of the same name was the inventor of the telegraph and Morse code).
","పెబుల్ బీచ్లో ఒక గోల్ఫ్ కోర్స్ నిర్మించడానికి ప్రేరణ శామ్యూల్ మోర్స్ నుండి వచ్చింది (దీని పేరు దూరపు బంధువు టెలిగ్రాఫ్ మరియు మోర్స్ కోడ్ యొక్క సృష్టికర్త).
"
"The industrialisation process formed a class of industrial workers who had more money to spend than their agricultural cousins.
","పారిశ్రామికీకరణ ప్రక్రియ ఒక వర్గానికి చెందిన పారిశ్రామిక కార్మికులను ఏర్పరచింది, వాళ్ళ దగ్గర వ్యవసాయ కర్షకుల కంటే ఖర్చు చేయడానికి ఎక్కువ డబ్బు ఉంది.
"
"The industrialization process formed a class of industrial workers who had more money to spend than their agricultural cousins.
","పారిశ్రామికీకరణ ప్రక్రియ ఒక వర్గానికి చెందిన పారిశ్రామిక కార్మికులను ఏర్పరచింది, వాళ్ళ దగ్గర వ్యవసాయ కర్షకుల కంటే ఖర్చు చేయడానికి ఎక్కువ డబ్బు ఉంది.
"
