eng_Latn,hin_Deva
"Ranveer Singh is second cousin to Sonam Kapoor.
","रणवीर सिंह सोनम कपूर के कजिन हैं।
"
"Actors Sonam Kapoor, Arjun Kapoor, Janhvi Kapoor and Harshvardhan Kapoor are her cousins.
","यह हैं अर्जुन कपूर, जाह्नवी कपूर और सोनम कपूर की कज़िन शनाया कपूर, जिन्हें बॉलीवुड में बतौर लीड एक्ट्रेस लॉन्च करने का ज़िम्मा करण जौहर ने उठाया है।
"
"Bollywood star Sidharth Malhotra recently took to Instagram to share his look for his cousin's wedding.
","बॉलीवुड के स्टार सिद्धार्थ मल्होत्रा ने अपने इंस्टाग्राम पर अपकमिंग फिल्म ‘थाडम’ के बारे में जानकारी दी थी।
"
"He was my cousin Sameer Arya's neighbour and a close buddy.
","वह मेरे कजिन समीर आर्य के पड़ोसी और करीबी दोस्त हैं।
"
"The deceased’s husband and cousin sister are in police custody
","पत्नी और भतीजी पुलिस हिरासत में
"
"After Parineeti Chopra, yet another cousin of Priyanka Chopra is making a foray into Bollywood.
","प्रियंका चोपड़ा के बाद उनकी एक और कजिन परिणिती चोपड़ा फिल्मों में आईं।
"
"Mansoor Khan: The producer, director and screenwriter is Nasir Hussain’s son and cousin to Aamir Khan.
","आपको बता दें कि निर्देशक नासिर हुसैन आमिर खान (Aamir Khan) के चाचा हैं।
"
"His wife Dimple Yadav, cousins Dharmendra Yadav and Akshay Yadav also lost.
","यहां तक कि अखिलेश यादव की पत्नी डिंपल यादव और उनके परिवार के सदस्य धर्मेंद्र यादव और अक्षय यादव भी हार गए।
"
"You killed my cousin.
","तूने मेरे मामा को मरवा दिया ।
"
"Taking charge were Salman Khan, Shah Rukh Khan, Ranveer Singh, cousin Arjun Kapoor and Mika Singh as Anil Kapoor too joined the crazy gang.
","रणवीर सिंह, अर्जुन कपूर, करीना कपूर खान समेत सलमान और शाहरुख ने भी शादी में जमकर धमाल मचाया।
"
"The role of Prakash which was played by Sharad Kapoor was originally offered to the director Mansoor Khan's cousin, Aamir Khan .
","डायरेक्टर मंसूर खान ने फिल्म जोश के लिए आमिर खान को लीड रोल ऑफर किया था जो शरद कपूर ने निभाया था.
"
"Shanaya Kapoor has been roped in as an assistant director for cousin Janhvi Kapoor's new film - the biopic on Gunjan Saxena.
","आपको बता दें, शनाया कपूर हाल ही में आई जाह्नवी कपूर की फिल्म 'गुंजन सक्सेना' में असिस्टेंट डायरेक्टर के तौर पर बॉलीवुड में अपना डेब्यू किया है।
"
"Deb's cousin knew from the very beginning that he was not an IAS officer and despite that, he continued assisting him in the illegal activities, the officer said.
","’’ उन्होंने बताया कि देब के रिश्तेदार को शुरुआत से ही मालूम था कि वह आईएएस अधिकारी नहीं है और इसके बावजूद उसने अवैध गतिविधियों में उसकी मदद करना जारी रखा।
"
"Shraddha Kapoor’s cousin and actress Padmini Kolhapure’s son, Priyaank Sharma recently got hitched to producer Karim Morani’s daughter, Shaza Morani.
","श्रद्धा कपूर के कजिन और एक्ट्रेस पद्मिनी कोल्हापुरे के बेटे प्र‍ियांक शर्मा और प्रोड्यूसर करीम मोरनी की बेटी शिजा मोरनी से हाल ही में शादी की हैं.
"
"Kareena's cousin Ranbir Kapoor and his girlfriend Alia Bhatt had recently returned from a holiday in the Maldives.
","रणबीर कपूर की गर्लफ्रेंड आलिया भट्ट हाल में ही दोस्तों संग छुट्टियां मनाने मालदीव पहुंची थी।
"
"According to reports, Sharmila’s father, Gitindranath, was the grandson of acclaimed painter Gaganendranath Tagore, whose father was a cousin to Rabindranath Tagore.
","बताया जाता है कि शर्मिला के पिता गितिन्द्रनाथ फेमस पेंटर गगनेन्द्रनाथ के पोते थे, जोकि रवीन्द्रनाथ टैगोर के कजिन थे।
"
"“Sarika is a close friend of Aamir’s first cousin Nuzhat (Imran Khan’s mother).
","आपको बता दें कि सारिका दरअसल आमिर खान की कजिन नुजहत (इमरान खान की मां) की अच्छी दोस्त हैं।
"
"He was my cousin Sameer Arya's neighbour and a close buddy.
","वो मेरे कजिन समीर आर्या के पड़ोसी थे और एक-दूसरे के करीबी दोस्त हैं।
"
"Contesting from Parli assembly constituency, Gopinath Munde's daughter and sitting MLA Pankaja Munde was pitted against her own cousin Dhananjay Munde from NCP.
","परली सीट से भाजपा उम्मीदवार और दिवंगत गोपीनाथ मुंडे की बेटी पंकजा मुंडे ने एनसीपी के धनंजय मुंडे को शिकस्त दी।
"
"Fashionista Sonam Kapoor & handsome Arjun Kapoor's cousin Mohit Marwah will soon shine in Bollywood with Fugly .
","कहा जा रहा है कि सोनम कपूर और अर्जुन कपूर के कजिन मोहित मारवाह जल्दी ही बॉलीवुड में धमाका करेंगे।
"
"The police have arrested the accused and the girl's cousin brother.
","पुलिस ने मृतक की प्रेमिका व उसके मामा के लड़कों को गिरफ्तार कर लिया।
"
"He is also her cousin.
","अपने चाचाका वह भतीजा भी है।
"
"Ranveer Singh is second cousin to Sonam Kapoor.
","सोनम कपूर की मौसी के बेटे हैं रणवीर सिंह
"
"Four people, including the girl’s father and a cousin, have been arrested in connection with the crime.
","चोरी में शामिल पिता-पुत्र समेत चार लोग गिरफ्तार हुए हैं।
"
"On Christmas eve, Ram Charan, his wife Upasana Kamineni, Allu Arjun, Niharika Konidela and their cousins were together.
","क्रिसमस की शाम, राम चरण और उनकी पत्नी उपासना कमिनेनी, अल्लू अर्जुन, निहारिका कोनिडेला और दूसरे रिश्तेदार एक साथ थे.
"
"Farhan Akhtar and Zoya Akhtar are Farah's cousins.
","फरहान अख्तर और जोया अख्तर हनी ईरानी के हैं।
"
"Written by Anjali Menon, the story of Bangalore Days revolves around three cousins, who share a close bond since their childhood.
","अंजलि मेनन द्वारा निर्देशित 'बैंगलोर डेज़' तीन चचेरे भाइयों की कहानी, उनके द्वारा साझा किए गए बंधन और उनके जीवन की कहानी है।
"
"Their cousin and daughter of late Pramod Mahajan, Poonam Mahajan is the BJP MP from Mumbai.
","इस दौरान दिवंगत प्रमोद महाजन की बेटी और बीजेपी सांसद पूनम महाजन भी मौजूद रहीं।
"
"Wife, cousin arrested for murdering man
","पति की हत्या में पत्नी और प्रेमी गिरफ्तार
"
"Varun Gandhi, cousin of Rahul Gandhi, is at present a Bharatiya Janata Party Lok Sabha member from Sultanpur in Uttar Pradesh.
","वरुण गांधी इस समय सुल्‍तानपुर से भारतीय जनता पार्टी (बीजेपी) से सांसद हैं.
"
"Apart from his cousins Sonam Kapoor and Mohit Marwah, the guest list included names like Karisma Kapoor, Malika Arora Khan, Amrita Arora and others.
","इनमें करिश्मा कपूर, मलाइका अरोड़ा, अमृता अरोड़ा, सीमा खान जैसे स्टार्स शामिल हुए.
"
"Shanaya worked as an assistant director on her cousin Janhvi Kapoor’s film Gunjan Saxena: The Kargil Girl.
","शनाया ने अपनी कजन जान्हवी कपूर की 'गुंजन सक्सेना- द करगिल गर्ल' में अस्सिटेंट डायरेक्टर के तौर पर काम किया था।
"
"Her cousin Janhvi is making her Bollywood debut with this film.
","जाह्नवी इस फिल्म से बालीवुड डेब्यू कर रही हैं।
"
"Alanna Panday is the cousin of Bollywood actress Ananya Panday.
","अलाना पांडे अनन्या पांडे की कजिन हैं.
"
"The cousins informed the family members about the incident.
","साथियों ने घटना की जानकारी परिजनों को दी।
"
"Bayas, who claims to be Singh's cousin, asked Dange for Rs 50 lakh to avoid a punishment posting.
","सिंह के कजिन होने का दावा करने वाले ब्यास ने पोस्टिंग की सजा से बचने के लिए डांगे से 50 लाख रुपये भी मांगे थे।
"
"Police have detained the deceased's cousin in connection with the alleged crime.
","पुलिस ने हत्या के आरोप में मृतका के चचेरे देवर को हिरासत में ले लिया है.
"
"Varun Gandhi belongs to Nehru-Gandhi family and is the cousin of Congress president Rahul Gandhi.
","वह कांग्रेस के राष्ट्रीय अध्यक्ष राहुल गांधी के जीजा और नेहरू-गांधी परिवार के दामाद हैं।
"
"His cousins were also killed in the incident.
","उस दुर्घटना में उसके भाइयों की भी मौत हो गयी।
"
"We are all each other's cousins, and if we stopped at that the human race would die out.
","हम सब एक-दूसरे के कज़िन हैं, और अगर हम इसी पर रुक जाएं तो मानव-जाति समाप्त हो जाएगी ।
"
"The two guarantors for Salem were Mohammed Salim Abdul Razak Memon and Mohammed Rafique Sayyed, who say they are his cousins.
","सलेम की जमानत लेने वाले दो जमानतदार मोहम्म्द सलीम अब्दुल रज़ाक मेमन और मोहम्मद रफ़ीक सैय्यद हैं।
"
"Arjun Kapoor shared a bunch of pictures with her cousins.
","अर्जुन कपूर आए दिन अपने परिवार के साथ फोटो और वीडियो शेयर करते रहते हैं।
"
"Unfortunately my cousin also passed away last night after battling for life for days.
","दुर्भाग्य से मेरे कजिन ने भी बीती रात जिंदगी के लिए जूझते हुए दम तोड़ दिया.
"
"Shanaya worked as an assistant director in cousin Janhvi Kapoor’s film Gunjan Saxena: The Kargil Girl.
","शनाया गुंजन सक्सेना की बायोपकि 'कारगिल गर्ल' में बतौर असिस्टेंट डायरेक्टर काम कर चुकी हैं।
"
"Sachin was Akshay Kumar's first cousin.
","सचिन कुमार.. अक्षय कुमार के कजिन थे।
"
"The police have arrested the cousin of the murdered in connection with the case.
","दामाद की हत्या के मामले में पुलिस ने ससुर को गिरफ्तार कर लिया है।
"
"Zayn is the daughter of Aamir Khan's cousin.
","जायन आमिर के कजिन मंसूर खान की बेटी हैं।
"
"Police have filed a case against the girl's father and cousin and arrested them.
","पुलिस ने इस बाबत पीड़िता के पिता और उसकी सौतेली मां के खिलाफ मामला दर्ज कर पिता को गिरफ्तार कर लिया है.
"
"Anil Kapoor was spotted greeting guests at the venue along with Sonam's cousin Arjun and Anshula Kapoor.
","इसके अलावा सोनम के पापा अनिल कपूर और अर्जुन कपूर मेहमानों के स्वागत के लिए गेट पर खड़े दिखाई दिए.
"
"Arjun Kapoor was accompanied by sister Anshula Kapoor and cousin, actor Mohit Marwah.
","इस वीडियो में अर्जुन के अलावा अंशुला कपूर और उनकी चाची महीप कपूर नजर आए थे।
"
"Brothers arrested for killing cousin
","सगे भाइयों पर जानलेवा हमला करने वाले गिरफ्तार
"
"Kareena Kapoor Khan and Saif Ali Khan 's younger son Jeh, short for Jehangir Ali Khan, celebrated his first Raksha Bandhan with cousin Inaaya Naumi Kemmu.
","करीना कपूर खान और सैफ अली खान के छोटे बेटे जहांगीर अली खान ने पहली बार रक्षाबंधन का त्योहार मनाया।
"
"Reacting to the picture Arjun Kapoor, cousin and the actor wrote: “I want my suit back.
","अर्जुन ने सोनम के इस तस्वीर पर कमेंट करते हुए लिखा – ‘मुझे मेरा सूट वापस चाहिए।
"
"Priyamani is Bollywood actress Vidya Balan's cousin.
","प्रियामणि अभिनेत्री विद्या बालन की कजिन सिस्टर हैं।
"
"Bollywood actress Ananya Pandey's first cousin Alanna Pandey is setting the internet on fire with her pictures.
","अनन्या पांडे की कजन अलाना बीते दिनों बॉयफ्रेंड के साथ तस्वीरें पोस्ट करके सुर्खियों में आई थीं।
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","चंडीगढ़: पंजाब और हरियाणा हाईकोर्ट ने हरियाणा सरकार के अधिकारियों से कहा है कि वे अंतरधार्मिक विवाह में बाधा न खड़ी करें.
"
"Nutan Singh is the wife of Bihar Environment and Forests Minister Niraj Kumar Singh Bablu, who is the cousin of late actor Sushant Singh Rajput.
","बता दें कि नूतन सिंह दिवंगत अभिनेता सुशांत सिंह राजपूत की भाभी और बिहार सरकार में मंत्री नीरज कुमार बबलू की पत्नी हैं.
"
"26-year-old Indian-origin man stabbed, killed by cousin in US
","अमेरिका में हुई गोलीबारी, भारतीय 26 वर्षीय छात्र की मौत
"
"""Actress Parineeti Chopra, who is Priyanka's cousin, tweeted: """"Happy birthday Nick!""
","अभिनेत्री प्रियंका चोपड़ा ने ट्विटर पर लिखा, ‘‘दीपिका पादुकोण जन्मदिन की शुभकामनाएं.
"
"The police have arrested the cousin of the murdered in connection with the case.
","हत्या के इस मामले की गुत्थी सुलझाते हुए पुलिस ने मृतका के पति को ही गिरफ्तार किया है।
"
"Both of them were cousins.
","दोनों आपस में मामा-भांजा थे.
"
"According to police, the girl is friends with the cousin’s wife.
","पुलिस के मुताबिक हत्या करने वाला लड़की का पड़ोसी और एक्स बॉयफ्रेंड है।
"
"His cousin Kareena Kapoor Khan was also present with husband Saif Ali Khan.
","करीना कपूर के इस रेडियो शो में उनके पति सैफ अली खान और उनकी सौतेली बेटी सारा अली खान भी नजर आ चुकी हैं.
"
"However, the cousins contended that Shamsudeen’s mother was not legally wedded to Ilias and that she was a Hindu by religion at the time of marriage.
","हालांकि, चचेरे भाइयों की दलील थी कि शमशुद्दीन की मां की मोहम्मद इलियास से कानूनी तरीके से शादी नहीं हुई और वह शादी के वक्त हिंदू थी।
"
"Anil Kapoors father, Surinder Kapoor was a cousin of Prithviraj Kapoor.
","अनिल कपूर के पिता सुरिंदर कपूर राज कपूर के पिता पृथ्वीराज कपूर के कजन थे.
"
"Shanaya has worked as an assistant director on Karan Johar’s production, the Gunjan Saxena biopic starring actor, cousin Janhvi Kapoor.
","शानया करण जौहर प्रोडक्शन के तहत गुंजन सक्सेना की जिंदगी पर बन रही फिल्म में सहायक निर्देशक के तौर पर काम कर रही हैं.
"
"Priyanka's cousin and actress Parineeti Chopra, shared an image with her on Twitter:
","परिणीति चोपड़ा ने ट्विटर पर अपनी और रणवीर की एक तस्वीर शेयर की है।
"
"""Actress Meera Chopra has said her actress cousin Priyanka Chopra is always ready to help her in her Bollywood career and she shares """"emotional bonding"""" with her.""
","मीरा चोपड़ा का कहना है कि उनकी एक्ट्रेस कजिन प्रियंका चोपड़ा उनके बॉलीवुड करियर में हेल्प करने को लेकर हमेशा रेडी रहती हैं ..
"
"Actor Arjun Kapoor, who is also Sonam's cousin, will be performing with Ranveer Singh on Anil Kapoor's hit song My Name Is Lakhan.
","जबकि वहीं सोनम के कजिन अर्जुन कपूर, अपने दोस्‍त रणवीर सिंह के साथ अनिल कपूर के गाने ‘माई नेम इस लखन’ पर डांस करते दिखेंगे.
"
"Sridevi's younger daughter, Khushi Kapoor, was also present to celebrate her cousin Sonam's film.
","श्रीदेवी की छोटी बेटी खुशी कपूर भी सोनम की मेहंदी में पहुंची.
"
"The 11-year-old girl’s cousin was also at the house.
","घर पर उस समय 11 वर्षीय बेटी और मौजूद थी।
"
"The verdict of the Milan Appellate Court says Tyagi met several AgustaWestland officials in the presence of his cousins when he was the IAF chief.
","अदालत ने कहा कि वायुसेनाध्यक्ष रहते हुए त्यागी ने अगस्ता वेस्टलैंड के कई अधिकारियों से मुलाकात की थी।
"
"CBI officials had questioned Tyagi on various aspects of the case including his alleged links with middlemen, his alleged trips to Italy, reasons behind changing specifications, and relations with his cousins, sources said.
","सूत्रों ने बताया कि सीबीआई ने उनसे उनके इटली के कथित दौरे, इस सौदे में मध्यस्थ से संबंधों, उनके भतीजों की भूमिका, हेलीकॉप्टर के विशिष्टता मानक बदलने समेत केस के विभिन्न पहलुओं पर पूछताछ की।
"
"Priyanka Chopra celebrated her special day with cousin Divya Jyoti and James Cavanaugh and shared glimpses of the celebrations on her Instagram profile.
","प्रियंका चोपड़ा अपना खास दिन कजिन दिव्या ज्योति और जेम्स कैवानुघ के साथ मना रही हैं और उन्होंने इसकी झलक अपने इंस्टाग्राम हैंडल पर शेयर की है.
"
"Malaika Arora has shared a throwback picture of son Arhaan and his cousin Nirvan.
","मलाइका अरोड़ा ने बेटे अरहान और भतीजे निर्वान के फैशन सेंस का उड़ाया मजाक, एक्ट्रेस ने शेयर की थ्रोबैक फोटो
"
"Earlier cousins Kareena Kapoor and Ranbir Kapoor were approached for the film.
","वैसे इस फिल्म के लिए पहले करीना कपूर और रणबीर कपूर को भी अप्रोच किया गया था।
"
"Shraddha Kapoor's cousin Priyaank Sharma veteran actress, Padmini Kolhapure’s son tied the knot with his longtime girlfriend Shaza Morani.
","एक्ट्रेस श्रद्धा कपूर के कजिन और बीते जमाने की एक्ट्रेस पद्मिनी कोल्हापुरे के बेटे प्रियांक शर्मा ने मालदीव में अपनी गर्लफ्रेंड शजा मोरानी से शादी रचा ली है।
"
"The accused are the victim’s uncle and cousin.
","आरोपी मृतक की भांजी व नाती हैं।
"
"A cousin of the victim's has registered a complaint of dowry death against the husband, father-in-law and mother-in-law of the victim.
","मृतका की मां ने पति, सास और ससुर पर गला दबाकर हत्या करने का अरोप लगाते हुए दहेज हत्या का केस दर्ज करवाया है।
"
"In Bikaner, Union minister and Bharatiya Janata Party (BJP) candidate Arjun Ram Meghwal is facing a tough fight from his cousin, Congress candidate Madangopal Meghwal.
","बीकानेर सीट से केंद्रीय मंत्री अर्जुन राम मेघवाल का मुकाबला कांग्रेस के मदन गोपाल मेघवाल से है.
"
"Aamir Khan’s daughter Ira Khan and Imran Khan are currently in Alibaug, attending the wedding of their cousin Zayn Marie.
","मुंबई.आमिर खान की बेटी ईरा खान इन दिनों अपने कजिन जायन खान की वेडिंग में बिजी हैं।
"
"Mansoor's cousin Aamir Khan with his wife Kiran Rao , his kids Junaid, Ira and Azad and actor-nephew Imran Khan will be attending the ceremony in Alibaug.
","इस शादी के लिए मंसूर खान के कजिन आमिर खान (Aamir Khan) , किरण राव, इरा खान, जुनैद खान, आज़ाद राव खान और मंसूर के भतीजे और फिल्म एक्टर इमरान खान (Imran Khan) अलीबाग पहुंच गए हैं.
"
"The film stars her cousin Janhvi Kapoor in the titular role of the former Indian Air Force pilot.
","फिल्म में उनकी कजिन जान्हवी कपूर पूर्व भारतीय वायु सेना पायलट की भूमिका में हैं.
"
"He is Sonam Kapoor’s cousin.
","वे सोनम कपूर के कज़न हैं।
"
"Jagdish Kaur’s husband, son and three cousins were the five killed.
","दंगे में जगदीश कौर के पति, बेटे और तीन रिश्तेदारों की हत्या कर दी गई थी।
"
"The mother of the girls had informed the police that her cousin had sexually abused the girl.
","लड़की ने अपने माता-पिता को बताया कि उसके मौसा ने कथित तौर पर उसके साथ यौन शोषण किया है।
"
"Thackeray is the cousin of Shiv Sena chief and Maharashtra Chief Minister Uddhav Thackeray.
","आदित्य, मुख्यमंत्री एवं शिवसेना अध्यक्ष उद्धव ठाकरे के पुत्र हैं.
"
"Kareena Kapoor has been very close to her sister Karisma and cousin Ranbir Kapoor.
","करीना कपूर खान अपने अंकल ऋषि कपूर के काफी करीब थीं।
"
"Not just me, his cousins - Mohit Suri, Emraan Hashmi, Pooja Bhatt, and Alia Bhaat are the happiest,"" senior Bhatt told IANS.
","मैं ही नहीं बल्कि उनके कजिन मोहित सूरी, इमरान हाशमी, पूजा भट्ट और आलीया भट्ट सबसे ज्यादा खुश हैं।
"
"CBI had registered a case against Tyagi along with 13 others including his cousins and European middlemen in the case.
","सीबीआई ने त्यागी और उनके रिश्तेदारों एवं यूरोपीय बिचौलियों समेत 13 अन्य लोगों के खिलाफ मामला दर्ज किया था।
"
"Besides Vishal, his father Sanji Ram, his juvenile cousin and Khajuria, the crime branch has charge sheeted four others.
","नाबालिग के अलावा सांझी राम , उसके बेटे विशाल और पांच अन्य को इस मामले में आरोपी बनाया गया है.
"
"CBI has registered case against former IAF chief SP Tyagi along with 13 others including his cousins and European middlemen in the case.
","एजेंसी ने इस मामले में पूर्व वायुसेना प्रमुख त्यागी के साथ 13 अन्य के खिलाफ मामला दर्ज किया था, जिसमें उनके संबंधी और यूरोपीय बिचौलिए शामिल हैं.
"
"But don’t tell THAT to my cousin!
","पर मेरी बीवी को मत बताना।
"
"""I am very close to my uncle and cousin since I was a kid.
","सनी ने कहा, 'मैं बचपन से ही अपने अंकल और कजिन के बेहद करीब हूं.
"
"Kareena Kapoor Khan's, Karisma Kapoor's and Ranbir Kapoor's cousin Armaan Jain is tying the knot with long time girlfriend Anissa Malhotra.
","करीना कपूर के कजिन अरमान अपनी गर्लफ्रेंड अनीसा मल्होत्रा से शादी कर रहे हैं।
"
"Actor Arjun Kapoor, who is also Sonam's cousin, will be performing with Ranveer Singh on Anil Kapoor's hit song My Name Is Lakhan.
","वहीं अर्जुन कपूर और रणवीर सिंह एक साथ माई नेम इज खान के गाने पर संगीत की रात डांस परफॉर्मेंस देंगे।
"
"Akshay Kumar's cousin actor Sachin Kumar dies of cardiac arrest in Mumbai
","अक्षय कुमार के कजिन और कहानी घर घर की एक्टर सचिन कुमार का हार्ट अटैक से हुआ निधन
"
"Harsimrat Kaur, wife of Sukhbir Badal, Punjab's deputy chief minister and Akali Dal president, is pitted against Sukhbir's cousin Manpreet Badal.
","बठिंडा सीट से मुख्य मुकाबला शिरोमणी अकाली दल की उम्मीदवार और उपमुख्यमंत्री सुखबीर बादल की पत्नी हरसिमरत कौर बादल और कांग्रेस समर्थित उम्मीदवार मनप्रीत सिंह बादल के बीच हुआ।
"
"Also there is a cousin.
","साथ में एक नाती भी है।
"
"He is a cousin of the victim’s father.
","वह पीडिता का सौतेला पिता है।
"
"An accountability court has extended the judicial remand of former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz and her cousin Yousaf Abbas in a corruption case.
","पाकिस्तान की एक अदालत ने पूर्व प्रधानमंत्री नवाज़ शरीफ़ और उनकी बेटी मरियम नवाज़ को भ्रष्टाचार के एक मामले में दोषी माना है.
"
"Initially, Musthafa PC invested Rs 50,000 in the company and let his cousins run the show.
","मुस्तफा पीसी ने शुरुआत में कंपनी में 50,000 रुपये का निवेश किया था.
"
"A new report said Nick proposed to Priyanka before his cousin wedding in New York last month.
","रिपोर्ट के अनुसार, न्यू जर्सी में निक ने अपने कजिन की शादी से पहले प्रियंका को प्रपोज किया था.
"
"Sunil Gavaskar also said that Ranji Trophy will remain a ""poor cousin"" of the cash-rich IPL until the player's match fee in the country's premier first-class tournament is substantially increased.
","महान बल्लेबाज सुनील गावस्कर ने कहा कि देश के शीर्ष प्रथम श्रेणी क्रिकेट टूर्नामेंट रणजी ट्राफी में जब तक खिलाड़ियों की मैच फीस में भारी भरकम इजाफा नहीं किया जाता, तब तक यह लुभावनी इंडियन प्रीमियर लीग (IPL) की बराबरी नहीं कर सकती।
"
"“I am your cousin.
","“मैं तुम्हारी जननी हूं।
"
"These are my cousins.
","ये मेरे अंकिल हैं।
"
"Ananya Panday’s cousin, social media influencer Alanna Panday is engaged to her longtime boyfriend Ivor McCray.
","अनन्या पांडे की कजिन अलाना पांडे ने अपने बॉयफ्रेंड आइवर मैक्रे से सगाई कर ली है।
"
"The CBI in India is also investigating the case and has questioned former IAF Chief Air Chief Marshal SP Tyagi and his three cousins for their alleged role in the deal.
","भारत में इस मामले की जांच सीबीआइ कर रही है और पूर्व वायुसेना प्रमुख चीफ मार्शल एसपी त्यागी व उनके तीन भतीजे जांच के घेरे में हैं।
"
"Arjun and Amrita have a son named Pissu who is Aryan’s cousin.
","अमृता और आरजे अनमोल का एक बेटा है जिसका नाम वीर है।
"
"When he meets his Pakistani cousins, he tells them that the “Tea was fantastic”.
","जब वह अपने पाकिस्तानी चचेरे भाइयों से मिला, तो उसने उन्हें बताया कि ‘चाय शानदार थी.
"
"” Fatimah said: “My dear cousin!
","फातिमा ने कहा -- प्यारे बच्चो !
"
"Sussanne is the niece of late actor Feroz Khan and director Akbar Khan (brothers of Sanjay Khan) and first cousin of Bollywood actor, Fardeen Khan.
","सुज़ैन पूर्व अभिनेता और फिल्म निमार्ता संजय खान की बेटी हैं और अभिनेता फिरोज खान की भतीजी हैं.
"
"Bollywood couple Aishwarya Rai and Abhishek Bachchan along with their daughter Aaradhya were recently spotted while attending the former's cousin Shloka Shetty's wedding.
","ऐश्वर्या राय, अभ‍िषेक बच्चन और उनकी बेटी आराध्या बच्चन ने हाल ही में अपने कजिन श्लोका शेट्टी की वेड‍िंग फंक्शन में श‍िरकत की.
"
"His cousin Kareena Kapoor Khan was also present with husband Saif Ali Khan.
","साथ में उनके दामाद सैफ अली खान मौजूद थे।
"
"But does your cousin know her?
","पर, तुम उसे जानते हो क्या?
"
"“I am your cousin.
","“में तुम्हारी दी दासी हूँ ।
"
"Ranveer Singh is second cousin to Sonam Kapoor.
","रणवीर सिंह सोनम कपूर की मौसी के बेटे हैं।
"
"Zayn is the daughter of filmmaker Mansoor Khan, who is cousin to Aamir Khan and uncle to Imran Khan.
","ज़ायन मैरी खान फिल्ममेकर मंसूर खान की बेटी हैं और आमिर खान की भतीजी है।
"
"I want all my cousins and friends to attend the wedding, so we will finalise a date which suits both our families.
","मैं चाहती हूं कि मेरे सभी कजिन और दोस्त इस शादी में शरीक होकर इसे यादगार बना दें और इसलिए हम दोनों परिवारों की सहूलियत के हिसाब से एक सही तारीख को फाइनल करना चाहते हैं
"
"Haji Nazir Mir is a cousin of the Congress MLC and Deputy chairman of the Jammu and Kashmir Legislative Council Jahangir Hussain Mir.
","नजीर मीर जम्मू-कश्मीर विधान परिषद के उपसभापति और कांग्रेसी पाषर्द जहांगीर हुसैन मीर के संबंधी हैं।
"
"On the show, Janhvi comes visiting her cousin Shanaya Kapoor and aunt Maheep Kapoor at their home.
","सीरीज के एक एपिसोड में जाह्नवी कपूर अपनी कजिन शनाया कपूर और चाची महीप कपूर से मिलने के लिए उनके घर जाती हैं.
"
"Seen in the picture are Kareena Kapoor Khan, her husband Saif Ali Khan, her mother Babita, cousin Kunal Kapoor, aunt Rima Jain and uncle Rajiv Kapoor, among other family members.
","तस्‍वीरों में करीना के साथ उनके पति और अभिनेता सैफ अली खान, करीना की मां बबीता, करिश्‍मा कपूर, रणबीर कपूर और बेहद करीबी लोग नजर आ रहे हैं.
"
"Alia Bhatt was also present at the party to congratulate cousin Mohit Bhatt and friend Siddharth Malhotra.
","इसके अलावा बर्थडे बॉय सिद्धार्थ मल्होत्रा, आलिया भट्ट और उनके बेस्ट फ्रेंड मनीष मल्होत्रा भी इस मौके पर पहुंचे।
"
"A cousin of the victim's has registered a complaint of dowry death against the husband, father-in-law and mother-in-law of the victim.
","मृतका के पीहर पक्ष ने पति, सास व ससुर के खिलाफ दहेज हत्या और ससुर पर दुष्कर्म का आरोप लगाते हुए मामला दर्ज कराया।
"
"Kareena Kapoor has been very close to her sister Karisma and cousin Ranbir Kapoor.
","दादी कृष्णा राज कपूर के बेहद करीब थे रणबीर, करिश्मा और करीना, कुछ इस तरह करते थे मस्ती
"
"After her husband passed out, the cousin raped the woman, police said.
","महिला की मानें तो पति के जाने के बाद पुलिसकर्मी ने उसके साथ रेप किया।
"
"Locals said the three youth were cousins.
","बताया जाता है कि तीनों स्थानीय युवक है।
"
"Wife, cousin arrested for murdering man
","दहेज हत्या मामले में पति, सास व ससुर गिरफ्तार
"
"The cousins informed the family members about the incident.
","वहीं साथियों ने हादसे की सूचना परिजनों को दी।
"
"Actor and Priyanka’s cousin Parineeti also joined the party and shared pictures on Instagram.
","पार्टी की तस्वीरें परिणीति और प्रियंका ने इंस्टाग्राम पर शेयर की हैं।
"
"Alanna is the cousin of popular actress Ananya Panday.
","अलाना बॉलीवुड एक्ट्रेस अनन्या पांडे की कजिन हैं.
"
"Mehboob Husain, Mashadi Husain, Muzammil Husain, a cousin, Jawad Husain, Mohammad Salim, Naunihal Husain, Safdar Husain, Dr. Sultana, Raana Zaidi
","मेंहदी हसन, मौलाना निजामुद्दीन, मोईन खांन, अब्दुल्लाह रजा खां, बख्तियार खां, शाईबुद्दीन रजवी, वसीम रजा,फैजान रजा, आकिल रजा, डॉ।
"
"Priyamani is Bollywood actress Vidya Balan's cousin.
","बता दें कि प्रियामणि बॉलीवुड एक्ट्रेस विद्या बालन की कजिन हैं।
"
