eng_Latn,hin_Deva
"Harikrishna was the son of former Andhra Pradesh Chief Minister and founder of Telugu Desam Party NT Rama Rao and brother-in-law of Chandrababu Naidu.
","सुहासिनी राज्यसभा के पूर्व सदस्य एन हरि कृष्णा की बेटी और तेदेपा संस्थापक एवं अविभाजित आंध्र प्रदेश के पूर्व मुख्यमंत्री एनटी रामा राव की पोती हैं।
"
"Kareena’s sister Karisma Kapoor, Saif’s sister Soha Ali Khan, brother-in-law Kunal Kemmu, Arjun Kapoor and Malaika Arora were snapped visiting Saif and Kareena.
","सैफ अली खान, करीना कपूर खान, सोहा अली खान, कुणाल खेमू, और सोहा की मां शर्मीला टैगोर एक साथ दिखाई दिए.
"
"Behind him his brother-in-law is standing.
","उसके पीछे उसका जुड़वां भाई है।
"
"The film features Salman's brother-in-law Aayush Sharma and Warina Hussain in the lead role.
","सलमान के द्वारा शेयर किये गये पोस्टर में आयुष शर्मा और फिल्म की हीरोइन वरीना हुसैन मौजूद हैं.
"
"Actress Shamita Shetty was also present at the event along with her sister Shilpa Shetty and brother-in-law.
","शिल्पा के अलावा शो में उनकी बहन शमिता शेट्टी भी नजर आईं.
"
"Aayush, who is Salman Khan’s brother-in-law and Arpita Khan’s husband.
","आयुष सलमान खान कि बहन के अर्पिता खान के पति है.
"
"Raju’s brother-in-law, Shivam Kumar, had filed a police complaint in the case.
","उनके भाई संजय कुमार ने इस संबंध में रुपसपुर थाने में मामला दर्ज कराया है.
"
"Besides, Hafiz Saeed and his brother-in-law Abdul Rehman Makki, the other JuD leaders against whom cases have been registered are Malik Zafar Iqbal, Ameer Hamza, Mohammad Yahya Aziz, Mohammad Naeem, Mohsin Bilal, Abdul Raqeeb, Dr Ahmad Daud, Dr Muhammad Ayub, Abdullah Ubaid, Mohammad Ali and Abdul Ghaffar.
","सईद के अलावा उसके रिश्तेदार नैब अमीर अब्दुल रहमान मक्की, मलिक जफर इकबाल, अमीर हमजा, मोहम्मद याह्या अजीज, मोहम्मद नईम, मोहसिन बिलाल, अब्दुल रकीब, अहमद दाऊद, मोहम्मद अयूब, अब्दुल्ला उबैद, मोहम्मद अली और अब्दुल गफ्फार पर भी मामले दर्ज किए गए हैं।
"
"Aditya Alva is the son of former minister Jeevraj Alva and brother-in-law of Bollywood actor Vivek Oberoi.
","आदित्य अल्वा कर्नाटक के पूर्व मंत्री जीवाराज सेल्वा का बेटा है और उसकी बहन से एक्टर विवेक ओबेरॉय की शादी हुई है.
"
"Tina Ambani, the wife of Mukesh Ambani's younger brother Anil Ambani , took to Instagram and posted a birthday message to wish her brother-in-law Mukesh Ambani on his birthday.
","इस मौके पर मुकेश अंबानी के लिए उनके भाई अनिल अंबानी की पत्नी टीना अंबानी ने पुरानी फोटो को शेयर कर बेहद ही प्यारा मैसेज लिखा।
"
"His sister, brother-in-law and mother were in the house at that time.
","उस दौरान घर में भतीजा और उसकी मां ही थे।
"
"His brother-in-law was also killed in the accident.
","उनके सगे भाई की भी हादसे में जान चली गई।
"
"Bollywood Superstar Salman Khan's Production movie ""Loveratri"", which will be a debut of his brother-in-law Aayush Sharma and Warina Hussain.
","सलमान ख़ान के प्रोडक्शन तले बन रही फ़िल्म ‘लवरात्रि’ में सलमान की बहन के पति आयुष शर्मा और वरीना हुसैन अपना बॉलीवुड डेब्यू करने वाले हैं।
"
""" The photos also feature Rhea Kapoor's family - Sunita Kapoor, dad Anil Kapoor, sister Sonam Kapoor, brother-in-law Anand Ahuja and brother Harsh Varrdhan Kapoor - and Karan Boolani's parents and his sister Karishma Boolani.
","इसके साथ ही उन्होंने इस तस्वीर में सोनम की मां सुनीता कपूर, पापा अनिल कपूर, बहन रिया और भाई हर्षवर्धन कपूर को भी टैग किया था।
"
"Rathour is the brother-in-law of current India U-19 national selector Ashish Kapoor and his appointment would have been a case of conflict of interest.
","राठौड़ वर्तमान में भारत अंडर-19 टीम के राष्ट्रीय चयनकर्ता आशीष कपूर के रिश्तेदार हैं और उनकी नियुक्ति हितों के टकराव का मामला बन सकता है.
"
"RJD leaders, including Lok Sabha member Raghuvansh Prasad Singh, Prabhunath Singh and Lalu's brother-in-law Sadhu Yadav, were present in the courtroom when the judgment was pronounced.
","लालू यादव के साथ राजद के नेता रघुवंश प्रसाद सिंह और भाजपा प्रवक्ता प्रतुल नाथ देव भी कोर्ट में मौजूद हैं।
"
"Balakrishna is the son of legendary actor and former CM N T Rama Rao and brother-in-law of TDP supremo N Chandrababu Naidu.
","नंदामुरी बालकृष्ण मशहूर एक्टर और आंध्र प्रदेश के पूर्व मुख्यमंत्री एन. टी. आर. रामा राव के बेटे हैं.
"
"Chanda Kochhar’s brother-in-law and Deepak’s brother, Rajiv Kochhar, has also been grilled by the ED multiple times in the case.
","ईडी दीपक कोचर के भाई राजीव कोचर से भी मामले में कई दफा पूछताछ कर चुकी है।
"
"The brother-in-law of the deceased person intimated to the police about this incident.
","मृतक के भाई ने घटना की तहरीर पुलिस को दी है।
"
"According to the reports in Mumbai Mirror, Salman Khan will be seen as a Sikh Policeman in the film that will also star his brother-in-law Aayush Sharma.
","मुंबई मिरर के रिपोर्ट्स के मुताबिक सलमान खान इस फिल्म में पुलिस वाले का किरदार निभाएंगे।
"
"The movie marks the first time Salman Khan will be sharing screen space with his brother-in-law Aayush Sharma, who is married to Arpita Khan.
","फिल्म में सलमान खान बहन अर्प‍िता खान शर्मा के पति आयुष शर्मा के साथ पहली बार स्क्रीन शेयर करते नजर आएंगे.
"
"Salman Khan's brother-in-law Aayush Sharma, husband of his younger sister Arpita, also accompanied him.
","इसमें अतीक अहमद की पत्नी शाइस्ता परवीन के अलावा उसका छोटा बेटा अली अहमद भी शामिल हुआ था।
"
"At the meeting, Trump Jr. was joined by his brother-in-law Jared Kushner and Paul Manafort, who was Trump’s campaign chairman at the time.
","इस बैठक में डोनाल्ड ट्रंप के दामाद जारेड कुश्नेर और उस वक्त अभियान के प्रमुख रहे पॉल मेनाफोर्ट भी मौजूद थे।
"
"In the film he appears with his brother-in-law Aayush Sharma.
","टीजर में भाईजान के साथ आयुष शर्मा भी नजर आ रहे है.
"
"They are accompanied by Ranbir’s mother Neetu Kapoor, his sister Riddhima Kapoor, brother-in-law Bharat Sahni, niece Samara Sahni, Alia’s mother Soni Razdan and sister Shaheen Bhatt.
","आलिया भट्ट, नीतू कपूर, रिद्धिमा कपूर, आलिया की मां सोनी राजदान और बहन शाहीन भट्ट।
"
"Aditya Alva is the son of former Karnataka minister Jeevraj Alva and brother-in-law of Bollywood actor Vivek Oberoi.
","विवेक ओबेरॉय की पत्नी प्रियंका अल्वा और उनके भाई आदित्य कर्नाटक के पूर्व मंत्री जीवराज अल्वा के बच्चे हैं।
"
"A First Information Report or FIR has been filed against businessman Robert Vadra, the brother-in-law of Congress president Rahul Gandhi, and former Haryana Chief Minister Bhupinder Singh Hooda over alleged irregularities in a string of land deals in Gurgaon.
","वरिष्ठ कांग्रेस नेता सोनिया गांधी के उद्योगपति दामाद रॉबर्ट वड्रा और हरियाणा के पूर्व मुख्यमंत्री भूपिंदर सिंह हुड्डा पर गुरुग्राम में जमीन सौदों में कथित घोटाले को लेकर प्राथमिकी दर्ज की गयी है।
"
"YS Vijayalakshmi, wife of former Andhra Pradesh Chief Minister Y S Rajasekhara Reddy and nominee of YSR Congress is contesting from Pulivendula assembly segment against her brother-in-law and Congress candidate Y S Vivekananda Reddy.
","राजशेखर रेड्डी की मृत्यु से खाली हुई पुलिवेंदुला विधानसभा सीट के लिए हुए उपचुनाव में विवेकानंद रेड्डी ने कांग्रेस के टिकट पर अपनी भाभी और वाईएसआर की पत्नी विजयम्मा के ख़िलाफ़ चुनाव लड़ा और हार गये।
"
"Bollywood superstar Salman Khan is launching his brother-in-law Aayush Sharma in the Hindi film industry with the film Loveratri that. . . . .
","सलमान खान आहिल के पिता आयुष शर्मा को फिल्म लवरात्रि से बॉलीवुड में लॉन्च कर रहे हैं.
"
"Former Karnataka minister and mining baron G Janardhana Reddy and his brother-in-law Srinivasa Reddy have been arrested by the CBI in this connection.
","इतना ही नहीं खनन घोटाला मामले में जांच एजेंसी ने खनन दिग्गज तथा कर्नाटक के पूर्व मंत्री जनार्दन रेड्डी तथा उनके भाई एवं रिश्तेदार करूणकरण रेड्डी तथा श्रीनिवास रेड्डी को भी गिरफ्तार किया।
"
"She lives with her sister and her brother-in-law.
","उसके साथ भाई की सास व उसकी भाभी रहते हैं।
"
"Anti-Corruption Bureau (ACB) officials have arrested Vinay Bansal, son of Delhi Chief Minister Arvind Kejriwal’s brother-in-law, in connection with the PWD scam.
","नई दिल्ली: पीडब्लूडी घोटाले में दिल्ली के सीएम अरविंद केजरीवाल के रिश्तेदार सुरेंद्र बंसल के बेटे विनय बंसल को एंटी करप्शन ब्यूरो ने गिरफ्तार किया है.
"
"Woman killed by husband, brother-in-law over dowry
","झगड़े से तंग आकर पति-भाई ने की थी महिला की हत्या
"
"The police are on the lookout for the deceased man’s brother-in-law.
","पुलिस को मृतका के ससुर की तलाश है.
"
"Accused woman was allegedly having an affair with her brother-in-law
","पति से अवैध संबंध का शक था आरोपी महिला को
"
"On challenge from BJP's Smriti Irani in Amethi to his brother-in-law and Congress President Rahul Gandhi, Vadra said, ""She is not going to give any tough challenge to Rahul Gandhi.
","अमेठी में कांग्रेस अध्यक्ष राहुल गांधी के खिलाफ स्मृति ईरानी की चुनौती पर वाड्रा ने कहा, 'राहुल को वह कोई कड़ी चुनौती नहीं दे पाएंगी।
"
"Tahira has previously directed the short film ""Toffee"" and the music video ""Kudiye ni"", which featured her brother-in-law Aparshakti Khurrana.
","ताहिरा ने इससे पहले लघु फिल्म 'टॉफी' और संगीत वीडियो 'कुड़िये नी' का निर्देशन किया है, जिसमें उनके रिश्तेदार अपारशक्ति खुराना ने भी काम किया है.
"
"The wife of Prince William agreed and did not come herself, but brought with her husband and brother-in-law.
","प्रिंस विलियम की पत्नी सहमत हो गई और खुद नहीं आई, लेकिन अपने पति और दामाद के साथ लाया।
"
"His sister and brother-in-law are lawyers as well.
","उनके भाई और बहन भी वकालत के पेशे में हैं।
"
"He was returning home with his sister and brother-in-law.
","सहेली से मिलकर मौसेरी बहन के साथ वह घर लौट रही थीं।
"
"The brother-in-law of the deceased person intimated to the police about this incident.
","मृतक के चचेरे भाई ने घटना की तहरीर पुलिस को दी है।
"
"Pt Govind Prasad Jaipurwale was a teacher from whom I received the idea of subtlety of style and taiyyari in Hindustani classical music and his brother-in-law Hazarilalji became a midwife in my process of learning the complexities.
","पंडित गोविंद प्रसाद जयपुरवाले एक शिक्षक थे, जिनसे मुझे हिंदुस्तानी शास्त्रीय संगीत में शैली और तैय्यारी की सूक्ष्मता का विचार प्राप्त हुआ।
"
"Actor turned director Atul Agnihotri is his brother-in-law.
","अतुल अग्निहोत्री एक्टर और डायरेक्टर हैं।
"
"The police arrested the youth along with his brother and brother-in-law.
","पुलिस ने एक युवक और उसकी भाभी को हिरासत में ले लिया।
"
"Earlier, his appointment as India under-19 batting coach was scuttled due to conflict of interest as his brother-in-law Ashish Kapoor is a junior national selector.
","इससे पहले अंडर-19 बल्लेबाजी कोच के रूप में उनकी नियुक्ति में हितों के टकराव का मसला था क्योंकि उनके निकट संबंधी आशीष कपूर जूनियर राष्ट्रीय चयनकर्ता थे।
"
"He was returning home with his sister and brother-in-law.
","वह भाई से मिल कर घर लौट रहा था।
"
"The party has fielded former MP Shruti Chaudhary, who is the daughter of former cabinet Minister Kiran Chaudhary, from Bhiwani-Mahendragarh, Ajay Singh Yadav from Gurgaon and new face Lalit Nagar, whose brother is said to be close to Congress President Rahul Gandhi’s brother-in-law Robert Vadra, from the Faridabad seat.
","इस सूची में पार्टी ने पूर्व मुख्यमंत्री दिग्विजय सिंह के बेटे एवं वर्तमान विधायक जयवर्धन सिंह को राघौगढ़, छोटे भाई लक्ष्मण सिंह को चाचौड़ा एवं भतीजे प्रियव्रत सिंह को खिलचीपुर सीट से उम्मीदवार बनाया है, वहीं मध्य प्रदेश के पूर्व मुख्यमंत्री दिवंगत अर्जुन सिंह के बेटे एवं वर्तमान विधायक अजय सिंह चुरहट सीट से चुनाव लड़ेंगे।
"
"Yadav’s brother-in-law Vijay had said that they had sent two letters to the BSF deputy inspector general, but had yet to receive a reply.
","विजय आगे कहते हैं कि हमने बीएसएफ डीआईजी को दो खत भी भेजे, लेकिन उनका कोई जवाब हमें नहीं मिल सका।
"
"The film features his brother-in-law, Aayush Sharma and debutant Warina Hussain in the lead.
","इस फिल्म में आयुष शर्मा के ऑपोजिट लीड रोल में वरिना हुसैन डेब्यू करने जा रही हैं।
"
"Among the accused is Aditya Alva, son of the former Minister Jeevaraj Alva and brother-in-law of actor Vivek Oberoi.
","आदित्य अल्वा कर्नाटक के पूर्व मंत्री जीवाराज सेल्वा का बेटा है और उसकी बहन से एक्टर विवेक ओबेरॉय की शादी हुई है.
"
"The CBI has so far interrogated many people including Maderna, his wife Leela, MLA Singh, his sister Indira and brother-in-law in connection with the case.
","सीबीआई इस मामले में राजस्थान के बर्खास्त मंत्री महिपाल मदेरणा, उनकी पत्नी लीला मदेरणा, कांगेस विधायक मलखान सिंह ,मलखान सिंह की बहन इद्रा समेत सत्तर से अधिक लोगों से पूछताछ कर चुकी है।
"
"Actor Priyanka Chopra attended the wedding ceremony of her brother-in-law Joe Jonas and Game of Thrones star Sophie Turner in France during the weekend in a pink sari.
","'गेम ऑफ थ्रॉन्स' स्टार सोफी टर्नर और अमेरिकी गायक जो जोनस की फ्रांस में हुई शादी में अभिनेत्री प्रियंका चोपड़ा पारंपरिक परिधान में नजर आईं।
"
"Congress President Rahul Gandhi and his mother Sonia Gandhi are on bail in National Herald Case while his brother-in-law Robert Vadra has secured interim bail in a money laundering case.
","नेशनल हेराल्ड घोटाले में कांग्रेस अध्यक्ष राहुल गांधी और उनकी माता श्रीमती सोनिया गांधी जमानत पर हैं.
"
"Mojir Haqjo, the nephew of Late Marshall Fahim and brother-in-law of Fahim’s son Adib, was reportedly executed by the Taliban.
","दिवंगत मार्शल फहीम के भतीजे मोजिर हक्जो और उनके बेटे आदिब के सालेको तालिबान ने कथित तौर पर मार डाला है।
"
"Police also probed two bank accounts belonging to Tahir Hussain’s company and one belonging to a company owned by his brother-in-law and partners.
","पुलिस ने ताहिर हुसैन की कंपनी और उनके एक रिश्तेदार की कंपनी से संबंधित दो बैकों में भी पैसों के लेनदेन की जांच की है।
"
"Atul Agnihotri says it was his star brother-in-law Salman Khan who suggested the former to make 'O Teri'.
","अभिनेता-निर्माता अतुल अग्निहोत्री कहते हैं कि सलमान खान ने उन्हें 'ओ तेरी' फिल्म बनाने का सुझाव दिया था
"
"Priyanka shared another image on the social media in which she is sharing the frame with Nick and her brother-in-law Joe Jonas.
","प्रियंका चोपड़ा की एक और तस्वीर सोशल मीडिया पर देखने को मिली थी इसमें निक जोनास और उनके भाई प्रियंका के साथ नजर आ रहे थे.
"
"The Anti-Terrorism Court Lahore convicted Saeed's brother-in-law Hafiz Abdul Rehman Makki, Zafar Iqbal and Muhammad Ashraf in two more cases of terror financing registered by the Counter-Terrorism Department (CTD) of Punjab police.
","लाहौर में आतंकवाद रोधी अदालत ने सईद के रिश्तेदार हाफिज अब्दुल रहमान मक्की, जफर इकबाल और मोहम्मद अशरफ को आतंकवादी गतिविधियों के लिए धन मुहैया कराने के दो और मामले में दोषी करार दिया।
"
"His brother-in-law was also killed in the accident.
","इस हादसे में उसके मासूम भतीजे की भी मौत हुई थी।
"
"Aayush is currently working on his film Antim: The Final Truth, with brother-in-law Salman Khan.
","आयुष के लिए फिल्म ‘अंतिम : द फाइनल ट्रुथ’ (Antim: The Final Truth) में सलमान खान के साथ काम करना, सपने के सच होने जैसा है.
"
"The accused is the brother-in-law of the girl’s elder sister.
","एक आरोपी युवती का मौसेरा भाई है।
"
"Karisma Kapoor recently thanked brother-in-law Saif Ali Khan for a lovely gift of a framed picture of her with sister Kareena Kapoor Khan .
","हाल ही में सैफ अली खान ने अपनी बड़ी साली करिश्मा कपूर को दिया एक खास तोहफा, अभिनेत्री ने तस्वीर शेयर कर कहा शुक्रिया
"
"Abdul Rauf is the brother-in-law of Maulana Masood Azhar,leader of terrorist group Jaish-e-Mohammed.
","आतंकी संगठन जैश ए मोहम्मद के फाउंडर मौलाना मसूद अज़हर का भाई है मुफ्ती अब्दुल रऊफ असगर.
"
"Also present were Mr Naidu's brother-in-law and popular actor N Balakrishna.
","इस अवसर पर नायडू के दामाद और प्रसिद्ध अभिनेता एन. बालाकृष्णन भी मौजूद थे।
"
"UPA chairperson Sonia Gandhi, Congress General Secretary Priyanka Gandhi Vadra and his brother-in-law Robert Vadra accompanied Gandhi.
","सोनिया गांधी के साथ कांग्रेस अध्यक्ष राहुल गांधी और महासचिव प्रियंका गांधी वाड्रा के अलावा रॉबर्ट वाड्रा, रेहान और मिराया वाड्रा भी मौजूद रहे।
"
"She was staying with her sister and brother-in-law.
","वे अपने भाई और भाभी के साथ रहती थीं।
"
"Tina Ambani posted a message on Instagram to wish brother-in-law Mukesh Ambani on his birthday.
","टीना ने मुकेश अंबानी को जन्मदिन पर दी बधाई, इंस्टाग्राम पर शेयर की पोस्ट हुई वायरल
"
"Apart from this, Salman will be seen in Antim: The Final Truth, which marks his first onscreen collaboration with his brother-in-law Aayush Sharma.
","वहीं, फिल्म ‘अंतिम’ में पहली बार सलमान खान अपने बेहनोई आयुष शर्मा के साथ नजर आएंगे.
"
"Over 300 terrorists including Jaish chief Masood Azhar’s brother-in-law were killed.
","इस कार्रवाई में जैश-ए-मोहम्मद के बड़े सीनियर कमांडर्स समेत करीब 300 आतंकियों के मारे जाने की खबर है।
"
"The police have recorded the statement of Siddhartha's mother, sister and brother-in-law.
","पुलिस ने सिद्धार्थ की मां का बयान दर्ज किया है.
"
"As soon as the news of her death broke, Sridevis brother-in-law Sanjay Kapoor, who had landed in India just a while before, rushed back to Dubai to be at his familys side.
","जब श्रीदेवी की मौत की खबर आई बोनी कुछ ही देर में भाई संजय कपूर के साथ दुबई के लिए रवाना हो गए।
"
"Police arrested the dead woman’s husband, brother-in-law , father-in-law, and mother-in-law for her murder.
","पुलिस ने हत्यारोपित पिता, सौतेली मां, भाई और बहन को हिरासत में ले लिया है।
"
"Actress Shamita Shetty was also present at the event along with her sister Shilpa Shetty and brother-in-law.
","इस शादी में शिल्पा शेट्टी के साथ उनकी मम्मी और बहन शमिता शेट्टी भी दिखाई दी.
"
"The brother-in-law of the deceased person intimated to the police about this incident.
","मृतका के भाई ने पुलिस को घटना की सूचना दी है।
"
"Her sister and brother-in-law were also present there.
","उसके साथ भतीजी व भांजी भी थी।
"
"Salman Khan is all set to launch his brother-in-law Aayush Sharma (Arpita Khan Sharma’s husband) in Bollywood with a romantic film called LoveYatri.
","सलमान खान की बहन अर्पिता के पति रोमांटिक फिल्म 'लवरात्रि' से बॉलीवुड में डेब्यू करने जा रहे हैं।
"
"The police registered the case and took the accused brother-in-law of the girl into custody.
","लड़की के भाई की तहरीर पर पुलिस ने मुकदमा दर्ज कर आरोपी युवक को हिरासत में ले लिया है।
"
"Delhi Police are probing corruption charges levelled against chief minister Arvind Kejriwal , his brother-in-law Surender Kumar Bansal and a public servant over alleged irregularities in the granting of contracts for building roads and laying of sewer lines in Delhi.
","दिल्ली पुलिस मुख्यमंत्री अरविंद केजरीवाल, उनके रिश्तेदार सुरेन्द्र कुमार बंसल और पीडब्ल्यूडी विभाग के कर्मचारियों के खिलाफ भ्रष्टाचार के आरोपों की जांच कर रही है।
"
"The deceased's brother-in-law said police brought down the body and sent it for postmortem after getting information, news agency PTI reported.
","मृतक के भाई ने बताई ये बात पुलिस ने शव को कब्जे में लेकर पोस्टमार्टम के लिए भेज दिया.
"
"Punjab Pradesh Congress Committee (PPCC) President Navjot Singh Sidhu while sharing plight of the youth of Punjab and thousands of tormented mothers who have lost their children due to the drug menace spread across the state by notorious drug mafia, said that the people of state are eagerly awaiting for the report of Special Task Force (STF) on Bikramjit Singh Majithia, ex-Akali minister and brother-in-law of former Deputy Chief Minister Sukhbir Singh Badal.
","पंजाब प्रदेश कांग्रेस कमेटी (PPCC) के प्रमुख नवजोत सिंह सिद्धू ने पंजाब के युवाओं और कुख्यात ड्रग माफिया द्वारा राज्य भर में फैले नशीले पदार्थों के खतरे की वजह से अपने बच्चों को खोने वाली हजारों पीड़ित माताओं की दुर्दशा साझा करते हुए कहा कि ये इसी प्रदेश के लोग हैं.
"
"A son and daughter of her brother-in-law are also living with her.
","उनके साथ उनके बेटे व बहू का परिवार भी रहता है।
"
"His brother-in-law is married to a girl from Kolkata.
","उसकी कोलकाता की एक युवती से शादी हुई है।
"
"Salman Khan is seen with his sister Arpita Khan and brother-in-law Aayush Sharma.
","इस तस्वीर में उनके साथ सलमान खान की बहन अर्पिता खान शर्मा भी दिखाई दे रही हैं.
"
"Present with her were her parents, sister and brother-in-law.
","उनके साथ उनकी मां, भाभी और भाई भी मौजूद थे।
"
"Freedom 251 scam mastermind held for framing brother-in-law in threat case
","बलात्कार पीड़िता को धमका रहा था फ्रीडम 251 घोटाले का मास्टरमाइंड, पुलिस ने किया गिरफ्तार
"
"It includes Nirav Modi, his father Deepak Modi, brother Neeshal Modi, sister Purvi Modi, brother-in-law Maiank Mehta and designer jewellers’ firms -- Solar Exports, Stellar Diamonds and Diamonds R Us.
","इसमें नीरव मोदी, उसके पिता, भाई नीशाल मोदी, बहन पूर्वी मोदी, रिश्तेदार मयंक मेहता तथा डिजाइनर जूलर्स कंपनी मेसर्स सोलर एक्सपोट्र्स, स्टेलर डायमंड्स तथा डायमंड्स आर अस शामिल हैं।
"
"Ahil’s father and Salman’s brother-in-law Aayush Sharma recently made his Bollywood debut with Salman Khan Films’ Loveyatri.
","""सलमान खान की बहन के पति, आयुष शर्मा ने हाल ही में सलमान खान प्रोडक्शन्स के बैनर तले बनी फिल्म लवयात्री के साथ अपना फिल्म डेब्यू किया।
"
"Raipur: A woman in Chhattisgarh allegedly murdered her husband as she was in love with her brother-in-law.
","रायपुर. छत्तीसगढ़ में एक पति ने झगड़े के कारण अपनी पत्नी की हत्या कर दी।
"
"Police also arrested his wife and his brother-in-law’s wife.
","पुलिस ने उसके मंगेतर और बहन को भी गिरफ्तार किया है।
"
"It said the company belongs to Kundra’s brother-in-law Pradeep Bakshi.
","इस कंपनी का मालिक कुंद्रा का रिश्तेदार प्रदीप बख्शी है।
"
"Superstar Salman Khan's brother-in-law Aayush Sharma has started shooting for his debut film ""Loveratri"".
","नई दिल्ली: बॉलीवुड सुपरस्टार सलमान खान की बहन अर्पिता खान शर्मा के पति आयुष शर्मा ने अपनी बॉलीवुड डेब्यू फिल्म 'लवरात्रि' की शूटिंग शुरू कर दी है.
"
"This included his wife, parents, younger brother, brother-in-law and another relative.
","इसमें महिला का पति, बहु, बेटा और अन्य परिजन थे।
"
"My uncle was a Ranji Trophy player, my dad’s brother-in-law was the captain of Indian cricket team.
","मेरे चाचा रणजी ट्रॉफी खिलाड़ी थे, मेरे पिताजी के समधी भारतीय क्रिकेट टीम के कप्तान थे, इसलिए मेरे परिवार में बहुत क्रिकेटर थे।
"
""" The photos also feature Rhea Kapoor's family - Sunita Kapoor, dad Anil Kapoor, sister Sonam Kapoor, brother-in-law Anand Ahuja and brother Harsh Varrdhan Kapoor - and Karan Boolani's parents and his sister Karishma Boolani.
","इसके साथ ही उन्होंने इस तस्वीर में सोनम की मां सुनीता कपर, पापा अनिल कपूर, बहन और भाई रिया और हर्षवर्धन कपूर को भी टैग किया था।
"
"The accused is the brother-in-law of the girl’s elder sister.
","आरोपी लड़की का अपना चचेरा भाई है.
"
"Based on a complaint lodged by the woman’s father, an FIR was registered against her husband Santram Tiwari, brother-in-law Jageshwar Shukla and an unidentified person.
","महिला के पिता द्वारा दर्ज कराई गई शिकायत के आधार पर, उसके पति संतराम तिवारी, तिवारी के भाई जागेश्वर शुक्ला और एक अज्ञात व्यक्ति के खिलाफ प्राथमिकी दर्ज की गई है।
"
"Karisma Kapoor arrived at the party along with her brother-in-law and sister Kareena's husband Saif Ali Khan.
","करीना कपूर की बर्थडे पार्टी में ‘बॉयफ्रेंड’ संग पहुंची करिश्मा कपूर
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","उसके ताल्लुकात जैश सरगना मसूद अजहर से हैं।
"
"Priyanka Chopra along with her husband Nick Jonas jetted off to Paris to bring in her brother-in-law Joe Jonas' wedding with Sophie Turner.
","प्रियंका चोपड़ा और निक जोनस की शादी की रस्मों में शामिल होने के लिए निक के बड़े भाई जो जोनस अपनी गर्लफ्रेंड सोफी टर्नर के साथ इंडिया पहुंच चुके हैं।
"
"The film features Salman's brother-in-law Aayush Sharma and Warina Hussain in the lead role.
","फिल्म में आयुष शर्मा और वरीना हुसैन मुख्य किरदार में हैं।
"
"Those raided included Nath’s former Officer on Special Duty Pravin Kakkad, former adviser Rajendra Miglani and executives linked to his brother-in-law’s firm Moser Bayer and his nephew Ratul Puri’s company, officials said.
","जिन लोगों के यहां छापेमारी की गयी, उनमें कमलनाथ के पूर्व ओएसडी प्रवीण कक्कड़, पूर्व सलाहकार राजेंद्र मिगलानी और उनके रिश्तेदार की कंपनी मोजर बेयर तथा उनके भांजे रातुल पुरी की कंपनी से जुड़े अधिकारी शामिल हैं.
"
"A case has been registered against the victim’s father-in-law Santram, brother-in-law Lokesh and his wife Jaiyanti in this regard, police said.
","पीडि़ता शकुंतला देवी की तहरीर पर पुलिस ने पति जय प्रकाश, ससुर दयामनी व सास के खिलाफ दहेज हत्या का मुकदमा दर्ज कर लिया है।
"
"Anti-Corruption Bureau (ACB) officials have arrested Vinay Bansal, son of Delhi Chief Minister Arvind Kejriwal’s brother-in-law, in connection with the PWD scam.
","दिल्ली के PWD घोटाले में एंटी करप्‍शन ब्‍यूरो (ACB) ने मुख्यमंत्री अरविंद केजरीवाल के रिश्तेदार को गिरफ्तार किया
"
"Former Karnataka minister and mining baron G Janardhana Reddy and his brother-in-law Srinivasa Reddy have been arrested by the CBI in this connection.
","गौरतलब है कि कर्नाटक के कद्दावर खनन माफिया और पूर्व मंत्री जनार्दन रेड्डी व उनके भाई श्रीनिवास रेड्डी को सीबीआई ने बेल्लारी में उनके आवास से गिरफ्तार कर लिया है।
"
"Sridevi's brother-in-law Sanjay Kapoor confirmed the news.
","श्रीदेवी के पति बोनी कपूर के छोटे भाई संजय कपूर ने एबीपी न्यूज़ से इस खबर की पुष्टि की.
"
"The brother-in-law of the deceased person intimated to the police about this incident.
","मृतका के भाई ने घटना की सूचना पुलिस को दी।
"
"The information was confirmed by Sanjay Kapoor, her brother-in-law.
","बोनी कपूर के भाई संजय कपूर ने इस खबर की पुष्टी की है।
"
"Rajinder had provided a large sum of money to his brother-in-law, who has admitted that he, along with his maternal uncle, had invested more than one crore drug money in purchasing properties and vehicles.
","राजिन्दर ने चिराग़ राठी को बड़ी रकम दी, जिसने माना है कि उसने अपने मामा के साथ मिलकर जायदाद और वाहनों की खरीद में एक करोड़ से अधिक का निवेश किया था।
"
"Sunil Singh is the brother-in-law of Arjun Singh, the newly elected BJP MP from Barrackpore Lok Sabha constituency, who switched over from the TMC to the BJP just ahead of the recent Lok Sabha polls.
","सौरभ सिंह भाजपा के बैरकपुर लोकसभा सीट से नवनिर्वाचित सांसद अर्जुन सिंह के रिश्तेदार हैं।
"
"The movie has been produced by Salman's brother-in-law Atul Agnihotri.
","इस मूवी को सलमान के रिश्तेदार अतुल अग्निहोत्री डायरेक्ट कर रहे थे.
"
"The police arrested the youth along with his brother and brother-in-law.
","पुलिस ने आरोपी युवक को उसके भाई और चाचा के साथ गिरफ्तार कर लिया है।
"
