eng_Latn,hin_Deva
"Kareena Kapoor's newborn baby’s first pictures have recently gone viral on social media courtesy of grandfather Randhir Kapoor.
","इसी बीच हाल ही में सोशल मीडिया पर करीना कपूर के छोटे बेटे की पहली फोटो सामने आ गई है।
"
"His father’s name is Ahmad and grandfather’s name is 'Atlyyah.
","उनके पिता का अमित पटेल और माँ का नाम नाम आशा पटेल है।
"
"Police have detained the grandmother, grandfather and father of the child for questioning in connection with the matter.
","मामले को लेकर पहुंची पुलिस (Police) ने सगी मां और सौतेले पिता (step father) को हिरासत में ले लिया है।
"
"A much loved husband, father, grandfather and brother.
","एक महान भाई, पिता और पति।
"
"Sonam Kapoor's maternal grandmother and Ranveer Singh's paternal grandfathers are siblings.
","रणवीर के दादी और सोनम की नानी सिब्लिंग्स थे, वहीं दोनों की मम्मी कजिन सिस्टर्स हैं।
"
"Agra: In a horrific incident, a man killed his grandfather over property dispute in a village in Agra district of Uttar Pradesh.
","आगरा: उत्तर प्रदेश के आगरा जिले में एक क्रूर पति ने मां न बन पाने पर अपनी पत्नी की कुल्हाड़ी से काटकर हत्या कर दी.
"
"He recently became a grandfather to Taimur Ali Khan, Kareena Kapoor and Saif Ali Khan's son.
","हाल ही में करीना कपूर के साहबजादे और हाल ही में बड़े भाई बने तैमूर अली खान ने भी कुछ ऐसा ही किया।
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","उनके पिता का नाम शकठटाल और माता का नाम लक्ष्मी था ।
"
"’ But my grandfather wasn’t concerned about that.
","मगर इस विषय में पिता जी को कोई दिलचस्पी न थी.
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","इनके पिता का नाम महासेन और माता का नाम लक्ष्मणा था।
"
"She attributed her success to her parents, her grandfather and teachers for their encouragement.
","उन्होंने अपनी सफलता के लिए शिक्षकों, माता-पिता और अपने प्रिंसिपल को क्रेडिट दिया।
"
"A few months back my grandfather passed away.
","कुछ महीने पहले चाचा की हुई थी मौत
"
"Your grandfather or father came here.
","आपके पिता जी गुनरातले यहाँ आए थे ।
"
"He was the son of my grandfather’s father’s sister’s daughter.
","ये मेरे पिता के बडे चचेरे भाई के लडके थे।
"
"Kumar's father and grandfather too had served in the Indian Army.
","एक्ट्रेस निमरत कौर के पिता भी भारतीय सेना में ऑफिसर थे.
"
"Both his father and his grandfather were medi- cal doctors.
","पिता और पुत्र दोनों चिकित्सक थे।
"
"“But I never actually met my grandfather.
","‘‘मैं ने अपने मांबाप को कभी नहीं देखा.
"
"His grandfather was an Urdu journalist.
","उनके पिता तरुण भादुड़ी पत्रकार थे।
"
"I have learnt a lot from my grandfather.
","माही भाई से मैंने बहुत कुछ सीखा है.
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","इनके पिता का नाम माएसर तथा माता का नाम घलत्री था ।
"
"He said, “My grandfather suffered a lot because of me.
","उसने कहा - ' पिता ने मुझे अनेक कष्ट दिये हैं।
"
"I am huge fan of my grandfather too.
","मैं स्वंय भी बाबा की बहुत बड़ी भक्त हूं.
"
"But I was living with my grandfather.
","लेकिन मैं अपने पिता के साथ ही रह रही हूं।
"
"’ But my grandfather wasn’t concerned about that.
","” परन्तु सास ने बहू की बात ध्यान में न ली ।
"
"Priyanka and Rahul Gandhi’s grandfather, Feroze Gandhi was a Parsi.
","राहुल के बाबा फिरोजॉ गाँधी पारसी थे।
"
"Beloved husband, father, grandfather, family man and friend.
","पति, प्रेमी, पिता, भाई और परिवार के करीबी लोग.
"
"Large father and grandfather
","पिताजी और बडे चचेरे
"
"Her grandfather was a merchant and agriculturist.
","इनके पूर्वज जमींदार एवं कृषक थे।
"
"Police have detained the grandmother, grandfather and father of the child for questioning in connection with the matter.
","वहीं पुलिस ने इस सनसनीखेज घटना में लड़की के पिता ,चाचा और ममेरे भाई को गिरफ्तार कर लिया गया है और पूछताछ की जा रही है.
"
"One was for her grandfather ,another for bade Papa and third one for her papa.
","एक धोती आचाये राय के लिए थी और दूसरी उनके पिता के लिए ।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","उनके पिता का नाम हजरत अलू तालिब और वालिदा का नाम हजरत फातिमा विंते असद रजीअल्लाह अनहो है।
"
"Also read: 5 WWE Superstars who are grandfathers
","ये भी पढ़ें: 5 सुपरस्टार्स जो WWE में आने से पहले पहलवानी किया करते थे
"
"And during this period, my grandfather died.
","इसी दौरान मेरे पिता का निधन हो गया।
"
"He is the sixth in the Gandhi-Nehru family to head the party after his great great grandfather Motilal Nehru, great grandfather Jawaharlal Nehru, grandmother Indira Gandhi and father Rajiv Gandhi.
","जवाहरलाल नेहरू, इंदिरा गाँधी और राजीव गाँधी के बाद वह विश्व के सबसे बड़े लोकतंत्र की नेता बनने वाली नेहरू-गाँधी परिवार की चौथी सदस्य होंगी.
"
"Kareena comes from Bollywood's famous Kapoor family, which has produced legends like her great grandfather Prithviraj Kapoor and grandfather Raj Kapoor.
","करीना कपूर बॉलीवुड के उस कपूर खानदान से आती हैं जिसने पृथ्‍वी राज कपूर और राजकपूर जैसे लीजेंड्स दिये हैं।
"
"Her grandfather, says she, was a Muslim and grandmother a Hindu.
","इससे पहले उन्होंने कहा था कि उनकी मां मुस्लिम हैं, जबकि पिता हिन्दू हैं।
"
"After his parents passed away at the age of five, he was brought up by his grandfather.
","इनकी माताने ही उन्हें पाल-पोस कर बड़ा किया था | इनकी उम्र जब पाँच वर्षकी थी तभी इनके पिताकी मृत्यु हो गयी | इनकी माताका नाम जुलेखा था।
"
"Her paternal grandfather J. Rameshwar Rao was the Raja of Wanaparthy, Mahabubnagar district, Telangana.
","वो तेलंगाना के महबूबनगर राजा जे रामेश्वर राव की पोती हैें.
"
"Bollywood actress Alaya F and her grandfather Kabir Bedi recently interacted with fans in an Instagram live session.
","हाल ही में कबीर बेदी और उनकी नातिन अलाया एक इंस्टाग्राम लाइव पर जुड़े।
"
"The film will be based on the life of actor Junior NTR's grandfather - late Nandamuri Taraka Rama Rao or NTR.
","फिल्म की कहानी नंदमुरी तारका रामा राव (NTR) के जीवन के बारे में है।
"
"His grandfather was illiterate.
","उसके पुरखे निरक्षर थे।
"
"His father’s name was Habib and grandfather’s name was 'Amarah.
","इनकी मांताका नाम अतिभद्रा और पिताका नाम बल था ।
"
"I know your grandfather well.
","में अच्छी तरह आपके पिता को जानता हैँ।
"
"His father’s name is 'Abdullah and his grandfather’s name is Muhammad.
","इनका प्रारंभिक नाम मुलशदूर तथा पिता का नाम अम्बाशदडूर था।
"
"After retirement, her grandfather had bought some land here and built a house.
","सेवानिवृत्ति के बाद यहीं पर जमीन खरीद कर घर बना लिया है।
"
"“But I did love my father, and especially my grandfather.
","लेकिन मैंने अपने पिता को पिता की तरह प्यार किया और मां को मां की तरह.
"
"A son, daughter, brother, sister, mother or father, grandmother or grandfather dies.
","किसी के पिता की, किसी की माता की या भाई की या बहिन की या पुत्र-पुत्री की मृत्यु हो चुकी थी।
"
"Both ills father and his grandfather were commercial photographers.
","दोनों के पिता एक्शन और स्टंट कोरियग्राफर थे।
"
"A devoted husband, father, grandfather and great-grandfather.
","एक उम्दा भाई, पिता और पति।
"
"Rishi Kapoor will play the role of a 90-year-old grandfather in the film.
","फिल्म में ऋषि कपूर 90 वर्षीय वृद्ध के रोल में होंगे।
"
"A few days later, my grandfather passed away.
","कुछ दिनों बाद पिताजी की मौत हो गई।
"
"Mansoor Ali Khan Pataudi’s grandfather was the Nawab of Bhopal.
","मंसूर अली खान पटौदी भोपाल नवाब के वशंज हैं।
"
"My grandfather and my father were freedom fighters.
","मेरे पिता और मेरे चाचा ने आजादी की लड़ाई लड़ी थी।
"
"Also read: 5 WWE Superstars who are grandfathers
","ये भी पढ़ें: WWE के 5 मुकाबले जिन्होंने सुपरस्टार्स को रुला दिया
"
"Considers his grandfather his role model.
","अपने पिता को अपना रोल मॉडल मानते हैं।
"
"And what color is your grandfather’s skin?
","और बता तेरे भैया का रंग कैसा है?
"
"Shah Rukh Khan’s son AbRam is convinced Amitabh Bachchan is his grandfather.
","अमिताभ बच्चन को शाहरुख का पिता मानते हैं बेटे अबराम खान, इस बात से हैं हैरान
"
"And that was my grandfather’s point.
","और पिताजी की सोच भी यही था ।
"
"Her grandfather passed away the next morning.
","अगली ही सुबह भाई की मौत हो गई।
"
"Both of my grandfathers were dead.
","दोनों बकिरयों की मौत हो गई।
"
"Young Aaradhya has often been spotted at various events with her mother Aishwarya Rai Bachchan and grandfather Amitabh Bachchan.
","आराध्या बच्चन अक्सर अपनी मां ऐश्वर्या राय बच्चन के साथ स्पॉट की जाती हैं.
"
"Maybe my father and grandfather know about it.
","मेरे पिता जी शायद इसे जानते हैं ।
"
"Her grandfather Bishweshwar Prasad Koirala and two of her late great-uncles, Girija Prasad Koirala and Matrika Prasad Koirala, all have had been Prime Ministers of Nepal.
","सुशील कोईराला के चचेरे भाई मैत्रिका प्रसाद कोईराला, गिरिजा प्रसाद कोईराला और बिश्वेश्वर प्रसाद कोईराला भी नेपाल के प्रधानमंत्री रह चुके हैं.
"
"His father Mansoor Ali Khan Patuadi and grandfather Iftikar Ali Khan both were cricketers, while his mother Sharmila Tagore is an actress.
","उनकी मां शर्मिला टैगोर गुजरे जमाने की एक्ट्रेस है और पिता मंसूर अली खान पटौदी इंडियन क्रिकेट टीम के कप्तान रहे हैं।
"
"Shashi Kapoor and Ranbir’s grandfather Raj Kapoor are brothers.
","ऋषि कपूर रणबीर कपूर के पिता है।
"
"He was a caring husband, a loving father, an indulgent grandfather and a loyal friend.
","वह एक सस्नेही पिता, एक कृपालु भाई, एक सच्चे मित्र हैं ।
"
"He will be sharing the screen space with his father Sunny Deol, uncle Bobby Deol and grandfather Dharmendra in the movie.
","इस फिल्म में उनके साथ भाई सनी देओल के साथ-साथ उनके पिता धर्मेंद्र भी थे।
"
"After she died, his grandfather remarried.
","उसकी मां की मौत हो जाने के बाद उसके पिता ने दूसरी शादी कर ली।
"
"His grandfather was RSS worker.
","उनके पिता आरएसएस के वरिष्ठ कार्यकर्ता रहे हैं.
"
"Actor Ranbir Kapoor says he will charter his own course as far as producing a film is concerned and not under RK Films, established by his late grandfather and legendary actor Raj Kapoor.
","बॉलीवुड के जाने-माने अभिनेता-फिल्मकार रणधीर कपूर का कहना है कि वह कभी अपने पिता राजकपूर के बैनर तले बनी फिल्म ‘आवारा’ का रिमेक नहीं बनाएंगे।
"
"She rushed out! of the house and went toward her grandfather’s residence.
","वह घर से भागकर दादी के पास चली गई।
"
"His grandfather Om Prakash Chautala and father Ajay Chautala were convicted in a teachers recruitment scam.
","शिक्षक भर्ती घोटाला में पिता ओमप्रकाश चौटाला और अजय चौटाला को जेल की सजा हुई तो छोटे भाई अभय चौटाला ने खुद को सीएम पद का दावेदान मानना शुरू कर दिया।
"
"“My grandfather came here from Palakkad.
","“बाबा कलकत्ते से आए हैं।
"
"His grandfather immediately informed the police.
","उसके मामा ने तुरंत पुलिस को इसकी सूचना दी।
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","पिता का नाम मेरुमट्ट और माता का नाम लक्ष्मी था।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","शरीफ के पिता का नाम मुहम्मद शरीफ है और वो उनके बड़े बेटे हैं।
"
"Karan Deol's grandfather, legendary actor Dharmendra too shared the poster of his grandson's upcoming film.
","वहीं करण देओल के ग्रैंड फादर धर्मेंद्र ने भी फिल्म के प्रोडक्शन की कमान संभाली है.
"
"Kareena Kapoor wants her son to be a cricket player like his grandfather.
","करीना चहाती हैं कि उनका बेटा एक क्रिकेटर बने।
"
"“I did not meet the grandfather.
","“चाचा से मुलाकात नहीं हुई।
"
"Both her mother and grandfather tried to stop her.
","उसके पिता व मां ने उसे रोकने की कोशिश भी की थी।
"
"Aaron’s grandfather Charles was born in California.
","हैरिस का जन्म कैलिफोर्निया के ऑकलैंड में हुआ था।
"
"“We used to live in my grandfather’s house.
","""में अपनी बुआ के घर रहता था.
"
"His father, late Justice S. N. Katju, was a former judge of the Allahabad High Court while his grandfather Kailash Nath Katju was one of India's leading lawyers.
","इनके चाचा जस्टिस बी एन काटजू भी इलाहाबाद उच्च न्यायालय के मुख्य न्यायधीश रह चुके हैं।
"
"His grandfather immediately informed the police.
","उसके पिता ने तत्काल पुलिस को सूचना दी।
"
"The girl’s grandfather was detained by police for questioning.
","पुलिस ने युवती के चाचा को पूछताछ के लिए हिरासत में ले लिया।
"
"But I did want to be with my grandfather.
","मगर आंटी से मिलना चाह रही थी।
"
"And the next day his grandfather died.
","उसके अगले दिन बड़े भाई की मौत हो गई।
"
"The complaint filed by the NCPCR refers to a photo of a girl and her grandfather shared by Zubair on Twitter during an online spat with the minor’s father.
","एनसीपीसीआर ने शिकायत में लड़की और उसकी दादी की तस्वीर का हवाला दिया है जिसे जुबैर ने कथित तौर पर पीड़िता के पिता के साथ ऑनलाइन बहस के बाद साझा किया था।
"
"A loving husband, father, grandfather and brother.
","एक उम्दा भाई, पिता और पति।
"
"A devoted husband, father, father-in-law and grandfather.
","एक उम्दा भाई, पिता और पति।
"
"Later, Sayed sent his daughter to her grandfather’s village home.
","इसके बाद उसने अपनी बेटी को गांव में अपने ससुर के पास भेज दिया था।
"
"Both her father, Mansoor Ali Khan Pataudi, the current Nawab, and paternal grandfather, Iftikhar Ali Khan Pataudi, are former captains of the Indian cricket team.
","उनके पिता मंसूर अली खान पटौदी भारतीय क्रिकेट टीम के पूर्व कप्तान और पटौदी के नवाब रह चुके हैं.
"
"A dearly loved husband, father and grandfather.
","एक उम्दा भाई, पिता और पति.
"
"Also read: 5 WWE Superstars who are grandfathers
","ये भी पढ़ें: 5 WWE सुपरस्टार्स जिन्होंने हाल ही में शादी की है
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","सेठ अहँद्यास के पिता का नाम धनदत्त और माता का नाम गोत्रवती था।
"
"He is named after his grandfather Raj Kapoor, whose real name was Ranbir Raj Kapoor.
","राज कपूर का पूरा नाम 'रणबीर राज कपूर' है।
"
"On a complaint by the grandfather of the victims, the police started investigation.
","पीड़ित भाइयों की तहरीर पर पुलिस ने मामले की छानबीन शुरू कर दी है।
"
"My grandfather was a great connoisseur of art and music.
","मेरे पिता बहुत अच्छे संगीतकार और साहित्य के ज्ञाता थे।
"
"My grandfather under whose influence I was brought up is an orthodox Arya Samaji.
","मेरे बाबा, जिनके प्रभाव में मैं बड़ा हुआ, एक रूढ़िवादी आर्य समाजी हैं.
"
"The film will be based on the life of actor Junior NTR's grandfather - late Nandamuri Taraka Rama Rao or NTR.
","फिल्म की कहानी नंदमुरी तारका रामा राव (NTR) के जीवन के बारे में है.
"
"His father's name was Krishna Damdédar, and his grandfather was Vishnudés.
","इनके पिता का नाम किसनदास था भ्रौर जाति प्नग्रवाल और गोत्र वंसल था।
"
"He said on Twitter that Rahul Gandhi’s father (Rajiv Gandhi) and grandmother (Indira Gandhi) had sacrificed their lives, while his great grandfather (Jawaharlal Nehru) was a freedom fighter.
","उसने ट्विटर पर लिखा है कि राहुल गांधी के पिता राजीव गांधी और दादी इंदिरा गांधी ने अपने जीवन का बलिदान कर दिया है जबकि उनकी दादी के पिता जवाहर लाल नेहरू एक स्वतंत्रता सेनानी थे.
"
"His father’s name is Ahmad and grandfather’s name is 'Atlyyah.
","उनके पिता का नाम अमित पटेल और माँ का नाम आशा पटेल है.
"
"At the time of his birth, his father, Shah Jahan, was then the Subahdar governor of Gujarat, and his grandfather, Jehangirwas the Mughal Emperor.
","उस वक्‍त शाहजहां के पिता जहांगीर का शासन था और शाहजहां गुजरात में सूबेदार के पद तैनात थे।
"
"I know your grandfather well.
","मैं तुम्हारे अब्बा को जानती हूँ।
"
"She attributed her success to her parents, her grandfather and teachers for their encouragement.
","उन्होंने अपनी सफलता का श्रेय अपने माता,पिता,चाचा व शिक्षकों को दिया है।
"
"Her grandfather Daroga Prasad Rai has been Chief Minister of Bihar.
","यह बिहार के मुख्‍यमंत्री रहे दारोगा प्रसाद राय की कर्मभूमि रही है।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","इनके पिता का नाम सौरव अहमद तथा माता का नाम महरूम है।
"
"My grandfather is an Indian and my father was English.
","मेरे पिता भारतीय हैं और मेरी मां इंग्लिश.
"
"Beloved husband, father and grandfather.
","एक उम्दा भाई, पिता और पति.
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","इसमें उसके पिता शेर मोहम्मद और बड़ा भाई इमरान नामजद हुए थे।
"
"He is of the age of her grandfather!
","वो उसकी दादी की उम्र की हैं।
"
"The girl had come to her grandfather’s house.
","किशोरी अपनी बुआ के घर गई थी।
"
"His father was a Lt-Colonel and his grandfather a Subedar Major in the British Indian Army.
","उनके पिता ब्रिटिश सेना में मेजर जनरल थे यानि सेना के बड़े अफसर.
"
"Ali Fazal's grandfather passes away, actor shares emotional post in his memory
","अली फज़ल की मां का निधन, एक्टर ने शेयर किया इमोशनल पोस्ट
"
"He was Rabindranath Tagore’s grandfather.
",". . वो गुरूदेव रवींद्र नाथ टैगोर की भतीजी थीं.
"
"Shah Jalal’s father was named Muham- mad; his grandfather Muhammad Ibrahim.
","इनके पिता का नाम श्रमयराज एवं माता का नाम मोहनदे था| श्रमयराज जाफरखा के दीवान थे जो बादशाह शाहलद्दा के पाच इजारी उमराव थे।
"
"Bishweshwor Prasad Koirala, popularly known as B.P., Manisha's grandfather and the first elected prime minister of Nepal, was also a fighter for Indian independence who was jailed twice in India by the British.
","नेपाल के पहले निर्वाचित प्रधानमंत्री बिश्वेश्वर प्रसाद कोईराला भारतीय स्वतंत्रता आंदोलन में शामिल हुए थे और अंग्रेजों ने उनको दो बार जेल भेजा था। बी. पी के नाम से प्रसिद्ध कोइराला भारत की स्वतंत्रता के प्रबल समर्थक थे।
"
"The family of Prophet Muhammad [pbuh] is called the Hashimite family after his grandfather Hashim bin ‘Abd Munaf.
","नबी सल्लल्लाहु अलैहि व सल्‍लम का परिवार अपने पूर्वज हाशिम बिन अब्दे मुनाफ़ से जुड़ने से हाशमी परिवार के नाम से प्रसिद्ध है ।
"
"The birthday party of Alia Bhatt's grandfather was attended by Ranbir Kapoor and his family.
","आलिया भट्ट कपूर परिवार के क्रिसमस सेलिब्रेशन में रणबीर कपूर के साथ पहुंचीं.
"
"It includes the name of the person, address, the name of parents and grandfather, date of birth, religion, caste, profession and educational qualification.
","अपना और पिता का नाम, एड्रेस, क्लास, पासआउट स्कूल का नाम, अभिभावक का काम, जाति समेत ब्यौरा देना है।
"
"Both his grandfather and mother worked there.
","उसके पिता, माता दोनों वहीं नौकरी करते थे।
"
"What has his grandfather done?
","अंकल ने क्या किया?
"
"My grandfather’s life has had a great influence on me.
","मेरे जीवन में मेरे पिता जी का बहुत बड़ा प्रभाव रहा है।
"
"It includes the name of the person, address, the name of parents and grandfather, date of birth, religion, caste, profession and educational qualification.
","इसमें अपना नाम, पिता का नाम, जन्म तिथि, जाति, फोन नंबर, ई-मेल, स्थायी पता, स्थानीय पता, शैक्षणिक योग्यता और अनुभव आदि को शामिल करें।
"
"One of the pictures featured little Ranbir Kapoor on the sets of 'Ajooba' accompanied by mom Neetu Kapoor, sister Riddhima Kapoor Sahni and grandfather Shashi Kapoor.
","इनमें से एक फोटो में रणबीर कपूर अपनी मां नीतू कपूर, बहन रिद्धिमा, भांजी और आलिया भट्ट के साथ एक ही फ्रेम में दिख रहे हैं।
"
"Shahzain Bugti, a cousin of Geneva-based Brahamdagh who has sought asylum in India, said at the annual convention of the Jamhoori Watan Party which was formed by his grandfather that the Bugti tribe would always stand in defence of Pakistan.
","जिनेवा में रहने वाले ब्रह्मदाग बुगती के रिश्तेदार शाहजैन ने जम्हूरी वतन पार्टी के वार्षिक सम्मेलन में कहा कि बुगती कबीला पाकिस्तान की रक्षा में हमेशा खड़ा रहेगा।
"
"When my grandfather died during my adolescence, I was living with my mother and stepfather.
","मातापिता का बचपन में ही देहांत हो गया था, तब से मैं अपनी मौसी व मौसा के साथ रहती हूं.
"
"His father Mansoor Ali Khan Patuadi and grandfather Iftikar Ali Khan both were cricketers, while his mother Sharmila Tagore is an actress.
","पिता मंसूर अली खान पटौदी एक मशहूर क्रिकेट खिलाड़ी थे, जबकि उनकी मां शर्मिला टैगोर हिन्दी फ़िल्मों की एक लोकप्रिय अभिनेत्री रही हैं।
"
"The police is interrogating the child’s uncle and grandfather.
","पुलिस मां और बहन से पूछताछ कर रही है।
"
"His father’s name was Krishna Damédar, and his grandfather was Vishnudaés.
","इनके बाबा का नाम वीरदांस एवं पिता का नाम श्यामदास था।
"
"His father’s name is Ahmad and grandfather’s name is 'Atlyyah.
","इनके पिताजी का नाम अमित एवं माता का नाम आशा पटेल है।
"
"The accused -- Gurpreet Singh and his grandfather Surjit Singh -- have been arrested on the charges of murder, rape and under other relevant sections of the Indian Penal Code (IPC) and the Protection of Children from Sexual Offences (POCSO) Act, police told PTI.
","पुलिस ने कहा कि गुरप्रीत सिंह और सुरजीत सिंह को हत्या, बलात्कार, और बाल यौन अपराध संरक्षण (पॉक्सो) अधिनियम के प्रावधानों के तहत गिरफ्तार किया है।
"
"Akash Ambani and Shloka Mehta recently became parents to a baby boy, and pictures of grandfather Mukesh Ambani holding the day-old baby have been floating on social media ever since.
","बीते कुछ घंटों से देश के बड़े बिजनेसमैन मुकेश अंबानी के बेटे आकाश अंबानी और श्लोका मेहता की शादी की कई तस्वीरें सोशल मीडिया पर वायरल हो रही हैं।
"
"Rai’s father Chandrika Rai is an RJD MLA and her grandfather Daroga Prasad Rai was also Chief Minister of the State.
","चंद्रिका राय परसा से उम्मीदवार हैं, इनके पिता दारोगा प्रसाद राय प्रदेश के मुख्यमंत्री रहे हैं.
"
"A short time later, grandfather passes away.
","कुछ ही देर में चाचा की मौत हो गई।
"
"I am going to become grandfather soon.
","मैं जल्द ही साठ का हो जाऊंगा ।
"
"As his grandfather Om Prakash Chautala and father Ajay Chautala languished in jail in a teacher recruitment scam, uncle Abhay Chautala took over the entire party, leaving him in the lurch.
","पार्टी सुप्रीमो ओमप्रकाश चौटाला और उनके बड़े बेटे अजल चौटाला शिक्षक भर्ती घोटाले में जेल गए तो पार्टी की कमान छोटे बेटे अभय चौटाला ने संभाली.
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","पिता का नाम बखतरामजी . था और माता का नाप्त देडजी।
"
"Both his father and grandfather were policemen.
","उनके पिता और बाबा दोनों पुलिसकर्मी थे।
"
"Then Arjuna saw, in both armies, fathers, grandfathers, sons, grandsons, fathers of wives, uncles, masters, brothers, companions, and friends.
","इसके बाद पृथापुत्र अर्जुन ने उन दोनों ही सेनाओं में स्थित ताऊ-चाचों को, दादों परदादों को, गुरुओं को, मामाओं को, भाइयों को, पुत्रों को, पौत्रों को तथा मित्रों को, ससुरों को और सुह्दों को भी देखा ।
"
"His father’s name was 'Uyaynah, and his grandfather’s name was Abu 'Imran Maymun.
","उनके पिता का नाम ए. नारायण अय्यर और मां अम्मिनी अम्माल थीं।
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","इनके पिता का नाम बालक्ृप्ण और माता का नाम लक्ष्म्यम्बा था।
"
"His father's name was Syed Muhammad Irfan and grandfather's Syed Muhammad Nur.
","उनके पिता राजा यशोवर्मा थे और उनके बाबा नरेन्द्र बलवर्मा थे।
"
"Her mother and grandfather died from the disease.
","उनकी मां और बड़ी बहन की इस वायरस के चलते मौत हो गई.
"
"His grandfather Om Prakash Chautala and father Ajay Chautala were convicted in a teachers recruitment scam.
","शिक्षक भर्ती घोटाले में ओमप्रकाश चौटाला व अजय सिंह चौटाला कानूनी गिरफ्त में हैं।
"
"About my father and grandfather.
","आहना और मेरे पिता के बारे में।
"
"Union minister G Kishan Reddy said that Rahul should ask his great grandfather Jawaharlal Nehru about who gave India's land to China.
","रेड्डी ने कहा कि राहुल को जवाहरलाल नेहरू से पूछना चाहिए कि चीन को भारत का क्षेत्र किसने दिया।
"
"His father Raj Kapoor and grandfather Prithviraj Kapoor were doyens of Bollywood.
","इनके पिता बॉलीवुड के जनक और भारत में फिल्मो की शुरुवात करने वाले पृथ्वीराज कपूर थे.
"
"But I know your grandfather.
","लेकिन मुझे अपनी जड़ें पता है।
"
"His father, late Justice S. N. Katju, was a former judge of the Allahabad High Court while his grandfather Kailash Nath Katju was one of India's leading lawyers.
","उनके चाचा जस्टिस बीएन काट्जू भी इलाहाबाद हाई कोर्ट के चीफ जस्टिस थे।
"
"According to a complaint by the girl's grandfather, the boy, who lives in the neighbourhood, allegedly raped the girl when she was alone in the house.
","पीड़िता के परिवार द्वारा पुलिस में दर्ज कराई शिकायत के अनुसार पड़ोस में रहने वाले युवक ने महिला से तब बलात्कार किया जब वह घर में अकेली थी।
"
"Mumbai: Actor Boman Irani has become a proud grandfather as his son Danesh and daughter-in-law Reah have welcomed their first child.
","मुंबई: अभिनेता बोमन ईरानी के बेटे और उनकी बहू रिया ने अपने पहले बच्चे का स्वागत किया है।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","उनके पिता का नाम ब्द्यानंद और उनकी माता का नाम सावित्री था।
"
"His father’s name was Habib and grandfather’s name was 'Amarah.
","इनके पिता का नाम सूजों और माता का अमरबाई था।
"
"After my grandfather died my father took over the business.
","पिता की मौत के बाद अंश ने कारोबार संभाला।
"
"Jitin Prasada's father Jitendra Prasada and grandfather Jyoti Prasad were Congress leaders.
","जितिन प्रसाद के पिता जितेंद्र प्रसाद कांग्रेस के बड़े नेता रहे हैं.
"
"His father’s name was Habib and grandfather’s name was 'Amarah.
","इनक पिता का नाम भीमा तथा माता का नाम गौरीबाई था ।
"
"Basically in the family mother, father, grandfather, grandmother, uncle, aunty, brother, sister, daughter and son are the members of the family.
","पारिवारिक सदस्यों में मां, पिता, भाई, बहन, बेटा, बेटी, पति और पत्नी।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","उनके पिताका नाभ माधबभट्ट और मात्ताका नाम औदेवी था।
"
"My grandfather had six sons.
","मेरे पिता सात भाई थे ।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","इसके पिता का नाम गोवर्धन और साता का नाम धतनवती था ।
"
"Teenager arrested for murder of grandfather
","पिता की हत्या के आरोप में युवक गिरफ्तार
"
"His grandfather immediately informed the police.
","पिता ने इसकी जानकारी तुरंत पुलिस को दी।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","इनके पिताका नाम कर्दस भौर माताका नाम देवह्ृति रहा।
"
"In Nagaur, BJP’s ally Hanuman Beniwal of the Rashtriya Jantantrik Party, is up against former Congress Parliament member, Jyoti Mirdha, whose grandfather, Nathu Ram Mirdha, was considered as one of Rajasthan’s tallest Jat leaders.
","नागौर में बीजेपी के सहयोगी राष्ट्रीय जनतांत्रिक पार्टी के नेता हनुमान बेनीवाल कांग्रेस के पूर्व सांसद ज्योति मिर्धा के खिलाफ हैं।
"
"After the death of her parents, she starts her life at her maternal grandfather’s house with her Mama and Mami.
","मां की मौत के बाद वह अपने भाई के साथ अपने सौतेले पिता के घर रहने लगी।
"
"The grandfather eventually died.
","फाइनली बुआ की जान आ गई।
"
"His father’s name was Lamarck and his grandfather's name was Methuselah.
","गदर के मां का नाम लच्चम्मा और पिता का नाम शेषय्या है।
"
"The girl had come to her grandfather’s house.
","लड़की अपने मामा के घर माटीगोड़ा आई हुई थी.
"
"Also read: Saif Ali Khan’s son Ibrahim proves he takes after his grandfather, seen playing gully cricket
","यह भी पढ़ें: क्रिकेट के मैदान में जमकर पसीना बहाते दिखे सैफ़ अली ख़ान के बेटे इब्राहिम, देखें तस्वीरें
"
"Both his father Ajay and grandfather are in jail.
","उसके पिता और चाचा जेल में बंद हैं।
"
