eng_Latn,hin_Deva
"According to Ahmedabad Mirror, the victim's sister-in-law used to provoke the accused against her.
","अहमदाबाद मिरर के मुताबिक, पीड़िता की ननद पति को उसके खिलाफ भड़काती है।
"
"Actress Neetu Kapoor, Rajiv's sister-in-law and Rishi Kapoor's wife expressed her condolences and shared a post on social media along with a picture of the late actor.
","दिवगंत अभिनेता ऋषि कपूर की पत्नी नीतू कपूर ने भी सोशल मीडिया के जरिए राजीव कपूर के निधन की पुष्टि की है और उन्‍हें अपनी श्रद्धांजलि दी है.
"
"The tribunal has also served similar notices to Nath’s wife Nilima Nath, his four brothers Matilal Nath, Pradip Nath, Jagdish Nath, Manik Nath and sister-in-law Rakhi Nath.
","ट्रिब्यूनल ने इस मामले में किशोर नाथ की पत्नी नीलिमा नाथ उनके चार भाइयों माटीलाल नाथ, प्रदीपनाथ, जगदीश नाथ मानिक नाथ को भी नोटिस भेजा है.
"
"The CBI sent notice to CM Mamata Banerjee's nephew and TMC leader Abhishek Banerjee's wife and sister-in-law in coal scam case.
","कोयला घोटाले में ममता बनर्जी के भतीजे अभिषेक की पत्नी को सीबीआई ने नोटिस जारी किया है।
"
"Actress Neetu Kapoor, Rajiv's sister-in-law and Rishi Kapoor's wife expressed her condolences and shared a post on social media along with a picture of the late actor.
","एक्टर ऋषि कपूर की मौत के दो दिन बाद उनकी पत्नी अभिनेत्री नीतू कपूर ने उन्हें विदाई देते हुए सोशल मीडिया पर उनकी फोटो पोस्ट की है।
"
"Cricketer Yuvraj Singh, mother Shabnam Singh and brother Zorawar Singh were booked under domestic violence by sister-in-law Akanksha Sharma.
","आकांक्षा ने युवराज सिंह , उनके भाई जोरावर सिंह और उनकी मां शबनम सिंह पर घरेलू हिंसा का आरोप लगाया है।
"
"Actor Kunaal Roy Kapur says that his family has become totally filmy as his brothers Aditya, Siddharth Roy Kapur and sister-in-law Vidya Balan all are working in Bollywood.
","सिद्धार्थ के भाई और विद्या बालन के देवर आदित्य रॉय कपूर व कुणाल रॉय कपूर बॉलीवुड एक्टर हैं।
"
"Salman’s entire family with sisters Alvira Khan Agnihotri, Arpita Khan Sharma, stepmother Helen, nephew Arhaan Khan, sister-in-law Seema Khan all were present at the bash.
","सेरेमनी फंक्शन में सलमान खान, सोहेल खान, सलीम खान, हेलन, सलमा खान, अलविरा समेत खान फैमिली के लगभग सभी मेंबर्स इवेंट में शामिल हुए।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","महिला के साथ मारपीट करने के आरोप में पुलिस ने पति, सास व ससुर के खिलाफ मामला दर्ज किया है।
"
"The CBI has also interrogated Abhishek Banerjee's sister-in-law in connection with the case.
","सीबीआई ने इस सिलसिले में अभिषेक बनर्जी की एक महिला रिश्तेदार से भी पूछताछ की है।
"
"Arbaaz was joined by sister-in-law Amrita Arora and her husband Shakeel Ladak.
","अमृता अरोड़ा और उनके पति शकील लद्दाक।
"
"Alcoholic man rapes mother, sister, sister-in-law; murdered by father
","शराबी ने नशे की हालत में कई बार किया मां, बहन और भाई की पत्नी के साथ रेप, परिवार वालों ने हत्या की
"
"Soha Ali Khan's brother Saif Ali Khan and sister-in-law Kareena Kapoor are the most loved Bollywood actors.
","सैफ अली खान की बहन और पटौदी परिवार की लाडली सोहा अली खान को बॉलीवुड एक्टर कुणाल खेमू से प्यार हो गया.
"
"Apart from a gorgeous looking Kareena Kapoor Khan, sister-in-law Karisma Kapoor and sister Soha Ali Khan with husband Kunal Kemmu attended the celebrations.
","सारा-इब्राहिम के अलावा सैफ की बर्थडे पार्टी में करीना की बहन करिश्मा कपूर, सैफ की बहन सोहा अली खा न-पति कुणाल खेमु भी मौजूद रहे।
"
"Recently, the actress shared a selfie with husband Vikrant Singh Rajput and sister-in-law Riya Singh.
","एक्ट्रेस ने हाल ही में अपने इंस्टाग्राम अकाउंट पर पति विक्रांत सिंह राजपूत के साथ कुछ फोटोज शेयर किए हैं।
"
"Madhu Kapur is the estranged sister-in-law of Yes Bank CEO Rana Kapoor.
","मधु येस बैंक के मुख्य कार्यपालक अधिकरी राणा कपूर की रिश्तेदार हैं.
"
"Priyanka Chopra and her husband Nick Jonas took to Instagram to share birthday greetings for their sister-in-law Danielle Jonas.
","निक के बड़े बाई केविन जोनस ने और उनकी उनकी पत्नी डेनियले जोनास ने अपनी-अपनी इंस्टाग्राम स्टोरी पर प्रियंका चोपड़ा को बर्थडे विश किया.
"
"Sophie Turner is all praise for sister-in-law Priyanka Chopra, says she is the biggest thing in India
","एक्ट्रेस प्रियंका चोपड़ा की जेठानी सोफी टर्नर ने जमकर उनकी तारीफ की
"
"Sophie, who is married to Joe Jonas, is sister-in-law to Priyanka Chopra and her husband Nick Jonas.
","यह जानकारी प्रियंका चोपड़ा की जेठानी सोफी टर्नर और उनके पति जो जोनस के बारे में है।
"
"And they might be your father, mother, sister-in-law, neighbour, whatever.
","फिर वे चाहे आपके माता-पिता, भाई-बहन, दोस्त, दादा-दादी, नाना-नानी आदि कोई भी हो सकता है।
"
"Actor Kunal Kemmu shared a photograph along with sister-in-law Kareena Kapoor Khan and gave a hilarious caption to it.
","कुणाल खेमू ने करीना कपूर के साथ शेयर की फोटो, लिखा मजेदार कैप्शन
"
"At the time of the incident, Saif Ali Khan was accompanied by wife Kareena Kapoor , sister-in-law Karisma Kapoor, friends Malaika Arora Khan, Amrita Arora and other friends.
","सैफ अली खान अपनी पत्नी करीना कपूर, करिश्मा कपूर, दोस्त मलाइका अरोड़ा खान, अमृता अरोड़ा तथा कुछ अन्य दोस्तों के साथ ताज होटल में गए थे।
"
"Soha Ali Khan recently took to social media and shared an adorable family photo featuring her mother Sharmila Tagore, brother Saif Ali Khan, sister-in-law Kareena Kapoor and kids Sara, Ibrahim and Taimur.
","सोहा अली खान ने शर्मिला टैगोर, सारा-इब्राहिम, सैफ-करीना और तैमूर के साथ शेयर की खूसबूरत तस्वीर
"
"Man leaves wife at Railway Station, disappears with sister-in-law !
","रेलवे स्टेशन पर पत्नी को छोड़ कर फरार हुआ पति
"
"The police have lodged a case against three people - her husband, father-in-law and sister-in-law - in connection with the incident.
","पुलिस ने महिला की तहरीर पर पति, ससुर व सास सहित ससुराल के तीन व्यक्तियों के विरुद्ध दहेज़ उत्पीड़न का मुकदमा दर्ज कर मामले की तफ्तीश शुरू कर दी है।
"
"Kareena Kapoor Khan pens a touching birthday note for sister-in-law Soha Ali Khan with a priceless photo from her wedding day
","सोहा अली खान के जन्मदिन पर करीना कपूर ने शेयर की थ्रोबैक फोटो, लिखा स्पेशल मैसेज
"
"""Confirming reports of his sister-in-law's death, Sanjay Kapoor told The Indian Express """"""""Yes, it is true that Sridevi passed away"""""""".""
","श्रीदेवी के निधन की खबर की पुष्टि करते हुए उनके देवर संजय कपूर ने आईएएनएस को बताया, ”हां, यह सच है।
"
"Saba Ali Khan not only shares a warm bond with her siblings, Saif Ali Khan and Soha Ali Khan but also her sister-in-law, Kareena Kapoor Khan and brother-in-law, Kunal Kemmu.
","सारा अली खान (Sara Ali Khan) के साथ ही नहीं करीना कपूर खान और सैफ अली खान के साहेबजादे अपनी बुआ सोहा अली खान और फूफा कुणाल खेमू की बिटिया इनाया खेमू के साथ भी नजर आ रहे हैं.
"
"Also read: Saif Ali Khan gave a special gift to sister-in-law Karisma Kapoor at his wedding with Kareena Kapoor
","ALSO READ: करीना कपूर ने सैफ अली खान को जन्मदिन पर दिया खास तोहफा, शेयर किया वीडियो
"
"Rashtriya Janata Dal (RJD) supremo Lalu Prasad's estranged daughter-in-law Aishwarya has lodged an FIR in Patna, accusing the former chief minister and her mother-in-law Rabri Devi, eldest sister-in-law Misa Bharti and husband Tej Pratap of harassing and assaulting her.
","राजद प्रमुख लालू प्रसाद की बहु ऐश्वर्या राय ने अपनी सास और पूर्व मुख्यमंत्री राबडी देवी, पति तेजप्रताप यादव और बडी ननद मीसा भारती सहित पांच लोगों के खिलाफ अपने साथ कथित मारपीट को लेकर प्राथमिकी दर्ज करायी है।
"
"Sophie, who is married to Joe Jonas, is sister-in-law to Priyanka Chopra and her husband Nick Jonas.
","सोफी फेमस बॉलीवुड एक्ट्रेस प्रियंका चोपड़ा के हसबैंड निक जोनस के भाई की वाइफ हैं।
"
"The birthday bash was attended by his children Sara and Ibrahim along with sister Soha Ali Khan and sister-in-law Karisma Kapoor.
","सैफ के जन्मदिन पर उनकी बहन सोहा अली खान, कुणाल केमू, बेटी सारा अली खान, बेटा इब्राहिम अली खान और करिश्मा कपूर मौजूद रहीं।
"
"Maken alleged that the names of the Chief Minister, his wife and sister-in-law were in a diary recovered from one of the accused by the ACB during the raids.
","उन्होंने आरोप लगाया कि छापों के दौरान एसीबी की ओर से आरोपियों में से एक से बरामद की गई डायरी में मुख्यमंत्री, उनकी पत्नी और एक अन्य रिश्तेदार के नाम हैं।
"
"There are mother, father, two brothers, two sisters, sister-in-law and six childres. in the house.
","घर में माता-पिता, भाई, दो बेटी व पत्नी समेत छह सदस्य रहते हैं।
"
"Sophie, who is married to Joe Jonas, is sister-in-law to Priyanka Chopra and her husband Nick Jonas.
","सोफी टर्नर प्रियंका चोपड़ा के जेठ जो जोनस की मंगेतर हैं।
"
"The CBI has also questioned Trinamool COngress MP Abhishek Banerjee’s wife Rujira Banerjee and his sister-in-law Menka Gambhir in connection with the case.
","जांच के दौरान तृणमूल कांग्रेस के नेता अभिषेक बनर्जी की पत्नी रुजिरा बनर्जी व उनके दूसरे रिश्तेदारों से भी पूछताछ हो चुकी है.
"
"The girl's sister-in-law died from a gunshot wound.
","गोली लगने से युवती के भाई की मौत हो गई.
"
"Tagging his brother and sister-in-law, Ayushmann captioned the photo, ""Baby shower scenes.
","आयुष्मान ने अपने भाई को टैग करते हुए फोटो को कैप्शन दिया, “बेबी शॉवर सीन”.
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","पुलिस ने पति, सास, ससुर और ननद के खिलाफ केस दर्ज किया है।
"
"Akshay's mother Reena Kapoor is Anil and Boney Kapoor's sister and Sridevi's sister-in-law.
","उनकी माँ रीना मारवाह सुरिन्दर कपूर की सुपुत्री अर्थात् बोनी कपूर, अनिल कपूर और संजय कपूर की बहन हैं।
"
"At Sonam Kapoor's reception, Rishi Kapoor reportedly got into an ugly spat with Salman Khan's sister-in-law Seema Khan (Sohail Khan's wife).
","सोनम कपूर के रिसेप्शन वाले दिन ऋषि कपूर और सोहेल कपूर की पत्नी सीमा खान के बीच बहस हो गई थी।
"
"According to the Ghaziabad police, the man had planned the robbery to kill his wife due to relations with his sister-in-law.
","गाजियाबाद पुलिस की माने तो ज्योति ने ही अपने पति के कत्ल की साजिश रची है।
"
"Rashtriya Janata Dal (RJD) supremo Lalu Prasad's estranged daughter-in-law Aishwarya had lodged an FIR in Patna, accusing the former chief minister and her mother-in-law Rabri Devi, eldest sister-in-law Misa Bharti and husband Tej Pratap of harassing and assaulting her.
","इससे पहले ऐश्वर्या राय ने तेजप्रताप की मां और बिहार की पूर्व मुख्यमंत्री राबड़ी देवी, पति तेजप्रताप यादव औऱ उनकी बड़ी बहन मीसा भारती के खिलाफ घरेलू हिंसा का मामला दर्ज कराया है।
"
"Her sister-in-law Tina, who is the wife of Anil Ambani, was also present.
","उनकी पत्नी टीना अंबानी भी साथ में थीं।
"
"Game of Thrones star Sophie Turner not only bonds well with sister-in-law and actress Priyanka Chopra but also maintains a good rapport with her mother Madhu Chopra.
","'गेम ऑफ थ्रोन्स' स्टार सोफी टर्नर के संबंध न केवल उनकी देवरानी और अभिनेत्री प्रियंका चोपड़ा के साथ अच्छे हैं, बल्कि प्रियंका की मां मधु चोपड़ा के साथ भी उनका काफी अच्छा रिश्ता है।
"
"Court absolves man of charges relating to murdering sister-in-law
","न्यायालय ने पत्नी की हत्या के आरोप से व्यक्ति को किया बरी
"
"The CBI has also questioned Trinamool Congress MP Abhishek Banerjee’s wife Rujira Banerjee and his sister-in-law Menka Gambhir in connection with the illegal coal smuggling case.
","इधर, अवैध कोयला खनन और तस्करी मामले में केंद्रीय अन्वेषण ब्यूरो (सीबीआइ) अभिषेक बनर्जी की पत्नी रुजिरा बनर्जी और उनके रिश्तेदारों से भी पूछताछ कर चुकी है.
"
"Apart from Jayalalithaa, her close aide Sasikala, Sasikala's nephew V Sudhakaran and her sister-in-law Ilavarasi have also been named in the case.
","इस मामले में जयललिता की सहयोगी शशिकला, उनकी रिश्तेदार वी एन सुधाकरण और इलावरसी को भी दोषी करार दिया गया है।
"
"Apart from his stunning wife, Kareena Kapoor Khan, sister-in-law Karisma Kapoor was present too.
","करीना के साथ उनकी बहन करिश्मा कपूर की मौजूदगी ने भी ध्यान खींचा।
"
"The child’s parents, residents of west Delhi’s Netaji Subhash Place, used to go out for work and leave their daughter in the custody of their sister-in-law.
","पुलिस के मुताबिक उत्तरी दिल्ली स्थित नेताजी सुभाष प्लेस निवासी बच्ची के माता-पिता काम पर जाया करते थे और बेटी को अपनी रिश्तेदार के पास छोड़ जाया करते थे।
"
"The child's parents used to go out for work and leave their daughter in the custody of their sister-in-law.
","इस बच्ची के माता पिता अपनी बच्ची को अपनी एक रिश्तेदार के पास छोड़कर काम पर जाते थे.
"
"The CBI has also questioned Trinamool COngress MP Abhishek Banerjee’s wife Rujira Banerjee and his sister-in-law Menka Gambhir in connection with the case.
","इसी केस में सीबीआई के अधिकारियों की टीम टीएमसी सांसद अभिषेक बनर्जी की पत्नी रुजिरा बनर्जी से भी पूछताछ कर चुकी है।
"
"A case has been registered against the woman's husband, father-in-law, mother-in-law and sister-in-law, the police added.
","महिला की शिकायत पर पुलिस ने पति, सास व ससुर के खिलाफ मामला दर्ज किया है।
"
"Her sister-in-law Tina, who is the wife of Anil Ambani, was also present.
","उनके साथ यहां उनकी पत्नी टीना अंबानी भी थीं.
"
"ALSO READ | Sameer Wankhede's sister-in-law files complaint against Nawab Malik, claims NCP leader outraged her modesty
","होम देश NCB अधिकारी समीर वानखेड़े की बहन ने NCP नेता नवाब मलिक के खिलाफ दर्ज कराई आपराधिक शिकायत
"
"The CBI has also questioned Trinamool Congress MP Abhishek Banerjee's wife Rujira and his sister-in-law Menaka Gambhir in connection with the case.
","सीबीआई ने तृणमूल कांग्रेस के सांसद एवं ममता के भतीजे अभिषेक बनर्जी की पत्नी रुजिरा एवं उनकी पत्नी की बहन मेनका गंभीर से भी इस मामले में हाल में पूछताछ की थी।
"
"My wife, sister-in-law and her daughter died on the spot.
","दामाद, बेटी और सास की करंट लगने से मौके पर ही मौत हो गई है।
"
"In the cookies of life, sisters-in-law are the chocolate chips.
","ज़िंदगी के कुकीज़ में, बहनें चॉकलेट चिप्स हैं।
"
"She is bright and beautiful, thoughtful, funny, caring, has the soul of a poet, artistic talents, good friends and is close to her parents, brothers and sisters-in-law and her seven nieces and nephews.
","वह उज्ज्वल और सुंदर, विचारशील, हास्यास्पद, देखभाल करने वाली, एक कवि, कलात्मक प्रतिभा, अच्छे दोस्त की आत्मा है, और अपने माता-पिता, भाइयों और बहनों के करीब है, और उसकी सात भतीजी और भतीजे हैं।
"
"She is bright and beautiful, thoughtful, funny, caring, has the soul of a poet, artistic talents, good friends, and is close to her parents, brothers and sisters-in-law, and her seven nieces and nephews.
","वह उज्ज्वल और सुंदर, विचारशील, हास्यास्पद, देखभाल करने वाली, एक कवि, कलात्मक प्रतिभा, अच्छे दोस्त की आत्मा है, और अपने माता-पिता, भाइयों और बहनों के करीब है, और उसकी सात भतीजी और भतीजे हैं।
"
"They have discovered several loopholes in the existing Indian judicial system and are using the dowry laws to harass all or most of the husband's family that includes mothers, sisters, sisters-in-law, elderly grandparents, disabled individuals and even very young children.
","टेबल. वे मौजूदा भारतीय न्यायिक व्यवस्था में कई कमियां की खोज की है और दहेज नियमों का उपयोग करने के लिए सभी या परेशान पति के परिवार कि माताओं, बहनों, शामिल हैं का सबसे बहनों जी, बुजुर्ग दादा दादी, विकलांग व्यक्तियों और भी बहुत छोटे बच्चों में.
"
"· Mostly women of all ages (unmarried, married sisters of the husband, his mother and sisters-in-law, elderly grandmothers and aunts)
","• सभी उम्र के अधिकतर महिलाओं (अविवाहित, पति की शादी और गर्भवती बहनों, उनकी मां और बहनों जी, बुजुर्ग दादी और चाची में)
"
"• Mostly women of all ages (unmarried, married and pregnant sisters of the husband, his mother and sisters-in-law, elderly grandmothers and aunts)
","• सभी उम्र के अधिकतर महिलाओं (अविवाहित, पति की शादी और गर्भवती बहनों, उनकी मां और बहनों जी, बुजुर्ग दादी और चाची में)
"
"• Mostly women of all ages (unmarried, married sisters of the husband, his mother and sisters-in-law, elderly grandmothers and aunts)
","• सभी उम्र के अधिकतर महिलाओं (अविवाहित, पति की शादी और गर्भवती बहनों, उनकी मां और बहनों जी, बुजुर्ग दादी और चाची में)
"
"The two are sisters-in-law.
","दोनों सगी बहनें हैं.
"
"Actors Taapsee Pannu and Bhumi Pednekar will be seen as Shooter Dadis and sisters-in-law Chandro Tomar and Prakashi Tomar respectively, in their upcoming film, Saand Ki Aankh .
","गाने में भूमि पेडनेकर और तापसी पन्नू शूटर दादी चंद्रो तोमर और प्रकाशी तोमर के किरदार में नजर आ रही हैं।
"
"“She has named her mother in-law, Sindhu Survase, husband Suresh Govind Survase, sisters-in-law Ujwala Pawar and Jyoti Ashok Kadam, and her mother-in-law’s sister Sarita Mane for the alleged torture.
","वहीं महिला ने अपनी सास सिंधु सुर्वासे पति सुरेश गोविंद सुर्वासे, अपने दोनों ननदों उज्ज्वला पवार और ज्योति अशोक कदम, सास की बहन सरिता माने और सरिता के पति सुभाष माने पर प्रताड़ित करने का आरोप लगाया है।
"
"According to the petitioner, his mother and sisters-in-law were present, along with his father, in the house at the time of the incident.
","पीड़िता द्वारा दर्ज शिकायत के मुताबिक, घटना के वक्त पीड़िता के माता-पिता घर पर नहीं थे. घर में पीड़िता और उसके भाई बहन भी थे।
"
"Beside her stood her sisters-in-law Anupama Yadav and Seema Singh, pointing towards their husbands — Vinod Kumar Yadav and Nirankar Yadav — sobbing uncontrollably, as their children watched helplessly.
","उसके पास खड़ी थीं उसकी देवरानी और जिठानी, अनुपमा यादव और सीमा सिंह, जो अपने पतियों – विनोद कुमार यादव और निरंकार यादव- की ओर इशारा करती हुईं बुरी तरह रो रहीं थीं, और उनके बच्चे बेबसी से उन्हें ताक रहे थे.
"
"The two are sisters-in-law.
","दोनों मामा भांजे हैं।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","मामले में मृतक की पत्नी, उसके प्रेमी और सहयोगी को पुलिस ने गिरफ्तार कर लिया है।
"
"“She has named her mother in-law, Sindhu Survase, husband Suresh Govind Survase, sisters-in-law Ujwala Pawar and Jyoti Ashok Kadam, and her mother-in-law’s sister Sarita Mane for the alleged torture.
","महिला ने अपना सास सिंधु सुर्वासे पति सुरेश गोविंद सुर्वासे, अपने दोनों ननदों उज्ज्वला पवार और ज्योति अशोक कदम, सास की बहन सरिता माने और सरिता के पति सुभाष माने पर प्रताड़ित करने का आरोप लगाया है.
"
"The new rules do not consider grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-laws and sisters-in-law, fiancees or other extended family members to be close relationships, the news agency reported.
","नए वीजा मानदंड के अनुसार दादा-दादी, पोते-पोतियां , चाचा, चाची, भांजा-भांजी, भतीजी-भतीजी, देवर-देवरानी, जेठ-जिठानी, साला, उसकी पत्नी, मंगेतर और विस्तारित परिवार के अन्य सदस्यों को निकट संबंधी नहीं माना जाएगा।
"
"Directed by Tushar Hiranandani, the film is based on the lives of sisters-in-law Chandro Tomar and Prakashi Tomar.
","तुषार हीरानंदानी निर्देशित ये फिल्म रिएल लाइफ शूटर्स चंद्रो तोमर और उनकी बहन प्रकाशी तोमर की जिंदगी पर आधारित है.
"
"Priyanka Chopra shared photos with sisters-in-law Sophie Turner and Daniella.
","Priyanka Chopra: प्रियंका चोपड़ा ने अपनी दोनों जेठानियों सोफी टर्नर और डेनियल जोनस के साथ सेल्फी शेयर की हैं.
"
"The two are sisters-in-law.
","यह दोनों सगी बहनें हैं।
"
"The two are sisters-in-law.
","दोनों सगी बहनें है।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","शहीद जगसीर के परिवार में पत्नी महिंदर पाल कौर, बेटियां नगम जीत कौर, गुरनीत कौर और बेटा जगदीश सिंह, मां गुरमीत कौर, पिता अमरजीत सिंह, बहन पवनदीप कौर और भाई जसबीर सिंह हैं।
"
"The new rules do not consider grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-laws and sisters-in-law, fiancees or other extended family members to be close relationships, the news agency reported.
","नए दिशा निर्देशों के अनुसार दादा-दादी, पोते-पोतियां, चाचा, चाची, भांजा-भांजी, भतीजा- भतीजी, देवर देवरानी, जेठ- जिठानी, साला और उसकी पत्नी, मंगेतर तथा विस्तारित परिवार के अन्य सदस्यों को निकट संबंधी नहीं माना जाएगा।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने हत्या की आरोपी पत्नी और उसके दो प्रेमी युवकों को गिरफ्तार कर लिया है।
"
"His sisters-in-law (wife’s sisters) opposed the proposed sale.
","उनकी पत्नी की बहनों ने प्रस्तावित बिक्री का विरोध किया।
"
"His mother Salma Khan, step-mother Helen, brothers Sohail and Arbaaz, sisters-in-law Seema Khan and Malaika Arora Khan, sister Alvira and brother-in-law Atul Agnihotri were in attendance at the launch.
","जन्मदिन समारोह में उनके पिता और लेाक सलीम खान, मां सलमा, हेलेन, भाई सोहैल और अरबाज खान, बहन अलवीरा और अर्पिता मौजूद थीं।
"
"Priyanka Chopra with her sisters-in-law Danielle and Sophie
","अपनी दोनों जेठानी सोफी और डेनियल के साथ प्रियंका चोपड़ा।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने इसे हत्या बताते हुए मृतक की पत्नी सहित उसके दो साथियो को गिरफ्तार किया है.
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने हत्या के आरोप में मृतक की पत्नी, उसके प्रेमी एवं उसके दोस्त को गिरफ्तार कर लिया है।
"
"The new rules do not consider grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-laws and sisters-in-law, fiancees or other extended family members to be close relationships, the news agency reported.
","नए दिशानिर्देशों के अनुसार दादा-दादी, पोते-पोतियां , चाचा, चाची, भांजा-भांजी, भतीजा- भतीजी, देवर देवरानी, जेठ- जिठानी, साला और उसकी पत्नी, मंगेतर तथा विस्तारित परिवार के अन्य सदस्यों को निकट संबंधी नहीं माना जाएगा।
"
"After marriage, when Veeravati was with her parents, she observed Karwa Chauth fasting for the long life of her husband along with her sisters-in-laws.
","शादी के बाद वीरावती जब अपने माता-पिता के यहाँ थी तब उसने अपनी भाभियों के साथ पति की लम्बी आयु के लिए करवा चौथ का व्रत रखा।
"
"His mother Salma Khan, step-mother Helen, brothers Sohail and Arbaaz, sisters-in-law Seema Khan and Malaika Arora Khan, sister Alvira and brother-in-law Atul Agnihotri were in attendance at the launch.
","सलमान की फैमिली से पिता सलीम खान, मां सुशीला चरक, सौतेली मां हेलन, भाई सोहेल और अरबाज, बहन अलविरा और अर्पिता, बहनोई अतुल अग्निहोत्री और आयुष शर्मा, भांजी एलीजा अग्निहोत्री इस सेलिब्रेशन का हिस्सा बने।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","इस हत्याकांड का खुलासा करते हुए पुलिस ने मृतक की पत्नी व भाई सहित दो साथियों को पकड़कर जेल भेज दिया था।
"
"However, the agency said, that in spite of repeated opportunities given to his father-in-law and sisters-in-law, they failed to justify the sources of funds to acquire the property.
","हालांकि, एजेंसी ने कहा कि उनके ससुर व संबंधियों को बार-बार अवसर दिए जाने के बाद भी संपत्ति हासिल करने के लिए वह धन का उचित स्रोत बताने में विफल रहे।
"
"Her sisters-in-law Sridevi and Maheep Kapoor joined actresses Shilpa Shetty, Raveena Tandon, Neelam Kothari and others for the celebration.
","अन्य बॉलीवुड की यमी मम्मियों में शिल्पा शेट्टी, करिश्मा कपूर, रवीना टंडन ने भी अपने बच्चों के साथ पार्टी की शोभा बढ़ाई।
"
"The complainant has accused her husband, mother-in-law, father-in-law, one brother-in-law and two sisters-in-law of subjecting her to torture.
","पीड़िता ने अपने पति, सास, तीन ननद, दो देवर, एक ननदोई पर प्रताड़ित करने का आरोप लगाया है।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने हत्या का पर्दाफाश कर वारदात में शामिल आरोपी पत्नी, उसके प्रेमी और दो साथियों को गिरफ्तार कर लिया।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","पुलिस ने मृतका के पति जसबीर सिंह, सास सुरजीत कौर व जेठानी परमजीत कौर पर हत्या का मामला दर्ज किया है।
"
"Kareena has a very good understanding with both of her sisters-in-law — Saba and Soha Ali Khan.
","करीना का अपनी ननदों सबा और सोहा अली खान दोनों से काफी अच्छी अंडरस्टैंडिग है.
"
"The two are sisters-in-law.
","वह दोनों सगी बहनें हैं।
"
"His mother Salma Khan, step-mother Helen, brothers Sohail and Arbaaz, sisters-in-law Seema Khan and Malaika Arora Khan, sister Alvira and brother-in-law Atul Agnihotri were in attendance at the launch.
","डिनर पार्टी में सलमान के पिता सलीम खान, मां सलमा, मां हेलन, उनकी बहन अलवीरा और पति अतुल अग्निहोत्री और सोहेल खान भी मौजूद रहे.
"
"The two are sisters-in-law.
","ये दोनों सगी बहनें हैं।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने इस हत्याकांड का खुलासा करते हुए पत्नी, प्रेमी और उसके दो साथियों को अरेस्ट कर लिया है।
"
"The two are sisters-in-law.
","ये दोनों सगी बहनें हैं.
"
"The complainant has accused her husband, mother-in-law, father-in-law, one brother-in-law and two sisters-in-law of subjecting her to torture.
","पीडि़ता ने अपने पति, सास, तीन ननद, दो देवर, एक ननदोई पर प्रताडि़त करने का आरोप लगाया है।
"
"That includes grandparents, brothers- and sisters-in-law, aunts, uncles and cousins.
","इसमें दादा, नाती-पोते, चाचा-चाची, मामा, मौसी आदि संबंधियों को बाहर रखा गया है।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने मृतक की पत्नी, उसके प्रेमी और दो अन्य लोगों को अरेस्ट कर लिया है।
"
"The police arrested the deceased's wife, his two sisters-in-law and their common friend in connection with the murder.
","पुलिस ने मृतक की पत्नी, उसके प्रेमी और सहयोगी को गिरफ्तार कर लिया।
"
"Police has booked the deceased woman's father-in-law Amarjit Singh, mother in-law Surjit Kaur, sisters-in-law Gurdeep Kaur, Jaswinder Kaur and husband Jatinderpal Singh.
","पुलिस ने विवाहिता के भाई की शिकायत पर पति सूरज सिंह ,सास अमरजीत कौर,ससुर जसवीर सिंह व देवर गुरदित्त सिंह के खिलाफ मामला दर्ज कर लिया है।
"
"Both of his sisters-in-law are also doctors.
","उनकी दोनों बहनें भी डॉक्टर हैं.
"
"The new rules do not consider grandparents, grandchildren, aunts, uncles, nieces, nephews, cousins, brothers-laws and sisters-in-law, fiancees or other extended family members to be close relationships, the news agency reported.
","नए दिशानिर्देशों के अनुसार दादा-दादी, पोते-पोतियां, चाचा, चाची, भांजा-भांजी, भतीजा-भतीजी, देवर देवरानी, जेठ-जिठानी, साला और उसकी पत्नी, मंगेतर तथा विस्तारित परिवार के अन्य सदस्यों को निकट संबंधी नहीं माना जाएगा।
"
