eng_Latn,mal_Mlym
"The other two individuals mentioned in the chargesheet have been identified as Yash Thakur alias Arvind Shrivastava, who reportedly resides in Singapore, and Pradeep Bakshi, Raj Kundra's London-based brother-in-law.
","സിംഗപൂരില്‍ താമസമാക്കിയ യഷ് താക്കൂര്‍ അഥവാ അരവിന്ദ് ശ്രീവാസ്തവ, ലന്‍ഡനില്‍ താമസമാക്കിയ രാജ് കുന്ദ്രയുടെ ബന്ധു പ്രദീപ് ബക്ഷി എന്നിവരുടെ പേരുകളും കുറ്റപത്രത്തില്‍ ഉള്‍പെടും.
"
"The training camp was led by Maulana Yusuf Azhar alias Ustad Ghauri, who is Jaish chief Masood Azhar's brother-in-law.
","ജെയ്‌ഷെ തലവന്‍ മൗലാന മസൂദ് അസറിന്റെ ഭാര്യാ സഹോദരന്‍ ഉസ്താദ് ഘൗരി എന്ന പേരിലറിയപ്പെടുന്ന മൗലാന യൂസുഫ് അസ്ഹറാണ് ഈ പരിശീലന ക്യാമ്പുകള്‍ക്ക് നേതൃത്വം കൊടുത്തിരുന്നത്.
"
"Sridevi's brother-in-law Sanjay Kapoor revealed that the actress had no history of a heart disease.
","അന്തരിച്ച നടി ശ്രീദേവിയ്ക്ക് ഹൃദയ സംബന്ധമായ അസുഖമൊന്നും ഉണ്ടായിരുന്നില്ലെന്ന് സഞ്ജയ് കപൂര്‍.
"
"Rahul Gandhi was accompanied by mother Sonia Gandhi, sister Priyanka Gandhi Vadra and brother-in-law Robert Vadra to the collectorate to file his nomination papers.
","അമ്മ സോണിയ ഗാന്ധി, സഹോദരി പ്രിയങ്ക ഗാന്ധി, സഹോദരി ഭർത്താവ് റോബർട്ട് വാദ്ര എന്നിവർക്കൊപ്പമെത്തിയാണ് രാഹുൽ പത്രിക സമർപ്പിച്ചത്.
"
"Jayadev is known to be very close to his brother-in-law, Telugu actor Mahesh Babu.
","തന്റെ സഹോദരൻ തെലുങ്ക് നടൻ മഹേഷ് ബാബുവുമായി വളരെ അടുപ്പമുള്ളയാളാണ് അദ്ദേഹം.
"
"However, O P Singh, an IPS officer and brother-in-law of Rajput, had sent some WhatsApp messages to the then DCP Zone 9 regarding this matter, the Mumbai police said.
","എന്നാൽ, ഐപിഎസ് ഉദ്യോഗസ്ഥനും സുശാന്തിന്റെ സഹോദരീ ഭർത്താവുമായ ഒ പി സിംഗ് ഇക്കാര്യത്തിൽ അന്നത്തെ സോൺ 9 ഡിസിപിയ്ക്ക് ചില വാട്ട്‌സ്ആപ്പ് സന്ദേശങ്ങൾ അയച്ചിരുന്നുവെന്ന് മുംബൈ പോലീസ് പറഞ്ഞു.
"
"Youth hacked to death by brother-in-law over ‘family dispute’
","കുടുംബവഴക്കിനെത്തുടര്‍ന്ന് ജ്യേഷ്ഠന്റെ കുത്തേറ്റ് യുവാവിന് ദാരുണാന്ത്യം
"
"A case of murder was registered against six persons -- Sheetal's mother Suman, her father Ravindra, uncles Sanjay and Om Prakash, cousin Parvesh and brother-in-law Ankit.
","സംഭവത്തിൽ ശീതളിന്റെ പിതാവ് രവീന്ദർ ചൗധരി, മാതാവ് സുമൻ, അമ്മാവൻ സഞ്ജയ്, ബന്ധുക്കളായ ഓംപ്രകാശ്, പർവേശ്, അങ്കിത് എന്നിവരെ അറസ്റ്റ് ചെയ്തിട്ടുണ്ട്.
"
"The police arrested the youth along with his brother and brother-in-law.
","വര്‍തികയെയും ഒപ്പമുണ്ടായിരുന്ന യുവാവിനെയും പൊലിസ് അറസ്റ്റ്‌ചെയ്തു.
"
"Indian Air Force-led air strike that demolished one of the major Jaish-e-Mohammed (JeM) training camps in Balakot was being headed by the brother-in-law of JeM chief Masood Azhar, Yousuf Azhar.
","ജെയ്‌ഷെ തലവന്‍ മസൂദ് അസഹറിന്റെ അടുത്ത ബന്ധു ഉസ്താദ് ഖോറിയെന്ന യൂസഫ് അസഹറിന്റെ നേതൃത്വത്തിലുള്ള വന്‍ഭീകരപരിശീലനകേന്ദ്രമാണ് ബാലാക്കോട്ടില്‍ ഇന്ത്യന്‍ വ്യോമ സേന തകര്‍ത്തതെറിഞ്ഞത്.
"
"Businessman Nitin Sandesara, his wife Dipti Sandesara and brother-in-law Hitesh Patel are wanted in India in connection with a banking fraud to the tune of Rs 15,600 crore.
","15,600 കോടി രൂപയുടെ ബാങ്കിംഗ് തട്ടിപ്പുമായി ബന്ധപ്പെട്ട് വ്യവസായി നിതിന്‍ സന്ദേസര, ഭാര്യ ദിപ്തി സന്ദേശര, സഹോദരന്‍ ഹിതേഷ് പട്ടേല്‍ എന്നിവരെ ഇന്ത്യയില്‍ എത്തിക്കാന്‍ ആവശ്യപ്പെട്ടിരുന്നു.
"
"Sridevi's brother-in-law and actor Sanjay Kapoor said she had no history of heart ailment.
","അതേസമയം, ശ്രീദേവിക്ക് ഹൃദയസംബന്ധമായ അസുഖങ്ങള്‍ ഉണ്ടായിരുന്നതായി അറിവില്ലെന്നു ഭര്‍ത്താവിന്റെ സഹോദരനും ബോളിവുഡ് നടനുമായ സഞ്ജയ് കപൂര്‍ അറിയിച്ചു.
"
"An altercation between his wife and his brother-in-law broke out which eventually led to his murder.
","യുവതിയും ഭര്‍ത്താവും തമ്മിലുണ്ടായ വഴക്ക് ഒടുവില്‍ കൊലപാതകത്തില്‍ കലാശിയ്ക്കുകയായിരുന്നു.
"
"The pleas were moved by Anupama’s father PS Jayachandran, mother Smitha, sister Anju, brother-in-law Arun and two CPI(M) functionaries who are connected to Jayachandran.
","അനുപമയുടെ അച്ഛനും സിപിഎം നേതാവുമായ ജയചന്ദ്രൻ, അമ്മ,സഹോദരി, സഹോദരീ ഭർത്താവ്, ജയചന്ദ്രന്റെ രണ്ട് സുഹൃത്തുക്കൾ എന്നിവർക്കെതിരെയാണ് കേസെടുത്തത്.
"
"Sridevi's family including her husband Boney Kapoor, children Janhvi and Khushi and brother-in-law Anil Kapoor attended the puja.
","ശ്രീദേവിയുടെ ഭര്‍ത്താവ് ബോണി കപൂറിന്‍റെ സഹോദരന്‍ അനില്‍ കപൂര്‍, ശ്രീദേവിയുടെ മക്കളായ ജാന്‍വി, ഖുഷി എന്നിവര്‍ വിമാനത്താവളത്തിലെത്തി മൃതദേഹം ഏറ്റുവാങ്ങി.
"
"Aditya is the son of the late minister Jeevaraj Alva and the brother-in-law of Bollywood star Vivek Oberoi.
","ബോളിവുഡ് നടൻ വിവേക് ഒബ്‌റോയിയുടെ ഭാര്യാ സഹോദരനും കർണാടക മുന്മന്ത്രി ജീവരാജ് ആൽവയുടെ മകനുമാണ് ആദിത്യ ആൽവ.
"
"Also present at the bash were Kareena’s father Randhir Kapoor, Saif’s daughter Sara, his brother-in-law Kunal Kemmu, the actress’ cousin Armaan Jain, aunt Reema Kapoor and her close friends-- Amrita Arora and Malaika Arora.
","അച്ഛൻ രൺധീർ കപൂർ, സഹോദരീ ഭർത്താവ് കുനാൽ കേമു, കസിൻ അർമാൻ ജെയിൻ, റീമ കപൂർ, ഉറ്റ സുഹൃത്തുക്കളായ അമൃത അറോറ, മലൈക അറോറ എന്നിവരാണ് ആഘോഷത്തിൽ പങ്കെടുത്തത്.
"
"Kiran's sister, brother-in-law and close relatives will be interrogated in Kiran's presence.
","കിരണിന്റെ സാന്നിധ്യത്തിൽ സഹോദരിയെയും സഹോദരീഭർത്താവിനെയും അടുത്ത ബ/ന്ധുക്കളെയും ചോദ്യംചെയ്യും.
"
"His sister, brother-in-law and mother were in the house at that time.
","ഈ സമയം സഹോദരിയും സഹോദരീ ഭര്‍ത്താവും വീട്ടിലുണ്ടായിരുന്നു.
"
"Walking through jungles and steep slopes, Abrar and his brother-in-law trekked 70 kilometres to reach Shopian, where their relative Imtiyaz was working as a labourer.
","കാടിനകത്തുകൂടി അബ്രാറും സഹോദരനും 70 കിലോമീറ്റർ ട്രെക്കിംഗ് നടത്തി ഷോപിയാനിലെത്തിയത് അവിടെ അവരുടെ ബന്ധു ഇംതിയാസ് ജോലി ചെയ്യുന്നുണ്ട്.
"
"UPA chairperson Sonia Gandhi, Congress General Secretary Priyanka Gandhi Vadra and his brother-in-law Robert Vadra accompanied Gandhi.
","ഉത്തര്‍പ്രദേശ് കോണ്‍ഗ്രസ് അധ്യക്ഷന്‍ രാജ് ബബ്ബാര്‍, ജനറല്‍ സെക്രട്ടറി ജ്യോതിരാദിത്യ സിന്ധ്യ എന്നിവരും രാഹുലിനും പ്രിയങ്കയക്കുമൊപ്പമുണ്ടായിരുന്നു.
"
"Sadly missed by his loving family, daughter-in-law Irene, brothers Liam, Damian, Francis, Brendan, Padraig and Brain, brothers-in-law, sisters-in-law, nieces, nephews, relatives and friends.
","ദുഃഖകരമെന്നു അവന്റെ ദയ കുടുംബം, മരുമകള് ഐറീൻ സഹോദരന്മാരേ ലിയാം, ഡാമിയൻ, ഫ്രാൻസിസ്, ബ്രണ്ടൻ, Padraig ബ്രെയിൻ സഹോദരന്മാരേ-ഇൻ-നിയമം, സഹോദരിമാർ-ഇൻ-നിയമം, മരുമക്കളും, പൌത്രന്മാരും, ബന്ധുക്കൾ, സുഹൃത്തുക്കൾ വഴി നഷ്ടമായി.
"
"To my married sisters and brothers-in-law I do not speak at all, although I have nothing against them.
","കെട്ടിച്ചുവിട്ട പെങ്ങന്മാരോടും, അവരുടെ ഭർത്താക്കന്മാരോടും ഞാൻ മിണ്ടാറേയില്ല, അവരോട് എനിക്കൊരു വിരോധവുമില്ലെങ്കിലും.
"
"Her husband and two brothers-in-law were arrested for the murder.
","രണ്ട് വയസുകാരനെ തട്ടിക്കൊണ്ടുപോയി കൊലപ്പെടുത്തിയ ഭാര്യയും ഭർത്താവും അറസ്റ്റിൽ.
"
"Investigation revealed that the woman's husband and two brothers-in-law were behind the murder.
","പൊലീസ് അന്വേഷണത്തിൽ കൊലയ്ക്ക് പിന്നിൽ ഭാർത്താവും കാമുകിയുമാണെന്ന് കണ്ടെത്തുകയായിരുന്നു.
"
"The police have arrested the woman’s father, brother and two brothers-in-law.
","സംഭവത്തില്‍ സഹോദരിമാരെയും പിതാവിനെയും യുവതികളില്‍ ഒരാളുടെ കാമുകനെയും പോലീസ് അറസ്റ്റുചെയ്തു.
"
"Both his brothers-in-law have two children each.
","ഇരുവര്‍ക്കും ഇരട്ട സഹോദരന്മാരായ രണ്ട് ആൺമക്കളാണുള്ളത്.
"
"Mathrubhumi Chairman and Managing Editor PV Chandran and film director and producer PV Gangadharan are his brothers-in-law.
","ചന്ദ്രൻ, മുഴുവൻസമയ ഡയറക്ടറും ചലച്ചിത്ര നിർമ്മാതാവുമായ പി. വി. ഗംഗാധരൻ എന്നിവർ ഭാര്യാ സഹോദരന്മാരാണ്.
"
"Her grieving family members including husband Boney Kapoor, her step-son Arjun Kapoor and brothers-in-law Anil Kapoor and Sanjay Kapoor were among those who travelled in the truck with the body.
","ഭര്‍ത്താവ് ബോണി കപൂര്‍, അനുജന്‍ സഞ്ജയ് കപൂര്‍, ബോണി കപൂറിന്റെ ആദ്യവിവാഹത്തിലെ മകന്‍ അര്‍ജുന്‍ കപൂര്‍ എന്നിവര്‍ മൃതദേഹത്തെ അനുഗമിച്ചിരുന്നു.
"
