eng_Latn,mal_Mlym
"The police used CCTV footage installed at the entrance of his apartment to nab Ayesha Khan, wife of the deceased doctor, her niece and niece's husband.
","അപ്പാര്‍ട്ട്‌മെന്റിലെ സിസിടിവി ദ്യശ്യങ്ങള്‍ പരിശോധിച്ചതിന്റെ അടിസ്ഥാനത്തില്‍ ഡോക്ടറുടെ ഭാര്യ അയേഷ ഖാന്‍, ഇവരുടെ സഹോദരിയുടെ മകളേയും ഭര്‍ത്താവിനേയും പോലീസ് അറസ്റ്റ് ചെയ്തു.
"
"Aishwarya Rajesh is actor Rajesh’s daughter and comedian Srilakshmi’s niece.
","നടന്‍ ജഗതി ശ്രീകുമാറിന്റെയും കല ശ്രീകുമാറിന്റേയും മകളാണ് ശ്രീലക്ഷ്മി.
"
"Surya Binoy, who is the daughter of Rajya Sabha MP Binoy Viswam and Thushara James, who is the niece of former judge Cyriac Joseph are among the 53 senior government pleaders.
","53 സീനിയർ ഗവൺമെന്റ് പ്ലീഡർമാരിൽ രാജ്യസഭാ അംഗം ബിനോയ് വിശ്വത്തിന്റെ മകൾ സൂര്യ ബിനോയ്, സുപ്രീം കോടതി മുൻ ജഡ്ജിയും നിലവിലെ ലോകായുക്തയുമായ സിറിയക് ജോസഫിന്റെ സഹോദരി പുത്രി തുഷാര ജയിംസും ഉൾപെടുന്നു.
"
"Anupam Kher's mother Dulari, brother Raju, sister-in-law Rima, and niece Vrinda have tested positive for coronavirus.
","അനുപം ഖേറിന്റെ അമ്മ ദുലാരി, സഹോദരന്‍ രാജു, സഹോദര പത്‌നി റിമ, റിമയുടെ മകള്‍ വൃന്ദ എന്നിവര്‍ക്കാണ് രോഗം സ്ഥിരീകരിച്ചത്.
"
"Lucknow: Man arrested for allegedly raping his three-year-old niece
","ലഖ്​നോ: ദുർമ​ന്ത്രവാദം ചെയ്​ത്​​ രണ്ടുവയസുകാരനെ കൊല​പ്പെടുത്തിയ കേസിൽ മൂന്നുപേർ അറസ്റ്റിൽ.
"
"Police Constable arrested for raping 13-year-old niece during lockdown
","13 വയസുകാരിയെ പീഡിപ്പിച്ച പോലീസ് കോണ്‍സ്റ്റബിള്‍ അറസ്റ്റില്‍
"
"Chennai: Deepa Jayakumar, the niece of J Jayalalithaa, was not allowed to enter the home of the former Chief Minister in posh Poes Garden this afternoon.
","ചെന്നൈ- അന്തരിച്ച തമിഴ്‌നാട് മുഖ്യമന്ത്രി ജെ. ജയലളിതയുടെ സഹോദര പുത്രി ദീപാ ജയകുമാറിനെ മുൻ മുഖ്യമന്ത്രിയുടെ പോയസ് ഗാർഡനിലെ വസതിയിൽ കയറാൻ അനുവദിച്ചില്ല.
"
"My niece is 20.
","അമ്മയ്ക്കന്ന് 20 വയസ്സാണ്.
"
"Climate activist Thunberg and and US Vice President Kamala Harris' niece were among the few who joined Rihanna in extending their support towards farmer's protest.
","പോപ് ഗായികയായ റിയാന, പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ തന്‍ബര്‍ഗ് അമേരിക്കന്‍ വൈസ് പ്രസിഡന്റ് കമല ഹാരിസിന്റെ മരുമകളായ മീനാ ഹാരിസ് തുടങ്ങിയവരും കര്‍ഷക സമരത്തിന് പിന്തുണയുമായി മുന്നോട്ട് വന്നിരുന്നു.
"
"They demanded that the accused by hanged to death for this heinous crime of raping his 14-year-old niece.
","14 വയസ്സുകാരിയായ മകൾ ആത്മഹത്യ ചെയ്ത സംഭവത്തിൽ പ്രതിയായ യുവാവിന് അർഹിക്കുന്ന ശിക്ഷ നൽകണമെന്നായിരുന്നു അവരുടെ ആവശ്യം.
"
"She was his wife's niece.
","അവന്‍െറ ഭാര്യ ഐ ക്ഷ്വാകിയായിരുന്നു.
"
"But Jayan’s niece Lakshmi and nephew and serial actor Adityan has come up with allegations that Uma’s claim is wrong.
","എന്നാല്‍ ഉമയുടെ അവകാശവാദം തെറ്റാണെന്ന് ആരോപിച്ച് ജയന്റെ സഹോദരന്റെ മക്കളായ ആദിത്യനും ലഷ്മിയും രംഗത്ത് വന്നിരുന്നു.
"
"Revathi is the niece of former Karnataka minister N Krishnappa.
","മുന്‍മന്ത്രി എം കൃഷ്ണപ്പയുടെ സഹോദരന്റെ മകള്‍ ആണ് രേവതി.
"
"She was his wife’s niece.
","അനിതയായിരുന്നു ഭാര്യ.
"
"Meena Harris is the niece of US Vice President Kamala Harris.
","യുഎസ് വൈസ് പ്രസിഡന്റ് കമല ഹാരിസിന്റെ സഹോദരി മായ ഹാരിസിന്റെ മകളാണു മീന.
"
"Paridhi Adani, daughter of Cyril Shroff, managing partner of CAM Group and partner of the group, is the niece of Gautam Adani, owner of the group.
","സിഎഎം ഗ്രൂപ്പിന്റെ മാനേജിങ് പാര്‍ട്ണര്‍ സിറിള്‍ ഷ്രോഫിന്റെ മകളും ഈ ഗ്രൂപ്പിന്റെ പാര്‍ട്ണറുമായ പരീധി അദാനി ഗ്രൂപ്പ് ഉടമ ഗൗതം അദാനിയുടെ മരുമകളാണ്.
"
"She is moreover the niece of one of my Chicago friends.
","കൂടാതെ ചിക്കാഗോവിലെ എന്റെ ഒരു സ്നേഹിതന്റെ അന ന്തരവളുമാണ്‌.
"
"At the time of the incident, Satheesh’s mother Chandrika and his niece were present at the house.
","സംഭവസമയം മാതാവും സഹോദരിയും സഹോദരീ ഭര്‍ത്താവ് ചന്ദ്രശേഖരനുമാണ് വീട്ടിലുണ്ടായിരുന്നത്.
"
"I have my niece.
","എന്റെ ഉണ്ണിക്കുട്ടനുണ്ട്‌.
"
"Both are married and he has three nephews and two nieces.
","രണ്ടു ഭാര്യമാരിലായി രണ്ടു പെൺമക്കളും മൂന്നു ആൺമക്കളുമുണ്ട്.
"
"Paridhi Adani, daughter of Cyril Shroff, managing partner of CAM Group and partner of the group, is the niece of Gautam Adani, owner of the group.
","സിഎഎം ഗ്രൂപ്പിന്റെ മാനേജിങ് പാര്‍ട്ണര്‍ സിറിള്‍ ഷ്രോഫിന്റെ മകളും ഈ ഗ്രൂപ്പിന്റെ പാര്‍ട്ണറുമായ പരീധി അദാനി തിരുവനന്തപുരത്തെ അടക്കം തുറമുഖ പദ്ധതികളുടെ ചുമതലയുള്ള അദാനി പോര്‍ട്സിന്റെ സിഇഒ കരണ്‍ അദാനിയുടെ ഭാര്യയാണ്.
"
"It's my little niece.
","അത് എന്റെ ചെറിയമ്മാവനാണ്.
"
"At the time of the incident, Satheesh’s mother Chandrika and his niece were present at the house.
","സംഭവസമയം സതീഷിന്റെ അമ്മ ചന്ദ്രികയും സഹോദരിയുടെ മകളും മാത്രമാണു വീട്ടിലുണ്ടായിരുന്നത്.
"
"Deepa Jayakumar, the niece of former Tamil Nadu Chief Minister Jayalalithaa, has alleged that her brother Deepak conspired with Sasikala to kill her aunt.
","മുന്‍ തോഴി ശശികലയും സഹോദരന്‍ ദീപക്കും ചേര്‍ന്ന് ജയലളിതയെ കൊല ചെയ്യാന്‍ പദ്ധതിയിട്ടിരുന്നതായി സഹോദരീപുത്രി ദീപാ ജയകുമാര്‍ മുമ്പ് ആരോപിച്ചിരുന്നു.
"
"Also convicted were her close aide Sasikala Natarajan, her niece Illavarasi, her nephew and Jayalalithaa's disowned foster son Sudhakaran.
","ജയലളിതയുടെ തോഴി ശശികല നടരാജൻ, ശശികലയുടെ ഭർതൃ സഹോദരി ഇളവരശി, ജയലളിതയുടെ ദത്തുപുത്രനായിരുന്ന സുധാകരൻ എന്നിവരും കൂട്ട് പ്രതികളാണ്.
"
"BJP candidate Sandhya Yadav, who’s the niece of Samajwadi Party patriarch Mulayam Singh Yadav, was once defeated by way of SP’s Pramod Yadav in Zila panchayat elections.
","ബിജെപി സ്ഥാനാര്‍ത്ഥിയായി മത്സരിച്ച മുലായം സിങ് യാദവിന്റെ ബന്ധുവായ സന്ധ്യ യാദവ് മെയ്ന്‍പുരിയില്‍ പരാജയപ്പെട്ടു.
"
"Teenage climate activist Greta Thunberg and the niece of U. S. Vice President Kamala Harris, Meena Harris, were among others who then tweeted their support, and a social media storm soon followed.
","പോപ് ഗായിക റിഹാന, പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ് തുംബെര്‍ഗ്, യുഎസ് വൈസ് പ്രസിഡന്റ് കമലാ ഹാരിസിന്റെ ബന്ധു മീന ഹാരിസ് എന്നിവര്‍ കര്‍ഷക സമരത്തെ പിന്തുണച്ച് ട്വീറ്റ് ചെയ്തിരുന്നു.
"
"Mukesh Ambani's niece is married to Modi's brother Nishal.
","നീരവിന്റെ സഹോദരന്‍ നിഷാല്‍ മോദി കല്ല്യാണം കഴിച്ചിരിക്കുന്നത് മുകേഷ്, അനില്‍ അംബാനിമാരുടെ സഹോദരി ദീപ്തിയുടെ മകള്‍ ഇഷേത സാല്‍ഗോക്കറിനെയാണ്.
"
"US Vice President Kamala Harris's niece Meena Harris also showed her support.
","യുഎസ് വൈസ് പ്രസിഡന്റ് കമല ഹാരിസിന്റെ മരുമകളും സാമൂഹ്യപ്രവർത്തകയുമായ മീന ഹാരിസും കർഷക സമരത്തിന് പിന്തുണ അറിയിച്ചിട്ടുണ്ട്.
"
"The deceased have been identified as Laljit Singh, his two sons Amit Shekhar alias Nemani Singh and Ram Chandra Singh, daughter Baby Devi, niece Anita Devi and the driver Preetam Kumar.
","ഗീതാ ദേവിയുടെ ഭര്‍ത്താവ് ലാല്‍ജിത് സിങ്, അദ്ദേഹത്തിന്റെ മക്കളായ അമിത് ശേഖര്‍ എന്ന നെമാനി സിങ്, രാം ചന്ദ്രസിങ്, ബന്ധുക്കളായ ബേബി ദേവി, അനിതാ ദേവി, ഡ്രൈവര്‍ പ്രീതം കുമാര്‍ എന്നിവരാണ് മരിച്ചത്.
"
"Teenage climate activist Greta Thunberg and the niece of U. S. Vice President Kamala Harris, Meena Harris, were among others who then tweeted their support, and a social media storm soon followed.
","അത് സോഷ്യല്‍ മീഡിയ ഏറ്റെടുത്തതോടെ പരിസ്ഥിതി പ്രവര്‍ത്തക ഗ്രെറ്റ് തുംബെര്‍ഗ്, യുഎസ് വൈസ് പ്രസിഡന്റ് കമലാ ഹാരിസിന്റെ ബന്ധു മീന ഹാരിസ് എന്നിവരാണ് കര്‍ഷക സമരത്തെ പിന്തുണച്ച് ട്വീറ്റ് ചെയ്തത്.
"
"Being the best daughter, sister, friend, niece, granddaughter, wife and mum.
","മകള്‍, സഹോദരി, ഭാര്യ, മരുമകള്‍, അമ്മ, അമ്മൂമ്മ എന്നീ സ്ഥാനങ്ങള്‍ വഹിക്കുന്നതോടൊപ്പം നല്ലൊരു അയല്‍ക്കാരിയും നാട്ടുകാരിയും ആവണം.
"
"‘Victorious’ Kamala Harris poster springs up in Tamil Nadu, niece shares photo
","കമല ഹാരിസിനെ 'വിജയി' എന്നു വിശേഷിപ്പിച്ച് തമിഴ്‌നാട്ടില്‍ പോസ്റ്റര്‍; പങ്കുവെച്ച് മീന ഹാരിസ്
"
"Sanjita, her mother and her niece were rushed to the Sambalpur District Hospital.
","സാരമായി പരിക്കേറ്റ സംഗീതയുടെ അമ്മയേയും അനന്തരവളെയും സമ്പല്‍പുര്‍ ജില്ലാ ആശുപത്രിയില്‍ പ്രവേശിപ്പിച്ചു.
"
"A keenly-watched constituency is Rajnandgaon, where Chief Minister Raman Singh of the ruling BJP is pitted against Congress candidate Karuna Shukla, niece of former prime minister late Atal Bihari Vajpayee.
","ബിജെപി ഭരിക്കുന്ന സംസ്ഥാനത്ത് ഇപ്പോഴത്തെ മുഖ്യമന്ത്രി രമൺ സിങ്ങും, മുൻ പ്രധാനമന്ത്രി എ. ബി. വാജ്പേയിയുടെ സഹോദര പുത്രി കരുണ ശുക്ലയും ഏറ്റുമുട്ടുന്ന രാജന്ദൻ ഗാവാണ് പ്രധാന മണ്ഡലം.
"
"She is the niece of Tollywood star actor Jagapathi Babu.
","തെലുങ്ക് നടന്‍ ജഗപതി ബാബുവിന്റെ സഹോദരി പുത്രിയാണ് പൂജ.
"
"But I have nieces.
","പക്ഷേ കുറേ ഓര്‍മ്മകള്‍ ഉണ്ട് എനിക്ക്.
"
"Meena Harris, the niece of US Vice President Kamala Harris spoke in the favour of the protesting farmers in India.
","കര്‍ഷക സമരത്തിന് പിന്തുണയുമായി മുന്നോട്ട് വന്ന അമേരിക്കന്‍ വൈസ് പ്രസിഡന്റെ കമല ഹാരിസിന്റെ മരുമകള്‍ മീന ഹാരിസിനെതിരെ ഇന്ത്യയില്‍ നിന്നും വിമര്‍ശനം രൂക്ഷമാകുന്ന പശ്ചാത്തലത്തില്‍ വീണ്ടും പ്രതികരണവുമായി മീന ഹാരിസ്.
"
"“Journalist Vikram Joshi was killed for opposing the molestation of his niece.
","‘അനന്തരവളെ ഉപദ്രവിച്ചവര്‍ക്കെതിരെ പ്രതികരിച്ച മാധ്യമപ്രവര്‍ത്തകന്‍ വിക്രം ജോഷി കൊല ചെയ്യപ്പെട്ടിരിക്കുന്നു.
"
