eng_Latn,kan_Knda
"Son of a farmer, Gurjar boarded the chopper with his brother Kartar Singh and brother-in-law Ramprasad.
","ರೈತನ ಮಗನಾಗಿರುವ ಗುರ್ಜರ್ ತನ್ನ ಸಹೋದರ ಕರ್ತಾರ್ ಸಿಂಗ್ ಮತ್ತು ಸೋದರ ಮಾವ ರಾಮ್ಪ್ರಸಾದ್ ಅವರೊಂದಿಗೆ ಚಾಪರ್ಗೆ ಹತ್ತಿದ್ದಾನೆ.
"
"Special judge Arvind Kumar granted the relief to Mr.Vadra, brother-in-law of Congress president Rahul Gandhi.
","ವಿಶೇಷ ನ್ಯಾಯಾಧೀಶ ಅರವಿಂದ್ ಕುಮಾರ್ ಕಾಂಗ್ರೆಸ್ ಅಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಸೋದರ ಸಂಬಂಧಿ ವಾದ್ರಾ ಅವರಿಗೆ ಈ ಮಧ್ಯಂತರ ಪರಿಹಾರವನ್ನು ಒದಗಿಸಿದ್ದಾರೆ.
"
"Sridevi had no history of heart disease, reveals brother-in-law Sanjay Kapoor
","ಶ್ರೀದೇವಿಗೆ ಹೃದಯ ಸಂಬಂಧಿ ಕಾಯಿಲೆಗಳು ಇರಲಿಲ್ಲಃ ಸಂಜಯ್ ಕಪೂರ್
"
"Thank you brother-in-law!
","ನವೀನ ಅಣ್ಣ ನಿನಗೆ ಅಂತರಾಳದ ಧನ್ಯವಾದಗಳು!
"
"The 26-year-old victim was gang-raped by her husband and his brother-in-law on the night of her wedding.
","26 ವರ್ಷದ ನವವಧುವಿನ ಮೇಲೆ ಆಕೆಯ ಪತಿ ಮತ್ತು ಆತನ ಸೋದರಳಿಯ ಮದುವೆಯ ಮೊದಲ ರಾತ್ರಿಯೇ ಸಾಮೂಹಿಕವಾಗಿ ಅತ್ಯಾಚಾರ ಎಸಗಿದ್ದಾರೆ.
"
"The company was founded by Herbert Marcus, his sister, Carrie Marcus Neiman, and his brother-in-law, Al Neiman.
","ಕಂಪೆನಿಯು ತನ್ನ ಸಹೋದರಿ ಕ್ಯಾರಿ ಮಾರ್ಕಸ್ ನೀಮನ್, ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ಅಲ್ ನೀಮನ್ ಅವರ ಹರ್ಬರ್ಟ್ ಮಾರ್ಕಸ್ನಿಂದ ಸ್ಥಾಪಿಸಲ್ಪಟ್ಟಿತು.
"
"The leader of the Achaeans (Greeks) was Helen's (first) brother-in-law Agamemnon, who led the Achaeans to Troy to win her back.
","ಅಚೇಯನ್ನರ ನಾಯಕ (ಗ್ರೀಕರು) ಹೆಲೆನ್ನ (ಮೊದಲ) ಅಣ್ಣಾ ಅಗಾಮೆನ್ನಾನ್ ಆಗಿದ್ದರು, ಅವರು ಅಚೇಯನ್ನರನ್ನು ಟ್ರಾಯ್ಗೆ ನೇತೃತ್ವ ವಹಿಸಿದರು ಮತ್ತು ಅವಳನ್ನು ಮರಳಿ ಗೆದ್ದರು.
"
"The police have arrested the victim's father, brother, brother-in-law and one more person in this connection.
","ಪ್ರಕರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಯುವತಿಯ ತಂದೆ, ಸಹೋದರ, ಸೋದರ ಮಾವ ಮತ್ತು ಇನ್ನೊಬ್ಬ ವ್ಯಕ್ತಿಯನ್ನು ಬಂಧಿಸಲಾಗಿದೆ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದ್ದಾರೆ.
"
"The sitcom about a widowed dad who recruits his brother-in-law and best friend to help raise his three daughters launched the careers of stars Bob Saget, John Stamos, Dave Coulier, Candace Cameron, Jodie Sweetin and the Olsen twins (Mary-Kate and Ashley), and still inspires fierce nostalgia from an entire generation.
","ತನ್ನ ಮೂರು ಪುತ್ರಿಯರನ್ನು ಬೆಳೆಸಲು ಸಹಾಯ ಮಾಡಲು ತನ್ನ ಅಳಿಯ ಮತ್ತು ಉತ್ತಮ ಸ್ನೇಹಿತನನ್ನು ಸೇರಿಸಿಕೊಳ್ಳುವ ವಿಧವೆಯಾದ ತಂದೆ ಬಗ್ಗೆ ಸಿಟ್ಕಾಂ ನಕ್ಷತ್ರಗಳಾದ ಬಾಬ್ ಸಾಗೆಟ್, ಜಾನ್ ಸ್ಟಮೋಸ್, ಡೇವ್ ಕೋಲಿಯರ್, ಕ್ಯಾಂಡೇಸ್ ಕ್ಯಾಮೆರಾನ್, ಜೋಡಿ ಸ್ವೀಟಿನ್ ಮತ್ತು ಓಲ್ಸೆನ್ ಅವಳಿಗಳನ್ನು (ಮೇರಿ-ಕೇಟ್ ಮತ್ತು ಆಶ್ಲೇ), ಮತ್ತು ಇನ್ನೂ ಸಂಪೂರ್ಣ ಪೀಳಿಗೆಯಿಂದ ತೀವ್ರ ಗೃಹವಿರಹವನ್ನು ಪ್ರೇರೇಪಿಸುತ್ತದೆ.
"
"The song was co-written with his brother-in-law, Brad Peens, and it has a real anthem feel to it.
","ಈ ಹಾಡು ತನ್ನ ಸೋದರಳಿಯ ಬ್ರಾಡ್ ಪಿಯನ್ಸ್ನೊಂದಿಗೆ ಸಹ-ಬರೆಯಲ್ಪಟ್ಟಿತು, ಮತ್ತು ಅದಕ್ಕೆ ನಿಜವಾದ ಗೀತೆ ಇದೆ.
"
"The song was then finished after the death of his brother-in-law in early 2004.
","2004 ರ ಆರಂಭದಲ್ಲಿ ಅವರ ಸೋದರ ಮರಣದ ನಂತರ ಈ ಹಾಡನ್ನು ಪೂರ್ಣಗೊಳಿಸಲಾಯಿತು.
"
"The story of an elderly man and his young, alluring second wife visiting the country farm that supports them (with the secret intention of selling it and turning the titular brother-in-law who runs the estate out) is, at first blush, ordinary and even soap opera-ish.
","ವಯಸ್ಸಾದ ವ್ಯಕ್ತಿ ಮತ್ತು ಅವರ ಯುವ, ಹಿತಕರವಾದ ಎರಡನೆಯ ಹೆಂಡತಿ ಅವರನ್ನು ಬೆಂಬಲಿಸುವ ದೇಶದ ಕೃಷಿಗೆ ಭೇಟಿ ನೀಡುವವರು (ಅದನ್ನು ಮಾರಾಟ ಮಾಡುವ ರಹಸ್ಯ ಉದ್ದೇಶದಿಂದ ಮತ್ತು ಎಸ್ಟೇಟ್ ಅನ್ನು ನಡೆಸುವ ನಾಮಮಾತ್ರದ ಸೋದರ ಸಂಬಂಧಿಗೆ ತಿರುಗುವಿಕೆ), ಮೊದಲ ಕುಂಚದಲ್ಲಿ, ಸಾಮಾನ್ಯ ಮತ್ತು ಸೋಪ್ ಒಪೆರಾ-ಇಷ್ ಕೂಡ.
"
"The theme of incest runs occurs throughout the play and Hamlet and the ghost often allude to it in conversations about Gertrude and Claudius, the former brother-in-law and sister-in-law who are now married.
","ಸಂಭೋಗದ ವಿಷಯವು ನಾಟಕ ಮತ್ತು ಹಾಮ್ಲೆಟ್ ಉದ್ದಕ್ಕೂ ಸಂಭವಿಸುತ್ತದೆ ಮತ್ತು ಪ್ರೇತವು ಸಾಮಾನ್ಯವಾಗಿ ಗೆರ್ಟ್ರೂಡ್ ಮತ್ತು ಕ್ಲಾಡಿಯಸ್, ಇವರನ್ನು ಮದುವೆಯಾದ ಮಾಜಿ ಅತ್ತಿಗೆ ಮತ್ತು ಸೋದರಿಗಳ ಬಗ್ಗೆ ಸಂಭಾಷಣೆಯಲ್ಲಿ ಹೇಳುತ್ತದೆ.
"
"The woman staffer had also alleged that her husband and brother-in-law, both posted with Delhi Police, were suspended in the months after she was fired from her job.
","ಅಲ್ಲದೆ, ತನ್ನನ್ನು ಉದ್ಯೋಗದಿಂದ ತೆಗೆದುಹಾಕಿದ ಕೆಲ ತಿಂಗಳ ನಂತರ ದೆಹಲಿ ಪೊಲೀಸ್ ವಿಭಾಗದಲ್ಲಿ ಕಾರ್ಯ ನಿರ್ವಹಿಸುತ್ತಿದ್ದ ಪತಿ ಮತ್ತು ಸಹೋದರನನ್ನು ಕೆಲಸದಿಂದ ತೆಗೆಯಲಾಗಿದೆ ಎಂದು ಮಹಿಳೆ ಆರೋಪಿಸಿದ್ದರು.
"
"Then Cecily's marriages were arranged -- and unarranged -- by the next two kings, Richard III (her uncle) and Henry VII (her brother-in-law).
","ನಂತರ ಸೆಸಿಲಿಯ ವಿವಾಹಗಳನ್ನು ವ್ಯವಸ್ಥೆಗೊಳಿಸಲಾಯಿತು - ಮತ್ತು ಅವ್ಯವಸ್ಥಿತವಾದ - ಮುಂದಿನ ಎರಡು ರಾಜರುಗಳು, ರಿಚರ್ಡ್ III (ಅವಳ ಚಿಕ್ಕಪ್ಪ) ಮತ್ತು ಹೆನ್ರಿ VII (ಅವಳ ಸೋದರಳಿಯ).
"
"Then, in March 1923, Anna's sister and brother-in-law, William and Rita Smith, were killed when their home was bombed.
","ನಂತರ, ಮಾರ್ಚ್ 1923 ರಲ್ಲಿ, ಅಣ್ಣಾ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರಳಾದ ವಿಲಿಯಂ ಮತ್ತು ರೀಟಾ ಸ್ಮಿತ್ ಅವರ ಮನೆಯಲ್ಲಿ ಬಾಂಬ್ ದಾಳಿ ನಡೆಸುವಾಗ ಕೊಲ್ಲಲ್ಪಟ್ಟರು.
"
"They traded for Alonso, Machado's brother-in-law, and signed Jay, Machado's longtime friend, earlier in the offseason as they hoped to sway the free-agent shortstop to Chicago.
","ಅವರು ಮ್ಯಾಕೊಡೊ ಅವರ ಸೋದರಳಾದ ಅಲೊನ್ಸೊಗೆ ವ್ಯಾಪಾರ ಮಾಡಿದರು ಮತ್ತು ಜೇ, ಮಕಾಡೋ ಅವರ ದೀರ್ಘಾವಧಿಯ ಗೆಳೆತನಕ್ಕೆ ಸಹಿ ಹಾಕಿದರು, ಅವರು ಚಿಕಾಗೊಕ್ಕೆ ಮುಕ್ತ-ಏಜೆಂಟ್ ಶಾರ್ಟ್ ಸ್ಟೊಪ್ ಅನ್ನು ನಿಭಾಯಿಸಲು ಆಶಿಸಿದರು ಎಂದು ಮೊದಲೇ ಆಫ್ಸಿಸನ್ನಲ್ಲಿ ಸಹಿ ಮಾಡಿದರು.
"
"This marriage made him a brother-in-law of John Hunt Morgan.
","ಈ ವಿವಾಹವು ಅವರನ್ನು ಜಾನ್ ಹಂಟ್ ಮೋರ್ಗಾನ್ಗೆ ಸೋದರಳಿಯನ್ನಾಗಿ ಮಾಡಿತು.
"
"This new army was commanded by a close ally of Frederick's (his brother-in-law) and kept French forces busy in the west and away from both Prussia and the French colonies.
","ಈ ಹೊಸ ಸೈನ್ಯವು ಫ್ರೆಡೆರಿಕ್ನ (ಅವನ ಸಹೋದರನ ಕಾನೂನು) ನಿಕಟ ಮಿತ್ರರಾಷ್ಟ್ರದಿಂದ ಆಜ್ಞಾಪಿಸಲ್ಪಟ್ಟಿತು ಮತ್ತು ಫ್ರೆಂಚ್ ಪಡೆಗಳು ಪಶ್ಚಿಮದಲ್ಲಿ ನಿರತವಾಗಿದ್ದವು ಮತ್ತು ಪ್ರಶಿಯಾ ಮತ್ತು ಫ್ರೆಂಚ್ ವಸಾಹತುಗಳಿಂದ ದೂರವಿತ್ತು.
"
"This practice of a brother-in-law marrying the widow of his brother is known as levirate marriage.
","ತಮ್ಮ ಹಿರಿಯ ಸಹೋದರರ ವಿಧವೆಯರನ್ನು ಮದುವೆಯಾದ ಕಿರಿಯ ಸಹೋದರರ ಈ ಅಭ್ಯಾಸವನ್ನು ಲೆವಿರೇಟ್ ಮದುವೆ ಎಂದು ಕರೆಯಲಾಗುತ್ತಿತ್ತು.
"
"Value-obsessed baseball teams do not think like this, but it would be interesting if a Manny Machado suitor traded for his brother-in-law, #Indians 1B Yonder Alonso, who now figures to be highly available.
","ಮೌಲ್ಯ-ಗೀಳಿನ ಬೇಸ್ಬಾಲ್ ತಂಡಗಳು ಈ ರೀತಿ ಯೋಚಿಸುವುದಿಲ್ಲ, ಆದರೆ ಮಾನಿ ಮ್ಯಾಕೊಡೊ ಸೂರೆಗಾರ್ತಿ ತನ್ನ ಸೋದರಳಿಯ, # ಇಂಡಿಯನ್ಸ್ 1 ಬಿ ಯಾಂಡೆರ್ ಅಲೊನ್ಸೊಗೆ ವ್ಯಾಪಾರ ಮಾಡಿಕೊಂಡರೆ ಅದು ಹೆಚ್ಚು ಲಭ್ಯವಿರುತ್ತದೆ.
"
"Wendy Sherman, secretary of state for political affairs, who is on her visit to India said that Hafiz Saeed's brother-in-law, Abdul Rehman Makki also has a $3 million on his head.
","ಹಫೀಜಾನ ಸಂಬಂಧಿ ಅಬ್ದುಲ್ ರಹಮಾನ್ ಮಕ್ಕಿ ತಲೆಯ ಮೇಲೂ 3 ದಶಲಕ್ಷ ಡಾಲರ್ ಬಹುಮಾನ ಇದೆ ಎಂದು ಭಾರತಕ್ಕೆ ಭೇಟಿ ನೀಡಿರುವ ಅಮೆರಿಕ ರಾಜಕೀಯ ವ್ಯವಹಾರಗಳ ಸಚಿವೆ ವೆಂಡಿ ಷೆರ್ಮನ್ ತಿಳಿಸಿದ್ದಾರೆ.
"
"What is your brother-in-law's name, then can I call him?
","ನಿಮ್ಮ ಸೋದರ ಮಾವನ ಹೆಸರೇನು, ಆಗ ನಾನು ಅವನನ್ನು ಕರೆಯಬಹುದೇ?
"
"When Henry of Navarre, whose wedding had been marred by the St. Bartholomew's Day Massacre, succeeded his brother-in-law as King Henry IV in 1593, he converted to Catholicism.
","ಸೇಂಟ್ ಬಾರ್ಥೊಲೊಮೆವ್ ಡೇ ಹತ್ಯಾಕಾಂಡದಿಂದ ನರ್ರೆರ್ನ ಹೆನ್ರಿಯು ವಿನಾಶಗೊಂಡಾಗ, 1593 ರಲ್ಲಿ ಅವರ ಸೋದರಳಿಯ ಕಿಂಗ್ ಹೆನ್ರಿ IV ಆಗಿ ಯಶಸ್ವಿಯಾದ ನಂತರ ಆತ ಕ್ಯಾಥೋಲಿಕ್ ಧರ್ಮಕ್ಕೆ ಬದಲಾಯಿತು.
"
"When brother-in-law got up to get ready for work that night, I asked him what he wanted earlier in the evening when he opened my door.
","ಅದೇ ರಾತ್ರಿ ರಾತ್ರಿಯ ಕೆಲಸಕ್ಕೆ ಸಿದ್ಧತೆ ಪಡೆಯಲು ಅತ್ತೆ ಅಪ್ ಬಂದಾಗ, ಅವರು ನನ್ನ ಬಾಗಿಲನ್ನು ತೆರೆಯುವಾಗ ಅವನು ಸಂಜೆ ಮೊದಲು ಏನು ಬಯಸಬೇಕೆಂದು ಕೇಳಿದೆನು.
"
"When my brother-in-law got up to get ready for work that night, I asked him what he'd wanted earlier in the evening when he opened my door.
","ಅದೇ ರಾತ್ರಿ ರಾತ್ರಿಯ ಕೆಲಸಕ್ಕೆ ಸಿದ್ಧತೆ ಪಡೆಯಲು ಅತ್ತೆ ಅಪ್ ಬಂದಾಗ, ಅವರು ನನ್ನ ಬಾಗಿಲನ್ನು ತೆರೆಯುವಾಗ ಅವನು ಸಂಜೆ ಮೊದಲು ಏನು ಬಯಸಬೇಕೆಂದು ಕೇಳಿದೆನು.
"
"When my brother-in-law was dying, the family would gather around his bed and together we would recall some of the most humorous times we had with him.
","ನನ್ನ ಅಳಿಯನು ಸಾಯುತ್ತಿರುವಾಗ, ಕುಟುಂಬವು ತನ್ನ ಹಾಸಿಗೆಯ ಸುತ್ತಲೂ ಒಟ್ಟುಗೂಡಲಿದೆ ಮತ್ತು ನಾವು ಅವರೊಂದಿಗೆ ಹೊಂದಿದ್ದ ಕೆಲವು ಹಾಸ್ಯಮಯ ಸಮಯಗಳನ್ನು ನಾವು ನೆನಪಿಸಿಕೊಳ್ಳುತ್ತೇವೆ.
"
"With a medical diploma and a Rock Am Ring Samstag for fame and fortune, Park set off for London, and through his brother-in-law, William Dickson, a Covent Garden seedsman, he got his opportunity.
","ವೈದ್ಯಕೀಯ ಡಿಪ್ಲೊಮಾ ಮತ್ತು ಖ್ಯಾತಿ ಮತ್ತು ಅದೃಷ್ಟದ ಬಯಕೆಯೊಂದಿಗೆ, ಪಾರ್ಕ್ ಲಂಡನ್ಗೆ ಹೊರಟಿತು, ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ವಿಲಿಯಂ ಡಿಕ್ಸನ್, ಕೋವೆಂಟ್ ಗಾರ್ಡನ್ ವಿಸ್ಟಾನ್ ಮನ್ ಅವರ ಅವಕಾಶವನ್ನು ಪಡೆದರು.
"
"With a medical diploma and a desire for fame and fortune, Park set off for London, and through his brother-in-law, William Dickson, a Covent Garden seedsman, he got his opportunity.
","ವೈದ್ಯಕೀಯ ಡಿಪ್ಲೊಮಾ ಮತ್ತು ಖ್ಯಾತಿ ಮತ್ತು ಅದೃಷ್ಟದ ಬಯಕೆಯೊಂದಿಗೆ, ಪಾರ್ಕ್ ಲಂಡನ್ಗೆ ಹೊರಟಿತು, ಮತ್ತು ಅವರ ಸೋದರಳಿಯ ವಿಲಿಯಂ ಡಿಕ್ಸನ್, ಕೋವೆಂಟ್ ಗಾರ್ಡನ್ ವಿಸ್ಟಾನ್ ಮನ್ ಅವರ ಅವಕಾಶವನ್ನು ಪಡೆದರು.
"
"Within a month of her husband's death, Gertrude has married her brother-in-law.
","ಗಂಡನ ಮರಣದ ಒಂದು ತಿಂಗಳೊಳಗೆ, ಗೆರ್ಟ್ರೂಡ್ ತನ್ನ ಸೋದರಳಿಯನ್ನು ವಿವಾಹವಾದರು.
"
"You want to start a business with your spouse...or your best friend from college...or your brother-in-law.
","ನೀವು ನಿಮ್ಮ ಸಂಗಾತಿಯೊಂದಿಗೆ ವ್ಯವಹಾರವನ್ನು ಪ್ರಾರಂಭಿಸಲು ಬಯಸುವಿರಾ . . . ಅಥವಾ ಕಾಲೇಜಿನಿಂದ ನಿಮ್ಮ ಉತ್ತಮ ಸ್ನೇಹಿತ .
"
"A great brother-in-law and friend.
","ಒಬ್ಬ ಮಹಾನ್ ಸ್ನೇಹಿತ ಮತ್ತು ಒಡನಾಡಿ.
"
"Amid those being searched included Kamla Nath's former OSD Pravin Kakkar, former advisor Rajendra Miglani and executives linked to his brother-in-law's firm Moser Bayer and his nephew Ratul Puri's company.
","ಕಮಲ್‌ನಾಥ್‌ರ ಮಾಜಿ ವಿಶೇಷ ಅಧಿಕಾರಿ ಪ್ರವೀಣ್‌ ಕಕ್ಕಡ್‌, ಮಾಜಿ ಸಲಹೆಗಾರ ರಾಜೇಂದ್ರ ಮಿಗಲಾನಿ ಮತ್ತು ಕಮಲ್‌ನಾಥ್‌ ಅಳಿಯನ ಮೋಸರ್‌ ಬಿಯರ್‌ ಕಂಪೆನಿಗೆ ಸಂಬಂಧಿಸಿದ ವ್ಯಕ್ತಿಗಳು ಮತ್ತು ಸಂಬಂಧಿ ರತುಲ್‌ ಪುರಿಯ ಕಂಪೆನಿಯ ಮೇಲೆ ದಾಳಿ ನಡೆಸಲಾಗಿದೆ.
"
"CBI, after conducting massive raids at the residence and premises of Reddy's, arrested Janardhan Reddy and his brother-in-law Srinivasa Reddy over illegal mining scam in the district.
","ಅಕ್ರಮ ಗಣಿ, ಗಡಿನಾಶ ಆರೋಪದಲ್ಲಿ ಜನಾರ್ದನ ರೆಡ್ಡಿ ಮತ್ತು ಓಬಳಾಪುರಂ ಮೈನಿಂಗ್ ಕಂಪನಿಂುು ಆಡಳಿತ ನಿರ್ದೇಶಕ ಶ್ರೀನಿವಾಸ್ ರೆಡ್ಡಿಂುುವರ ನಿವಾಸದ ಮೇಲೆ ದಾಳಿ ನಡೆಸಿದ್ದ ಸಿಬಿಐ ತಮ್ಮ ವಶಕ್ಕೆ ತೆಗೆದುಕೊಂಡಿತ್ತು.
"
"The film features his brother-in-law, Aayush Sharma and debutant Warina Hussain in the lead.
","ಇನ್ನು ಈ ಚಿತ್ರದಲ್ಲಿ ಅವರ ಬಾಮೈದ ಆಯುಶ್ ಶರ್ಮಾ ಹಾಗೂ ಹೊಸ ಪ್ರತಿಭೆ ವಾರಿನಾ ಹುಸೇನ್ ಮುಖ್ಯ ಪಾತ್ರದಲ್ಲಿ ನಟಿಸುತ್ತಿದ್ದಾರೆ.
"
"Bollywood superstar Salman Khan is introducing his brother-in-law Aayush Sharma with an upcoming romantic entertainer, titled Loveratri.
","‘ಲವ್‌ರಾತ್ರಿ’ ಚಿತ್ರದೊಂದಿಗೆ ನಟ ಸಲ್ಮಾನ್ ಖಾನ್ ತಮ್ಮ ಸಹೋದರಿಯ ಪತಿ ಆಯುಶ್ ಶರ್ಮಾರನ್ನು ಬೆಳ್ಳಿತೆರೆಗೆ ಪರಿಚಯಿಸುತ್ತಿದ್ದಾರೆ.
"
"New Delhi: The Enforcement Directorate has moved the Delhi High Court seeking to cancel the bail plea of Robert Vadra, the brother-in-law of Congress President Rahul Gandhi, in a money laundering case.
","ನವದೆಹಲಿ: ಅಕ್ರಮ ಹಣ ವರ್ಗಾವಣೆ ಪ್ರಕರಣ ವೊಂದಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಕಾಂಗ್ರೆಸ್ ನಾಯಕಿ ಸೋನಿಯಾ ಗಾಂಧಿ ಅವರ ಅಳಿಯ ರಾಬರ್ಟ್ ವಾದ್ರಾ ದೆಹಲಿಯ ಕೋರ್ಟ್ ವೊಂದರಲ್ಲಿ ನಿರೀಕ್ಷಣಾ ಜಾಮೀನಿಗೆ ಅರ್ಜಿ ಸಲ್ಲಿಸಿದ್ದಾರೆ.
"
"The initial portion of his education was under his brother-in-law Lakshminarasimhacharya of Madurai.
","ಇವರ ಪ್ರಾರಂಭಿಕ ವಿದ್ಯಾಭ್ಯಾಸ ಇವರ ಸೋದರಮಾವನಾದ ಮಧುರೈನ ಲಕ್ಷ್ಮೀ ನರಸಿಂಹಾಚಾರ್ಯರಲ್ಲಿ ಆಯಿತು.
"
"Jabalpur: A man in Madhya Pradesh allegedly beheaded his brother-in-law as he opposed his sister's marriage with him.
","ಜಬಲ್ಪುರ : ವ್ಯಕ್ತಿಯೊಬ್ಬ ತನ್ನ ಸಹೋದರಿಯನ್ನು ವಿವಾಹವಾದ ವ್ಯಕ್ತಿಯ ತಲೆ ಕತ್ತರಿಸಿದ ಘಟನೆ ಮಧ್ಯಪ್ರದೇಶದಲ್ಲಿ ನಡೆದಿದೆ.
"
"Actors Arbaaz Khan and Sohail Khan also arrived with his mother Salma Khan, sister Alvira and brother-in-law Atul Agnihotri.
","ಅವರ ಸಹ-ನಟ ಸಾರಾ ಅಲಿ ಖಾನ್ ಸಹ ಇವರು ತಾಯಿ ಅಮೃತಾ ಸಿಂಗ್ ಮತ್ತು ಸಹೋದರ ಇಬ್ರಾಹಿಂ ಅಲಿ ಖಾನ್ ಅವರೊಂದಿಗೆ ಆಗಮಿಸಿದರು.
"
"Kundapur: Woman allegedly murdered at Gangolli, brother-in-law, wife arrested
","ಗುಂಡ್ಲುಪೇಟೆ: ಅನೈತಿಕ ಸಂಬಂಧ, ಪತ್ನಿಯನ್ನು ಹತ್ಯೆಗೈದ ಪತಿ ಬಂಧನ
"
"The complaint names Raghavendra Kulkarni, his brother Narahari, uncle Narasimha, aunt Geetha, sisters Premala, Savita, Ranganath and brother-in-law Naganath.
","ದೂರಿನಲ್ಲಿ ರಾಘವೇಂದ್ರ ಕುಲಕರ್ಣಿ, ಅವರ ಸಹೋದರ ನರಹರಿ, ಚಿಕ್ಕಪ್ಪ ನರಸಿಂಹ, ಚಿಕ್ಕಮ್ಮ ಗೀತಾ, ಸಹೋದರಿಯರಾದ ಪ್ರೇಮಲಾ, ಸವಿತಾ, ರಂಗನಾಥ್ ಮತ್ತು ಸೋದರ ಮಾವ ನಾಗನಾಥ್ ಹೆಸರು ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ.
"
"Aayush, who is Salman Khan’s brother-in-law and Arpita Khan’s husband.Aayush Sharma and actress Warina Hussain are set to make their debut with ‘Loveratri’.
","ಸಲ್ಲು ಸಹೋದರಿ ಅರ್ಪಿತಾ ಪತಿ ಆಯುಷ್ ಶರ್ಮಾ ಹಾಗೂ ವರೀನಾ ಹುಸೇನ್ ನಟಿಸಿರುವ ‘ಲವ್ ಯಾತ್ರಿ’ ಚಿತ್ರ ಇನೇನು ತೆರೆ ಕಾಣಲಿದ್ದು, ಇದರ ಪ್ರಚಾರದ ಸಮಯದಲ್ಲಿ ಈ ವಿಷಯವನ್ನು ಬಹಿರಂಗಗೊಳಿಸಿದ್ದಾರೆ ಸಲ್ಮಾನ್.
"
"She lives with her sister and her brother-in-law.
","ಬಾಣಂತಿಯಾಗಿರುವ ತನ್ನ ಸೊಸೆ ಮತ್ತು ಆಕೆಯ ಹಸುಗೂಸನ್ನು ಕಟ್ಟಿಕೊಂಡು ಬದುಕುತ್ತಿದ್ದಾಳೆ.
"
"Rajinikanth’s wife Latha Rajinikanth, daughter Aishwarya Dhanush and his brother-in-law Ravichander are currently at the hospital.
","ಲತಾ ರಜನಿಕಾಂತ್, ಮಗಳು ಐಶ್ವರ್ಯಾ ಧನುಷ್ ಮತ್ತು ಅವರ ಸೋದರ ಮಾವ ರವಿಚಂದರ್ ಸದ್ಯ ಆಸ್ಪತ್ರೆಯಲ್ಲಿದ್ದಾರೆ.
"
"“If the police don’t come, we will file a complaint against Bhola,” said the brother-in-law.
","‘ಪೊಲೀಸರು ಬರದಿದ್ದರೆ ಭೋಲಾ ವಿರುದ್ಧ ದೂರು ದಾಖಲಿಸುತ್ತೇವೆ’ ಎಂದು ಸೋದರ ಮಾವ ಹೇಳಿದರು.
"
"Bhandari is believed to be a close associate of Robert Vadra, the brother-in-law of Congress president Rahul Gandhi.
","ಕಾಂಗ್ರೆಸ್ ಅಧ್ಯಕ್ಷೆ ಸೋನಿಯಾ ಗಾಂಧಿ ಅಳಿಯ ರಾಬರ್ಟ್ ವಾಧ್ರಾ ಅವರಿಗೆ ಭಂಡಾರಿ ನಿಕಟವರ್ತಿ ಎಂದು ಹೇಳಲಾಗಿದೆ.
"
"Congress president Rahul Gandhi filed his nomination for the Lok Sabha election from Amethi in the presence of his mother Sonia Gandhi, sister Priyanka Gandhi Vadra and brother-in-law Robert Vadra.
","ಎಐಸಿಸಿ ಅಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಬುಧವಾರದಂದು ಅಮೇಥಿ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಿಂದ ಕಣಕ್ಕಿಳಿಯುವ ಸಲುವಾಗಿ ತಮ್ಮ ನಾಮಪತ್ರ ಸಲ್ಲಿಸಿದ್ದು ಈ ವೇಳೆ ಕಾಂಗ್ರೆಸ್ ವರಿಷ್ಠೆ ಸೋನಿಯಾ ಗಾಂಧಿ, ಸಹೋದರಿ ಪ್ರಿಯಾಂಕಾ, ಅವರ ಪತಿ ರಾಬರ್ಟ್ ವಾದ್ರಾ ಹಾಗೂ ಪ್ರಿಯಾಂಕಾರ ಇಬ್ಬರು ಮಕ್ಕಳು ಹಾಜರಿದ್ದರು.
"
"The film has been produced by his brother-in-law Salman Khan.
","ತಮ್ಮ ಸಲ್ಮಾನ್​ ಖಾನ್​ ಫಿಲಂಸ್​ ಮೂಲಕ ಅವರು ಈ ಚಿತ್ರವನ್ನು ನಿರ್ಮಿಸಿದ್ದಾರೆ.
"
