eng_Latn,kan_Knda
"The hop-hornbeam is a cousin of the true hornbeams (Carpinus) and the name hop refers to the fact that the fruit is similar in look to the flowers on hops (Humulus lupulus,) which is used in the production of beer.
","ಹಾಪ್-ಹಾರ್ನ್ಬೀಮ್ ಎಂಬುದು ನಿಜವಾದ ಹಾರ್ನ್ಬ್ಯಾಮ್ (ಕಾರ್ಪಿನಸ್) ನ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದು, ಬಿಯರ್ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಬಳಸಲಾಗುವ ಹಾಪ್ಸ್ (ಹ್ಯೂಮುಲಸ್ ಲೂಪೂಲಸ್) ನಲ್ಲಿನ ಹೂವುಗಳ ನೋಟದಲ್ಲಿ ಹಣ್ಣನ್ನು ಹೋಲುತ್ತದೆ ಎಂದು ಹೆಸರಿನ ಹಾಪ್ ಉಲ್ಲೇಖಿಸುತ್ತದೆ.
"
"The hop-hornbeam is a cousin of the true hornbeams (Carpinus) and the name hop refers to the fact that the fruit is similar in look to the flowers on hops vines (Humulus lupulus,) used in the production of beer.
","ಹಾಪ್-ಹಾರ್ನ್ಬೀಮ್ ಎಂಬುದು ನಿಜವಾದ ಹಾರ್ನ್ಬ್ಯಾಮ್ (ಕಾರ್ಪಿನಸ್) ನ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದು, ಬಿಯರ್ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಬಳಸಲಾಗುವ ಹಾಪ್ಸ್ (ಹ್ಯೂಮುಲಸ್ ಲೂಪೂಲಸ್) ನಲ್ಲಿನ ಹೂವುಗಳ ನೋಟದಲ್ಲಿ ಹಣ್ಣನ್ನು ಹೋಲುತ್ತದೆ ಎಂದು ಹೆಸರಿನ ಹಾಪ್ ಉಲ್ಲೇಖಿಸುತ್ತದೆ.
"
"The hop-hornbeam is a cousin of the true hornbeams (Carpinus) and the name jump describes the reality that the fruit is comparable in look to the flowers on hops vines (Humulus lupulus) made use of in the production of beer.
","ಹಾಪ್-ಹಾರ್ನ್ಬೀಮ್ ಎಂಬುದು ನಿಜವಾದ ಹಾರ್ನ್ಬ್ಯಾಮ್ (ಕಾರ್ಪಿನಸ್) ನ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದು, ಬಿಯರ್ ಉತ್ಪಾದನೆಯಲ್ಲಿ ಬಳಸಲಾಗುವ ಹಾಪ್ಸ್ (ಹ್ಯೂಮುಲಸ್ ಲೂಪೂಲಸ್) ನಲ್ಲಿನ ಹೂವುಗಳ ನೋಟದಲ್ಲಿ ಹಣ್ಣನ್ನು ಹೋಲುತ್ತದೆ ಎಂದು ಹೆಸರಿನ ಹಾಪ್ ಉಲ್ಲೇಖಿಸುತ್ತದೆ.
"
"The house of education, short travels, the family tribe (siblings, cousins, aunts, uncles), neighborly exchanges and more.
","ಶಿಕ್ಷಣದ ಮನೆ, ಸಣ್ಣ ಪ್ರವಾಸ, ಕುಟುಂಬದ ಬುಡಕಟ್ಟು (ಒಡಹುಟ್ಟಿದವರು, ಸೋದರಸಂಬಂಧಿಗಳು, ಚಿಕ್ಕಮ್ಮರು, ಚಿಕ್ಕಪ್ಪರು), ನೆರೆಯ ವಿನಿಮಯ ಮತ್ತು ಹೆಚ್ಚಿನವು.
"
"The impetus for building a golf course at Pebble Beach came from Samuel Morse (whose distant cousin of the same name was the inventor of the telegraph and Morse code).
","ಪೆಬ್ಬಲ್ ಬೀಚ್ನಲ್ಲಿ ಗಾಲ್ಫ್ ಕೋರ್ಸ್ ನಿರ್ಮಿಸಲು ಪ್ರೇರಣೆ ಸ್ಯಾಮ್ಯುಯೆಲ್ ಮೋರ್ಸ್ (ಅದೇ ಹೆಸರಿನ ಯಾರ ದೂರದ ಸೋದರಸಂಬಂಧಿ ಟೆಲಿಗ್ರಾಫ್ ಮತ್ತು ಮೋರ್ಸ್ ಸಂಕೇತದ ಸಂಶೋಧಕ) ನಿಂದ ಬಂದಿತು.
"
"The majority believed that his rightful successor was his father-in-law and close friend Abu Bakr, but a small group believed the Prophet Muhammad's successor should be Ali ibn Abi Talib, his cousin and son-in-law and father of his grand-children.
","ಮೊಹಮ್ಮದ್ ಅವರ ಅನುಯಾಯಿಗಳ ಪೈಕಿ ಹೆಚ್ಚಿನವರು ಉತ್ತರಾಧಿಕಾರಿ ಉತ್ತರಾಧಿಕಾರಿಯಾದ ಪ್ರವಾದಿಗಳ ಮಾವ ಮತ್ತು ಸ್ನೇಹಿತ, ಅಬು ಬಕ್ರ್ ಎಂದು ಭಾವಿಸಿದರು, ಆದರೆ ಒಂದು ಸಣ್ಣ ಗುಂಪು ಉತ್ತರಾಧಿಕಾರಿ ಅಲಿ ಇಬ್ನ್ ಅಬಿ ತಾಲಿಬ್ ಆಗಿರಬೇಕು ಎಂದು ನಂಬಿದ್ದರು, ಅವರ ಸೋದರ ಮತ್ತು ಅಳಿಯ ಮತ್ತು ಅವನ ತಂದೆ ಮೊಮ್ಮಕ್ಕಳು.
"
"The majority believed that his rightful successor was his father-in-law and close friend, Abu Bakr but a small group believed the Prophet Muhammad's successor should be Ali ibn Abi Talib, his cousin and son-in-law and father of his grandchildren.
","ಮೊಹಮ್ಮದ್ ಅವರ ಅನುಯಾಯಿಗಳ ಪೈಕಿ ಹೆಚ್ಚಿನವರು ಉತ್ತರಾಧಿಕಾರಿ ಉತ್ತರಾಧಿಕಾರಿಯಾದ ಪ್ರವಾದಿಗಳ ಮಾವ ಮತ್ತು ಸ್ನೇಹಿತ, ಅಬು ಬಕ್ರ್ ಎಂದು ಭಾವಿಸಿದರು, ಆದರೆ ಒಂದು ಸಣ್ಣ ಗುಂಪು ಉತ್ತರಾಧಿಕಾರಿ ಅಲಿ ಇಬ್ನ್ ಅಬಿ ತಾಲಿಬ್ ಆಗಿರಬೇಕು ಎಂದು ನಂಬಿದ್ದರು, ಅವರ ಸೋದರ ಮತ್ತು ಅಳಿಯ ಮತ್ತು ಅವನ ತಂದೆ ಮೊಮ್ಮಕ್ಕಳು.
"
"The majority believed that his rightful successor was his father-in-law and close friend, Abu Bakr, but a small group believed the Prophet Muhammad's successor should be Ali ibn Abi Talib, his cousin and son-in-law and father of his grandchildren.
","ಮೊಹಮ್ಮದ್ ಅವರ ಅನುಯಾಯಿಗಳ ಪೈಕಿ ಹೆಚ್ಚಿನವರು ಉತ್ತರಾಧಿಕಾರಿ ಉತ್ತರಾಧಿಕಾರಿಯಾದ ಪ್ರವಾದಿಗಳ ಮಾವ ಮತ್ತು ಸ್ನೇಹಿತ, ಅಬು ಬಕ್ರ್ ಎಂದು ಭಾವಿಸಿದರು, ಆದರೆ ಒಂದು ಸಣ್ಣ ಗುಂಪು ಉತ್ತರಾಧಿಕಾರಿ ಅಲಿ ಇಬ್ನ್ ಅಬಿ ತಾಲಿಬ್ ಆಗಿರಬೇಕು ಎಂದು ನಂಬಿದ್ದರು, ಅವರ ಸೋದರ ಮತ್ತು ಅಳಿಯ ಮತ್ತು ಅವನ ತಂದೆ ಮೊಮ್ಮಕ್ಕಳು.
"
"The man, who was a software engineer, allegedly raped his 20-year-old cousin.
","ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರ್ ಆಗಿದ್ದ ಈ ವ್ಯಕ್ತಿ ತನ್ನ 20 ವರ್ಷದ ಸೋದರಸಂಬಂಧಿ ಮೇಲೆ ಅತ್ಯಾಚಾರ ಎಸಗಿದ್ದಾನೆ ಎಂಬ ಆರೋಪ ಕೇಳಿ ಬಂದಿತ್ತು.
"
"The mosasaurs themselves went extinct 65 million years ago, along with their dinosaur and pterosaur cousins, by which time they may already have been succumbing to competition from better-adapted sharks.
","ಮೊಸಾಸೌರ್ಗಳು ತಮ್ಮ ಡೈನೋಸಾರ್ ಮತ್ತು ಪಿಟೋಸಾರ್ ಸೋದರಸಂಬಂಧಿಗಳೊಂದಿಗೆ 65 ದಶಲಕ್ಷ ವರ್ಷಗಳ ಹಿಂದೆ ಅಳಿದುಹೋದವು, ಆ ಸಮಯದಲ್ಲಿ ಅವುಗಳು ಉತ್ತಮವಾದ ಅಳವಡಿಸಿಕೊಂಡ ಶಾರ್ಕ್ಗಳಿಂದ ಸ್ಪರ್ಧೆಗೆ ಮುಂದಾಗಿದ್ದವು.
"
"The mosque became the original seat of the Islamic government, as Muhammad assumed greater political and religious authority, drawing up a constitution and establishing trade networks apart and in competition with his Quraysh cousins.
","ಮುಸ್ಲಿಂ ಮುಸ್ಲಿಂ ಸರ್ಕಾರದ ಮೂಲ ಸ್ಥಾನವಾಯಿತು, ಮುಹಮ್ಮದ್ ಹೆಚ್ಚಿನ ರಾಜಕೀಯ ಮತ್ತು ಧಾರ್ಮಿಕ ಅಧಿಕಾರವನ್ನು ಪಡೆದುಕೊಂಡಿತು, ಒಂದು ಸಂವಿಧಾನ ಮತ್ತು ವ್ಯಾಪಾರ ಜಾಲಗಳನ್ನು ಹೊರತುಪಡಿಸಿ ತನ್ನ ಖುರೇಶ್ ಸೋದರರೊಂದಿಗೆ ಸ್ಪರ್ಧೆಯಲ್ಲಿ.
"
"The most notable naturalists are the famous ornithologists, Salim Ali and his cousin, Humayun Abdulali, who worked with the Bombay Natural History Society.
","ಸ್ವಾತಂತ್ರ್ಯೋತ್ತರ ಪಕ್ಷಿಶಾಸ್ತ್ರದಲ್ಲಿ ಅತ್ಯಂತ ಪ್ರಮುಖರು ಎಂದರೆ ಸಲೀಂ ಅಲಿ ಮತ್ತು ಮುಂಬಯಿ ನ್ಯಾಚುರಲ್ ಹಿಸ್ಟರಿ ಸೊಸೈಟಿಯೊಂದಿಗೆ ಕೆಲಸ ಮಾಡಿದ ಅವರ ಸಹೋದರಬಂಧು ಹುಮಾಯುನ್ ಅಬ್ದುಲ್ಅಲಿ.
"
"The movie will center on Dora as a teenager moving to the city and living with her cousin.
","ಡೋರಾ ಹದಿಹರೆಯದವನಾಗಿದ್ದು, ನಗರಕ್ಕೆ ತೆರಳಿ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಜೊತೆ ವಾಸಿಸುವುದು ಈ ಚಿತ್ರದ ಕೇಂದ್ರಬಿಂದುವಾಗಿದೆ.
"
"The movie will centre on Dora as a teenager moving to the city and living with her cousin.
","ಡೋರಾ ಹದಿಹರೆಯದವನಾಗಿದ್ದು, ನಗರಕ್ಕೆ ತೆರಳಿ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಜೊತೆ ವಾಸಿಸುವುದು ಈ ಚಿತ್ರದ ಕೇಂದ್ರಬಿಂದುವಾಗಿದೆ.
"
"The original band included three brothers, their cousin, and a friend.
","ಮೂಲ ಬ್ಯಾಂಡ್ ಮೂರು ಸಹೋದರರು, ಅವರ ಸೋದರಸಂಬಂಧಿ, ಮತ್ತು ಸ್ನೇಹಿತನನ್ನು ಒಳಗೊಂಡಿದೆ.
"
"The police report had claimed that Sameer Khan along with his cousin had stabbed a police constable in May 1996.
","ಪೊಲೀಸರ ಪ್ರಕಾರ, 1996ರ ಮೇನಲ್ಲಿ ಸಮೀರ್ ಖಾನ್ ಮತ್ತು ಆತನ ಸೋದರ ಸಂಬಂಧಿ ಪೊಲೀಸ್ ಕಾನ್ಸ್ಟೆಬಲ್ಗೆ ಚುಚ್ಚಿದ್ದಾನೆ.
"
"The president's first cousin, Helen Woodrow Bones, stepped in as White House hostess.
","ಅಧ್ಯಕ್ಷರ ಮೊದಲ ಸೋದರಸಂಬಂಧಿ, ಹೆಲೆನ್ ವುಡ್ರೊ ಬೋನ್ಸ್ ವೈಟ್ ಹೌಸ್ ಹೊಸ್ಟೆಸ್ ಆಗಿ ಬಂದರು.
"
"The red wattles are much more extensive, and domestic birds are larger and heavier than their wild cousins.
","ಕೆಂಪು ವ್ಯಾಟಲ್ಸ್ ಹೆಚ್ಚು ವ್ಯಾಪಕವಾಗಿವೆ, ಮತ್ತು ದೇಶೀಯ ಪಕ್ಷಿಗಳು ತಮ್ಮ ಕಾಡು ಸೋದರಗಳಿಗಿಂತ ದೊಡ್ಡದಾಗಿರುತ್ತವೆ.
"
"The resulting children, grandchildren, etc. are double cousins, because they share all four grandparents (or great-grandparents) in common.
","ಪರಿಣಾಮವಾಗಿ ಮಕ್ಕಳು, ಮೊಮ್ಮಕ್ಕಳು, ಮುಂತಾದವರು ಡಬಲ್ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದಾರೆ, ಏಕೆಂದರೆ ಅವರು ಎಲ್ಲಾ ನಾಲ್ಕು ಅಜ್ಜಿಗಳನ್ನು (ಅಥವಾ ಮುತ್ತಜ್ಜ-ಅಜ್ಜಿಯರು) ಸಾಮಾನ್ಯವಾಗಿ ಹಂಚಿಕೊಳ್ಳುತ್ತಾರೆ.
"
"The rondeau, like its cousin, the triolet, originated in the poems and songs of French troubadours of the 12th and 13th centuries.
","ರಾನ್ಡೀವೊ, ಅದರ ಸೋದರಸಂಬಂಧಿ, ಮೂವರು ಮುಂತಾದವರು 12 ನೇ ಮತ್ತು 13 ನೇ ಶತಮಾನದ ಫ್ರೆಂಚ್ ತೊಂದರೆಗಳ ಕವನಗಳು ಮತ್ತು ಹಾಡುಗಳಲ್ಲಿ ಹುಟ್ಟಿದರು.
"
"The same year Franklin D. Roosevelt became managing editor, he became engaged to his fifth cousin once removed, Anna Eleanor Roosevelt (Roosevelt was her maiden name as well as her married one).
","ಅದೇ ವರ್ಷ ಫ್ರಾಂಕ್ಲಿನ್ ಡಿ. ರೂಸ್ವೆಲ್ಟ್ ಮ್ಯಾನೇಜಿಂಗ್ ಸಂಪಾದಕರಾದರು, ಒಮ್ಮೆ ತೆಗೆದುಕೊಂಡ ಐದನೇ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದ ಅನ್ನಾ ಎಲೀನರ್ ರೂಸ್ವೆಲ್ಟ್ (ರೂಸ್ವೆಲ್ಟ್ ತನ್ನ ಮೊದಲ ಹೆಸರು ಮತ್ತು ಅವಳ ವಿವಾಹಿತರು).
"
"The scientific worldview was growing in both influence and authority; pragmatism, in turn, was regarded as a philosophical sibling or cousin that was believed to be capable of producing the same progress through inquiry into subjects like morals and the meaning of life.
","ವೈಜ್ಞಾನಿಕ ಪ್ರಪಂಚದ ದೃಷ್ಟಿಕೋನವು ಪ್ರಭಾವ ಮತ್ತು ಅಧಿಕಾರ ಎರಡರಲ್ಲೂ ಬೆಳೆಯುತ್ತಿದೆ; ವಾಸ್ತವಿಕವಾದವು ಪ್ರತಿಯಾಗಿ, ತಾತ್ವಿಕ ಸಹೋದರ ಅಥವಾ ಸೋದರಸಂಬಂಧಿ ಎಂದು ಪರಿಗಣಿಸಲ್ಪಟ್ಟಿತು, ಅದು ನೈತಿಕತೆ ಮತ್ತು ಜೀವನದ ಅರ್ಥದ ವಿಷಯಗಳ ಬಗ್ಗೆ ವಿಚಾರಣೆಯ ಮೂಲಕ ಅದೇ ಪ್ರಗತಿಯನ್ನು ಉತ್ಪಾದಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೊಂದಿದೆ ಎಂದು ನಂಬಲಾಗಿದೆ.
"
"The scientific worldview was growing in both influence and authority; pragmatism, in turn, was regarded as a philosophical sibling or cousin which was believed to be capable of producing the same progress with inquiry into subjects like morals and the meaning of life.
","ವೈಜ್ಞಾನಿಕ ಪ್ರಪಂಚದ ದೃಷ್ಟಿಕೋನವು ಪ್ರಭಾವ ಮತ್ತು ಅಧಿಕಾರ ಎರಡರಲ್ಲೂ ಬೆಳೆಯುತ್ತಿದೆ; ವಾಸ್ತವಿಕವಾದವು ಪ್ರತಿಯಾಗಿ, ತಾತ್ವಿಕ ಸಹೋದರ ಅಥವಾ ಸೋದರಸಂಬಂಧಿ ಎಂದು ಪರಿಗಣಿಸಲ್ಪಟ್ಟಿತು, ಅದು ನೈತಿಕತೆ ಮತ್ತು ಜೀವನದ ಅರ್ಥದ ವಿಷಯಗಳ ಬಗ್ಗೆ ವಿಚಾರಣೆಯ ಮೂಲಕ ಅದೇ ಪ್ರಗತಿಯನ್ನು ಉತ್ಪಾದಿಸುವ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೊಂದಿದೆ ಎಂದು ನಂಬಲಾಗಿದೆ.
"
"The screen is bright enough and big enough to make watching movies a great on-the-go experience, and if the games aren't as graphically detailed as their full-size-console cousins, they were still miles better than the competition.
","ಪರದೆಯು ಸಾಕಷ್ಟು ಪ್ರಕಾಶಮಾನವಾಗಿರುತ್ತದೆ ಮತ್ತು ಚಲನೆಯಲ್ಲಿರುವಾಗಲೂ ಚಲನಚಿತ್ರಗಳನ್ನು ಉತ್ತಮವಾಗಿ ಕಾಣುವಂತೆ ಮಾಡಲು ಸಾಕಷ್ಟು ದೊಡ್ಡದಾಗಿದೆ ಮತ್ತು ಆಟಗಳನ್ನು ಪೂರ್ಣ-ಗಾತ್ರದ-ಕನ್ಸೋಲ್ ಸೋದರಸಂಬಂಧಿಗಳಂತೆ ಸಚಿತ್ರವಾಗಿ ವಿವರಿಸಲಾಗದಿದ್ದಲ್ಲಿ, ಸ್ಪರ್ಧೆಯ ಹೊರತಾಗಿ ಅವರು ಇನ್ನೂ ಮೈಲುಗಳಷ್ಟು ಉತ್ತಮವಾಗಿದ್ದಾರೆ.
"
"The shield supports both RFID, and its close cousin NFC, which is essentially an extension of RFID technology.
","ಗುರಾಣಿ RFID ಮತ್ತು ಅದರ ಹತ್ತಿರದ ಸೋದರಸಂಬಂಧಿ NFC ಎರಡನ್ನೂ ಸಹ ಬೆಂಬಲಿಸುತ್ತದೆ, ಇದು ಮೂಲಭೂತವಾಗಿ RFID ತಂತ್ರಜ್ಞಾನದ ವಿಸ್ತರಣೆಯಾಗಿದೆ.
"
"The shocking incident took place after the cousin sisters aged 14 and 15 years went missing on May 27.
","ಹಿನ್ನೆಲೆಃ ಸೋದರ ಸಂಬಂಧಿಗಳಾದ 14 ಮತ್ತು 15 ವರ್ಷ ವಯಸ್ಸಿನ ಸೋದರಿಯರು ಮೇ 27ರ ರಾತ್ರಿಯಿಂದ ನಾಪತ್ತೆಯಾಗಿದ್ದರು.
"
"The siblings and cousins lived in peace and friendship.
","ಎರಡು ಸಹೋದರಿಯರು ಮತ್ತು ಸಹೋದರ ಶಾಂತಿಯುತವಾಗಿ ಮತ್ತು ಸೌಹಾರ್ದತೆಯಿಂದ ವಾಸಿಸುತ್ತಿದ್ದರು.
"
"The side effects of the non-steroids are typically less worrisome than their steroid cousins, but these medications are also usually slower-acting or less potent.
","ಅಲ್ಲದ ಸ್ಟೀರಾಯ್ಡ್ಗಳ ಅಡ್ಡಪರಿಣಾಮಗಳು ತಮ್ಮ ಸ್ಟೆರಾಯ್ಡ್ ಸೋದರಕ್ಕಿಂತ ಕಡಿಮೆ ಅಪಾಯಕಾರಿ, ಆದರೆ ಅವು ಸಾಮಾನ್ಯವಾಗಿ ನಿಧಾನವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತವೆ ಅಥವಾ ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ ಹೊಂದಿವೆ.
"
"The side effects of the non-steroids are typically less worrisome than their steroid cousins, but they are also usually slower acting or less potent.
","ಅಲ್ಲದ ಸ್ಟೀರಾಯ್ಡ್ಗಳ ಅಡ್ಡಪರಿಣಾಮಗಳು ತಮ್ಮ ಸ್ಟೆರಾಯ್ಡ್ ಸೋದರಕ್ಕಿಂತ ಕಡಿಮೆ ಅಪಾಯಕಾರಿ, ಆದರೆ ಅವು ಸಾಮಾನ್ಯವಾಗಿ ನಿಧಾನವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತವೆ ಅಥವಾ ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ ಹೊಂದಿವೆ.
"
"The son of Caleb and Sarah Greene, George S. Greene was born at Apponaug, RI on May 6, 1801 and was a second cousin of American Revolution commander Major General Nathanael Greene.
","ಕ್ಯಾಲೆಬ್ ಮತ್ತು ಸಾರಾ ಗ್ರೀನ್ ಅವರ ಪುತ್ರ ಜಾರ್ಜ್ ಎಸ್. ಗ್ರೀನ್ ಅವರು ಮೇ 6, 1801 ರಂದು ಅಪೋನಗ್, RI ನಲ್ಲಿ ಜನಿಸಿದರು ಮತ್ತು ಅಮೆರಿಕನ್ ರೆವಲ್ಯೂಷನ್ ಕಮಾಂಡರ್ ಮೇಜರ್ ಜನರಲ್ ನಥನಾಲ್ ಗ್ರೀನ್ನ ಎರಡನೇ ಸೋದರಸಂಬಂಧಿಯಾಗಿದ್ದರು.
"
"The sons of Pandu - Yudhishthira, Bhima, Arjuna, Nakula, and Sahadeva - grow up together with their cousins, the Kauravas.
","ಪಾಂಡುವಿನ ಮಕ್ಕಳು - ಯುಧಿಷ್ಠಿರ, ಭೀಮಾ, ಅರ್ಜುನ, ನಕುಲಾ ಮತ್ತು ಸಹದೇವ - ತಮ್ಮ ಸೋದರ ಸಂಬಂಧಿಗಳಾದ ಕೌರವರ ಜೊತೆ ಬೆಳೆಯುತ್ತಾರೆ.
"
"The stegosaurs of the late Jurassic period were cousins of the ankylosaurs (armored dinosaurs), which prospered tens of millions of years later, during the middle to late Cretaceous period.
","ಜುರಾಸಿಕ್ ಅವಧಿಯ ಅಂತ್ಯದ ಸ್ಟೆಗೋಸೌರ್ಗಳು ಆಂಕ್ಲೊಸೌರ್ಗಳ (ಸಶಸ್ತ್ರ ಡೈನೋಸಾರ್ಗಳು) ಸೋದರಸಂಬಂಧಿಗಳಾಗಿದ್ದವು, ಇದು ಹತ್ತಾರು ವರ್ಷಗಳ ನಂತರ ಮಿಲಿಯನ್ ವರ್ಷಗಳ ನಂತರ, ಕ್ರಿಟೇಷಿಯಸ್ ಅವಧಿಯ ಕೊನೆಯವರೆಗೂ ಅಭಿವೃದ್ಧಿ ಹೊಂದಿತು.
"
"The stegosaurs of the late Jurassic period were cousins of the ankylosaurs armored dinosaurs , which prospered tens of millions of years later, during the middle to late Cretaceous period.
","ಜುರಾಸಿಕ್ ಅವಧಿಯ ಅಂತ್ಯದ ಸ್ಟೆಗೋಸೌರ್ಗಳು ಆಂಕ್ಲೊಸೌರ್ಗಳ (ಸಶಸ್ತ್ರ ಡೈನೋಸಾರ್ಗಳು) ಸೋದರಸಂಬಂಧಿಗಳಾಗಿದ್ದವು, ಇದು ಹತ್ತಾರು ವರ್ಷಗಳ ನಂತರ ಮಿಲಿಯನ್ ವರ್ಷಗಳ ನಂತರ, ಕ್ರಿಟೇಷಿಯಸ್ ಅವಧಿಯ ಕೊನೆಯವರೆಗೂ ಅಭಿವೃದ್ಧಿ ಹೊಂದಿತು.
"
"The story begins when Jane is an orphan at just ten years old, living with her cousins the Reed Family at the request of her deceased uncle.
","ಜೇನ್ ಕೇವಲ ಹತ್ತು ವರ್ಷ ವಯಸ್ಸಿನಲ್ಲಿ ಅನಾಥರಾಗಿದ್ದಾಗ ಕಥೆ ಪ್ರಾರಂಭವಾಗುತ್ತದೆ, ಅವಳ ಸೋದರ ಸಂಬಂಧಿ ರೀಡ್ ಕುಟುಂಬದೊಂದಿಗೆ ಅವರ ಮೃತ ಪುತ್ರನ ಕೋರಿಕೆಯ ಮೇರೆಗೆ ವಾಸಿಸುತ್ತಿದ್ದಾರೆ.
"
"The tortoise and its smaller water-dwelling cousin, the turtle, has appeared in myth and legend for ages, in numerous cultures and societies.
","ಆಮೆ ಮತ್ತು ಅದರ ಸಣ್ಣ ನೀರಿನ-ವಾಸಿಸುವ ಸೋದರಸಂಬಂಧಿ, ಆಮೆ, ಹಲವಾರು ಸಂಸ್ಕೃತಿಗಳು ಮತ್ತು ಸಮಾಜಗಳಲ್ಲಿ ಪುರಾಣ ಮತ್ತು ದಂತಕಥೆಗಳಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿದೆ.
"
"The two victims, who were cousins and aged 14 and 15, went missing from their house on the night of May 27.
","ಹಿನ್ನೆಲೆಃ ಸೋದರ ಸಂಬಂಧಿಗಳಾದ 14 ಮತ್ತು 15 ವರ್ಷ ವಯಸ್ಸಿನ ಸೋದರಿಯರು ಮೇ 27ರ ರಾತ್ರಿಯಿಂದ ನಾಪತ್ತೆಯಾಗಿದ್ದರು.
"
"The two were simultaneously second cousins via King Christian IX of Denmark and third cousins through Queen Victoria of the United Kingdom.
","ಡೆನ್ಮಾರ್ಕ್ನ ಕ್ರಿಶ್ಚಿಯನ್ IX ಮತ್ತು ಗ್ರೇಟ್ ಬ್ರಿಟನ್ನ ರಾಣಿ ವಿಕ್ಟೋರಿಯಾ ಮೂಲಕ ಅವರು ಮೂರನೇ ಮತ್ತು ಎರಡನೆಯ ಸೋದರ ಸಂಬಂಧಿಗಳಾಗಿದ್ದರು.
"
"The white batflower grows about twice as large as its cousin (with leaves up to 4' under ideal conditions, but much smaller indoors), with correspondingly larger flowers.
","ಬಿಳಿಯ ಬ್ಯಾಟ್ ಫ್ಲವರ್ ತನ್ನ ಕಸಿನ್ಗಿಂತಲೂ ಎರಡು ಪಟ್ಟು ದೊಡ್ಡದಾಗುತ್ತದೆ (4 ವರೆಗೆ ಎಲೆಗಳು 'ಆದರ್ಶ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ, ಆದರೆ ಸಣ್ಣದಾದ ಒಳಾಂಗಣದಲ್ಲಿ), ಅನುಗುಣವಾಗಿ ದೊಡ್ಡ ಹೂವುಗಳು.
"
"The white batflower grows about twice as large as its cousin (with leaves up to 4' under ideal conditions, but much smaller indoors), with correspondingly larger flowers....
","ಬಿಳಿಯ ಬ್ಯಾಟ್ ಫ್ಲವರ್ ತನ್ನ ಕಸಿನ್ಗಿಂತಲೂ ಎರಡು ಪಟ್ಟು ದೊಡ್ಡದಾಗುತ್ತದೆ (4 ವರೆಗೆ ಎಲೆಗಳು 'ಆದರ್ಶ ಪರಿಸ್ಥಿತಿಗಳಲ್ಲಿ, ಆದರೆ ಸಣ್ಣದಾದ ಒಳಾಂಗಣದಲ್ಲಿ), ಅನುಗುಣವಾಗಿ ದೊಡ್ಡ ಹೂವುಗಳು.
"
"The woman was arrested along with her male cousin and both were sentenced to death.
","ಇವನೊಂದಿಗೆ ಸೇರಿ ಮಹಿಳೆ ಗಂಡನನ್ನೇ ಕೊಲೆ ಮಾಡಿದ್ದು, ಇಬ್ಬರೂ ಜೈಲು ಶಿಕ್ಷೆ ಅನುಭವಿಸಿದ್ದರು.
"
"Their brother, Edward, had been adopted as heir by a wealthy cousin; when Edward's wife died, he provided a home for Jane and Cassandra and their mother on his estate.
","ತಮ್ಮ ಸಹೋದರ, ಎಡ್ವರ್ಡ್, ಒಬ್ಬ ಶ್ರೀಮಂತ ಸೋದರಸಂಬಂಧಿ ಅವರ ಉತ್ತರಾಧಿಕಾರಿಯಾಗಿ ದತ್ತು ಪಡೆದಿದ್ದರು; ಎಡ್ವರ್ಡ್ ಅವರ ಪತ್ನಿ ಮರಣಹೊಂದಿದಾಗ, ತನ್ನ ಎಸ್ಟೇಟ್ನಲ್ಲಿ ಜೇನ್ ಮತ್ತು ಕಸ್ಸಂದ್ರ ಮತ್ತು ಅವರ ತಾಯಿಗೆ ಅವರು ಮನೆ ಒದಗಿಸಿದರು.
"
